match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_accurateCross,stat_keyPass,stat_hitWoodwork,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_errorLeadToAShot,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_totalOffside
12512902,home,AVS - Futebol SAD,John Mercado,,,john-mercado,John Mercado,F,7,184,889,M,1002514,EUR,1023062400,F,17,17,False,17.0,14.0,1.0,,0.0,1.0,2.0,14.0,18.0,2.0,,,,89.0,35.0,7.9,8.0,0.212613,3,,3.0,2.0,6.0,9.0,2.0,5.0,5.0,2.0,,,,,2.0,2.0,0.3666,3.0,1.0,2.0,1.0,,1.0,1.0,,0.8121,,1.0,1.0,,,,,
12512902,home,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,True,28.0,24.0,3.0,,1.0,8.0,8.0,18.0,24.0,1.0,,,,45.0,38.0,7.3,7.0,0.362422,0,,4.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,,1.0,,,,
12512902,home,AVS - Futebol SAD,Jonatan Lucca,,,jonatan-lucca,J. Lucca,M,,184,49,M,268407,EUR,770515200,M,47,47,True,24.0,23.0,3.0,2.0,0.0,7.0,8.0,16.0,17.0,,,,,22.0,27.0,6.7,2.0,0.0127334,1,,1.0,,2.0,,1.0,,,,,,,,,,0.0136,1.0,,1.0,,,,,1.0,,,,,,,,,
12512902,home,AVS - Futebol SAD,Eric Veiga,,,eric-veiga,E. Veiga,D,,183,53,M,833744,EUR,856224000,D,27,27,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,home,AVS - Futebol SAD,Yair Mena,Yair Mena,Palacios,yair-mena,Y. Mena,M,16,176,81,M,972823,EUR,962150400,F,16,16,True,,,,,0.0,,,,,,,,,8.0,4.0,6.7,1.0,,0,,,,,2.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
12512902,home,AVS - Futebol SAD,Pedro Trigueira,,,pedro-trigueira,P. Trigueira,G,88,192,38,M,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,home,AVS - Futebol SAD,Jorge Teixeira,,,jorge-teixeira,J. Teixeira,D,5,188,34,M,58826,EUR,525484800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,home,AVS - Futebol SAD,Gustavo Mendonca,,,mendonca-gustavo,G. Mendonça,M,23,176,44,M,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,away,CD Nacional,Lucas França,,,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,37.0,22.0,17.0,2.0,0.0,21.0,21.0,1.0,16.0,10.0,,1.0,2.0,90.0,46.0,6.8,15.0,0.00011808,0,0.3065,,1.0,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,
12512902,away,CD Nacional,Gustavo García,,,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,False,31.0,26.0,4.0,2.0,0.0,18.0,19.0,10.0,15.0,3.0,,,,90.0,51.0,7.1,7.0,0.166542,0,,3.0,4.0,3.0,6.0,,1.0,1.0,,3.0,2.0,1.0,1.0,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,
12512902,away,CD Nacional,Ulisses,,,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,50.0,46.0,6.0,2.0,0.0,34.0,34.0,12.0,16.0,2.0,,,,90.0,54.0,6.5,4.0,0.00339989,0,,,2.0,2.0,2.0,,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12512902,away,CD Nacional,Ze Vitor,,,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,66.0,58.0,10.0,4.0,0.0,50.0,51.0,8.0,15.0,3.0,,,,90.0,78.0,7.0,9.0,0.00280452,1,,,1.0,3.0,1.0,,,,1.0,7.0,1.0,,,,,0.0218,3.0,,,,,,,,,,,,,,,1.0,
12512902,away,CD Nacional,José Gomes,,,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,23.0,18.0,3.0,1.0,0.0,12.0,14.0,6.0,12.0,1.0,,,,72.0,37.0,6.1,12.0,0.0123824,0,,3.0,,6.0,,1.0,2.0,,,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,
12512902,away,CD Nacional,Luís Esteves,Luís,Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,53.0,43.0,16.0,10.0,0.0,21.0,22.0,22.0,31.0,7.0,,,,90.0,61.0,6.9,12.0,0.0514486,0,,,,7.0,4.0,4.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,True,,,,,,,
12512902,away,CD Nacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,88,88,False,35.0,32.0,2.0,2.0,0.0,22.0,22.0,10.0,13.0,3.0,,,,71.0,45.0,6.9,4.0,0.0145509,0,,,1.0,6.0,7.0,3.0,1.0,1.0,,1.0,1.0,4.0,3.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,
12512902,away,CD Nacional,Miguel Baeza,,,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,19,19,False,15.0,11.0,,,0.0,5.0,6.0,6.0,10.0,2.0,,,,71.0,17.0,7.0,5.0,0.0105684,1,,1.0,,3.0,,,,,,,,,,,,0.2516,2.0,,,,1.0,,1.0,,0.8354,,1.0,,,,,,
12512902,away,CD Nacional,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,11,11,False,11.0,9.0,,,0.0,2.0,2.0,7.0,12.0,3.0,,,,58.0,19.0,6.6,6.0,0.0161123,1,,3.0,,4.0,,2.0,,,1.0,,1.0,,,1.0,,0.0452,1.0,,,,2.0,,,,,,,,,,,,
12512902,away,CD Nacional,Adrián Butzke,,,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,9,9,False,17.0,13.0,,,0.0,9.0,9.0,4.0,8.0,,,,,90.0,28.0,6.7,9.0,0.00244368,3,,,3.0,6.0,3.0,1.0,1.0,,2.0,1.0,,,,3.0,,0.18,2.0,,,,1.0,1.0,1.0,,0.0207,,,,,,,,
12512902,away,CD Nacional,Arvin Appiah,,,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,F,70,70,False,12.0,9.0,,,0.0,5.0,5.0,4.0,8.0,2.0,,,,58.0,21.0,6.4,8.0,0.00439143,0,,1.0,,4.0,1.0,,2.0,,,1.0,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,
12512902,away,CD Nacional,Daniel Penha,,,daniel-penha,D. Penha,M,14,170,229,M,862256,EUR,908582400,M,17,17,True,5.0,2.0,2.0,,0.0,1.0,2.0,1.0,4.0,1.0,,,,32.0,11.0,6.5,6.0,0.00119071,1,,1.0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,0.0298,1.0,,,,,,,,,,,,,,,,1.0
12512902,away,CD Nacional,Rúben Macedo,,,ruben-macedo,R. Macedo,F,20,171,33,M,318943,EUR,826329600,F,7,7,True,5.0,5.0,,,0.0,3.0,3.0,4.0,5.0,4.0,,,,32.0,10.0,6.8,1.0,0.0409746,0,,3.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
12512902,away,CD Nacional,André Sousa,,,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,8.0,6.0,,,0.0,3.0,4.0,4.0,5.0,,,,,19.0,16.0,6.9,3.0,0.0288591,0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,
12512902,away,CD Nacional,Bruno Costa,,,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,8,8,True,6.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,,,,,19.0,8.0,6.6,1.0,0.0043871,0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12512902,away,CD Nacional,Afonso Freitas,,,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,D,25,25,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,18.0,8.0,6.6,1.0,0.00662398,0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12512902,away,CD Nacional,Rui Encarnação,Rui Filipe Teixeira da Encarnação,,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,away,CD Nacional,Francisco Gonçalves,,,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512902,away,CD Nacional,Tiago Reis,,,tiago-reis,T. Reis,F,23,183,225,M,975373,EUR,934588800,F,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
