match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,injury,length,reason
10913392,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10913392,,,,,90,6.0,,1,,,card,Michael,False,120766198.0,True,yellow,878084.0,Michael,,,,
10913392,,,,,90,5.0,,1,,,varDecision,,,17518.0,True,goalNotAwarded,878084.0,Michael,False,,,
10913392,,2.0,2.0,,90,4.0,,1,,,goal,,,168855532.0,True,regular,878084.0,Michael,,,,
10913392,,,,,90,1.0,,1,,,substitution,,,121785287.0,False,regular,,,,False,,
10913392,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,6.0,
10913392,,,,,87,,,4,,,substitution,,,121785276.0,True,regular,,,,False,,
10913392,,,,,87,,,4,,,substitution,,,121785277.0,True,regular,,,,False,,
10913392,,,,,81,,,10,,,substitution,,,121785268.0,True,regular,,,,False,,
10913392,,,,,78,,,13,,,substitution,,,121785266.0,False,regular,,,,False,,
10913392,,,,,72,,,19,,,substitution,,,121785265.0,False,regular,,,,False,,
10913392,,,,,70,,,21,,,substitution,,,121785264.0,True,injury,,,,True,,
10913392,,,,,61,,,30,,,card,Awad Al-Nashri,False,120766183.0,False,yellow,1048371.0,Awad Al-Nashri,,,,Foul
10913392,,,,,59,,,32,,,card,Abdullah Otayf,False,120766180.0,True,yellow,160925.0,Abdullah Otayf,,,,Foul
10913392,,,,,46,,,45,,,substitution,,,121785247.0,True,regular,,,,False,,
10913392,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10913392,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,5.0,
10913392,,,,,43,,,3,,,varDecision,,,17516.0,True,goalNotAwarded,1106234.0,Musab Al Juwayr,False,,,
10913392,,1.0,2.0,,41,,,5,,,goal,,,168855095.0,True,regular,1106234.0,Musab Al Juwayr,,,,
10913392,,0.0,2.0,,30,,,16,,,goal,,,168854923.0,False,regular,893197.0,Ahmed Bamasud,,,,
10913392,,,,,14,,,32,,,card,Mohammed Jahfali,False,120766109.0,True,yellow,791561.0,Mohammed Jahfali,,,,Foul
10913392,,0.0,1.0,,8,,,38,,,goal,,,168854754.0,False,regular,152098.0,Igor Coronado,,,,
