match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12451069,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,False,44.0,32.0,19.0,7.0,0.0,32.0,37.0,7.0,9.0,1.0,2.0,90.0,50.0,7.1,12.0,0.00027419,0,0.5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451069,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,75.0,70.0,1.0,,0.0,20.0,21.0,57.0,1.0,,,90.0,96.0,7.6,12.0,0.278326,2,,50.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0751,2.0,,,,,,,,,,,,,,,,,,,,
12451069,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,81.0,75.0,4.0,3.0,0.0,48.0,50.0,31.0,6.0,,,90.0,96.0,7.8,6.0,0.0266872,0,,27.0,,4.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,True,3.0,3.0,8.0,3.0,,,,,,,,,,,,,,,
12451069,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,71.0,66.0,5.0,1.0,0.0,57.0,60.0,11.0,4.0,,,90.0,82.0,6.8,8.0,0.00318288,0,,9.0,,2.0,5.0,,1.0,,,,,3.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12451069,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,68.0,63.0,2.0,1.0,0.0,34.0,38.0,31.0,8.0,,,90.0,95.0,7.8,10.0,0.0580343,1,,30.0,1.0,1.0,8.0,1.0,3.0,3.0,,,3.0,1.0,,3.0,3.0,,0.2251,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.6518,,,,,,,,,,,
12451069,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,74.0,62.0,3.0,2.0,0.0,29.0,33.0,42.0,4.0,,,90.0,94.0,7.8,20.0,0.0719095,0,,33.0,1.0,3.0,11.0,,1.0,,,,,7.0,5.0,4.0,3.0,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,
12451069,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,94.0,83.0,10.0,8.0,0.0,33.0,37.0,58.0,5.0,,,90.0,108.0,7.8,13.0,0.183238,0,,50.0,1.0,1.0,8.0,1.0,1.0,1.0,,,1.0,4.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12451069,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,49.0,46.0,3.0,2.0,0.0,13.0,13.0,36.0,8.0,,,71.0,62.0,7.4,6.0,0.0389919,2,,33.0,,6.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,,0.2653,2.0,,2.0,1.0,3.0,,,,2.0,0.2053,2.0,1.0,,,,,,,,,
12451069,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,30.0,26.0,,,0.0,12.0,15.0,20.0,2.0,,,61.0,45.0,7.4,12.0,0.105717,2,,17.0,5.0,5.0,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,,0.9072,,,,1.0,,,3.0,,1.0,0.9953,1.0,,,,,1.0,1.0,,,,
12451069,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,False,42.0,35.0,3.0,1.0,0.0,12.0,13.0,29.0,3.0,,,71.0,49.0,7.0,7.0,0.0471942,4,,23.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,0.755,1.0,,,,,,,1.0,2.0,0.7596,,,,,,,,,,,
