match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,captain,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_lastManTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,player_firstName,player_lastName,stat_goodHighClaim,stat_goals
14025263,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,9.0,6.0,,,0.0,3.0,4.0,3.0,5.0,,,,,,,,,,,,,10.0,9.0,6.3,3.0,0.00097446,,0,,-0.17,0.05,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,home,Everton,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,home,Everton,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13456,M,adamaznou,1466124,EUR,1149206400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Aznou,,,
14025263,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dwight,McNeil,,
14025263,home,Everton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyler,Dibling,,
14025263,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,35.0,25.0,13.0,3.0,0.0,23.0,25.0,2.0,10.0,,,,1.0,2.0,10.0,,1.0,2.0,2.0,,,90.0,48.0,7.8,10.0,0.00013835,0.8127,0,1.199,0.08,0.0,0.27,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14025263,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,43.0,34.0,10.0,3.0,1.0,20.0,22.0,14.0,21.0,1.0,,4.0,3.0,5.0,3.0,,,,,,,90.0,66.0,8.1,14.0,0.261437,,0,,0.68,0.08,0.41,,3.0,,2.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,,,
14025263,away,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,,794953,EUR,906163200,D,4,4,False,47.0,43.0,6.0,2.0,0.0,36.0,37.0,7.0,10.0,1.0,4.0,1.0,6.0,19.0,3.0,,,,,,,90.0,74.0,8.1,8.0,0.00196387,,0,,0.11,0.05,0.9,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,
14025263,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,71.0,63.0,9.0,3.0,0.0,46.0,47.0,17.0,24.0,3.0,1.0,3.0,3.0,7.0,2.0,,,,,,,90.0,86.0,9.2,8.0,0.0652455,,2,,0.31,0.04,0.3,,,,1.0,,True,3.0,,,,1.0,,,,,,0.7667,0.86,,,,2.0,,1.9544,,,,,,,2.0
14025263,away,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,False,28.0,26.0,1.0,1.0,0.0,19.0,20.0,7.0,8.0,,,6.0,1.0,5.0,3.0,,,,,,,90.0,46.0,6.5,10.0,0.00469317,,0,,-0.07,-0.21,0.17,,,3.0,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,6,6,False,41.0,35.0,1.0,,0.0,20.0,22.0,15.0,19.0,1.0,1.0,4.0,8.0,4.0,4.0,,,,,,,90.0,60.0,7.4,9.0,0.0116482,,0,,0.05,0.12,0.41,,,2.0,4.0,3.0,,1.0,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,
14025263,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,43.0,36.0,3.0,1.0,1.0,25.0,29.0,11.0,14.0,1.0,1.0,2.0,4.0,3.0,7.0,,,,,,,90.0,59.0,7.0,8.0,0.00605536,,2,,0.08,0.12,0.27,,,,1.0,1.0,,,,1.0,,,1.0,,2.0,,1.0,0.1627,-0.36,,2.0,2.0,,,,1.0,,1.0,,,,
14025263,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,15.0,11.0,1.0,,0.0,4.0,4.0,7.0,11.0,,1.0,1.0,5.0,4.0,1.0,,,,,,,89.0,30.0,6.7,8.0,0.00764653,,0,,-0.51,0.1,0.13,,3.0,,3.0,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,M,20,20,False,17.0,13.0,,,0.0,4.0,7.0,9.0,10.0,3.0,,12.0,3.0,,6.0,,,,,,,78.0,45.0,6.4,22.0,0.0623681,,1,,0.25,0.33,-0.04,,9.0,5.0,,,,,,1.0,,1.0,1.0,1.0,4.0,1.0,3.0,0.1069,0.01,1.0,2.0,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Xavi Simons,xavi-simons,X. Simons,M,7,179,51062,M,XaviSimons,997183,EUR,1050883200,M,7,7,False,28.0,23.0,1.0,1.0,0.0,13.0,15.0,10.0,13.0,,,3.0,3.0,,4.0,,,,,,,61.0,37.0,6.8,9.0,0.0199585,,0,,-0.04,0.18,0.15,,,1.0,2.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,39,39,False,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,2.0,,7.0,2.0,1.0,4.0,,,,,,,62.0,16.0,6.3,5.0,0.016067,,0,,-0.05,0.17,-0.06,,,,2.0,1.0,,,,1.0,,,2.0,2.0,1.0,,4.0,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9218,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,True,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,1.0,1.0,2.0,5.0,,1.0,,,,,,,29.0,18.0,6.7,4.0,0.00159589,,0,,0.02,-0.11,0.14,,,,2.0,1.0,,,,,,,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,,,
14025263,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,2.0,3.0,4.0,1.0,7.0,2.0,4.0,1.0,,,,,,,28.0,15.0,6.9,4.0,0.278972,,1,,0.36,-0.34,0.18,,,,1.0,,,,,1.0,,,2.0,,1.0,,1.0,0.2649,0.04,,,,1.0,,0.3081,1.0,1.0,,,,,
14025263,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,12.0,7.0,7.2,1.0,0.00014745,,1,,-0.05,-0.18,0.13,,,,,,,1.0,,,,1.0,,,,,,0.4216,0.37,,,,1.0,1.0,0.9637,,,,,,,1.0
14025263,away,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183,11348,M,m.tel14,1048888,EUR,1114560000,F,11,11,True,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190,3150,M,,1031251,EUR,1047513600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187,5627,M,ArchieGray06,1142335,EUR,1142121600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archie Gray,,,
14025263,away,Tottenham Hotspur,Jun'ai Byfield,junai-byfield,J. Byfield,D,67,188,513,M,,1913038,EUR,1228521600,D,67,67,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,,1142679,EUR,1101600000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025263,away,Tottenham Hotspur,Dane Scarlett,scarlett-dane,D. Scarlett,F,44,180,2445,M,,998772,EUR,1080086400,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
