match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_punches,stat_hitWoodwork,stat_errorLeadToAGoal
10385442,home,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,True,37.0,21.0,20.0,4.0,18.0,23.0,3.0,14.0,1.0,1.0,10.0,1.0,2.0,5.0,90.0,48.0,7.8,16.0,0.0,0.0,0.00090542,0,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385442,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,,36.0,29.0,2.0,,20.0,24.0,9.0,12.0,,2.0,4.0,,,,87.0,50.0,6.9,8.0,0.0,0.0,0.00276113,0,,,,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10385442,home,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,,43.0,35.0,7.0,4.0,31.0,35.0,4.0,8.0,2.0,5.0,5.0,,,,90.0,54.0,7.2,9.0,0.2239,0.0,0.00143997,3,,,,3.0,3.0,4.0,2.0,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385442,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,,94758,EUR,735609600,D,33,33,False,,33.0,25.0,5.0,1.0,20.0,25.0,5.0,8.0,3.0,5.0,3.0,,,,90.0,41.0,6.8,9.0,0.0746,0.0,0.00187113,1,,,,1.0,3.0,3.0,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10385442,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,M,12,12,False,,22.0,17.0,3.0,1.0,10.0,12.0,8.0,12.0,1.0,5.0,5.0,,,,90.0,52.0,7.1,8.0,0.0,0.0,0.0541334,0,,,,,8.0,6.0,,2.0,2.0,1.0,,5.0,2.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10385442,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,,30.0,25.0,2.0,1.0,12.0,14.0,13.0,16.0,,6.0,8.0,,,,90.0,46.0,7.4,8.0,0.0484,0.0,0.150946,1,,,,1.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
10385442,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,,30.0,24.0,1.0,,17.0,20.0,7.0,10.0,4.0,7.0,4.0,,,,90.0,48.0,6.9,11.0,0.0,0.0,0.0146354,0,,,,1.0,6.0,3.0,,2.0,4.0,3.0,2.0,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,
10385442,home,Tottenham Hotspur,Ivan Perišić,ivan-perisic,I. Perišić,M,5,187,17408,M,ivanperisic444,38710,EUR,602380800,M,14,14,False,,19.0,12.0,2.0,,9.0,13.0,5.0,13.0,3.0,6.0,4.0,,,,79.0,35.0,6.7,13.0,0.0,0.0,0.0824273,0,,,,1.0,1.0,3.0,,1.0,,,,,3.0,,,,7.0,2.0,,,,2.0,,,,,,,,,
10385442,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,F,21,21,False,,22.0,15.0,,,6.0,8.0,9.0,14.0,,13.0,7.0,,,,88.0,43.0,6.0,18.0,0.0439,0.0,0.0413762,1,,,,,4.0,,,,2.0,1.0,3.0,1.0,2.0,4.0,,1.0,,,3.0,5.0,1.0,,,,,,,,,,
10385442,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,,15.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,,3.0,6.0,,,,84.0,21.0,6.9,7.0,0.0241,0.2054,0.0433689,1,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,1.0,,1.0,,,,,
