match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_punches
10652685,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,39.0,27.0,1.0,1.0,5.0,7.0,23.0,39.0,3.0,,,,,,82.0,59.0,7.2,22.0,0.3519,0.0,0.169017,5,,5.0,2.0,,2.0,,,,2.0,,4.0,1.0,,3.0,,,7.0,1.0,,4.0,,2.0,,1.0,,,,,,,
10652685,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,31.0,28.0,,,10.0,11.0,19.0,23.0,5.0,,,,,,45.0,47.0,7.2,10.0,0.0,0.0,0.0594935,0,,4.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,,2.0,,1.0,,,,3.0,1.0,,2.0,,,,,1.0,1.0,,,,,
10652685,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,4.0,4.0,,,,,4.0,5.0,1.0,,,,,,8.0,8.0,7.0,1.0,0.0,0.0,0.0115878,0,,,3.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,
10652685,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Marquinhos,Marquinhos,,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,home,Arsenal,Emile Smith Rowe,,,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,36.0,24.0,16.0,5.0,23.0,26.0,1.0,10.0,3.0,,2.0,2.0,,,90.0,42.0,6.2,12.0,0.0,0.0,0.00013487,0,-0.3421,,2.0,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0
10652685,away,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,27.0,22.0,2.0,,10.0,13.0,12.0,14.0,7.0,,,,,,90.0,48.0,6.8,9.0,0.0,0.0,0.00460655,0,,2.0,8.0,,1.0,6.0,4.0,2.0,2.0,1.0,,4.0,1.0,,,,,,,1.0,,,,,,,,,,,
10652685,away,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,42.0,38.0,1.0,,19.0,19.0,19.0,23.0,3.0,,,,,,89.0,57.0,6.8,5.0,0.0,0.0,0.00657536,0,,1.0,2.0,,,8.0,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,64.0,53.0,15.0,7.0,39.0,40.0,14.0,24.0,7.0,,,,,,90.0,76.0,8.0,11.0,0.077,0.1183,0.346084,1,,3.0,4.0,1.0,,3.0,2.0,1.0,,1.0,1.0,2.0,4.0,,2.0,,,,,,,,,,,,1.0,,1.0,,
10652685,away,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,44.0,35.0,4.0,1.0,24.0,28.0,11.0,21.0,5.0,,,,,,90.0,80.0,6.7,17.0,0.0,0.0,0.0122264,0,,5.0,6.0,,2.0,1.0,2.0,1.0,,3.0,,2.0,1.0,,4.0,1.0,5.0,,1.0,,,,,1.0,,,,,,,
10652685,away,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,51.0,36.0,4.0,1.0,18.0,23.0,18.0,29.0,11.0,,,,,,90.0,71.0,6.7,20.0,0.0598,0.0,0.00860811,1,,6.0,3.0,4.0,,3.0,1.0,,2.0,,1.0,1.0,2.0,,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,
10652685,away,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,27.0,20.0,2.0,1.0,10.0,12.0,10.0,15.0,5.0,,,,,,90.0,49.0,7.2,9.0,0.0638,0.2033,0.00706495,1,,1.0,6.0,,,9.0,4.0,3.0,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,
10652685,away,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,28.0,21.0,,,8.0,11.0,13.0,19.0,5.0,,,,,,71.0,44.0,6.6,15.0,0.022,0.0,0.0193623,1,,5.0,7.0,1.0,6.0,,2.0,1.0,3.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,1.0,,4.0,,,,,,,
10652685,away,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,39.0,30.0,4.0,,13.0,13.0,17.0,27.0,7.0,,,,,,90.0,54.0,6.6,13.0,0.0,0.0,0.0204787,0,,9.0,4.0,2.0,,3.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,True,,1.0,,1.0,,,,,,
10652685,away,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,M,10,10,False,10.0,9.0,,,4.0,4.0,5.0,6.0,1.0,,,,,,90.0,31.0,6.9,11.0,0.1349,0.2879,0.00754044,2,,5.0,5.0,1.0,6.0,,1.0,,6.0,,,,,,,2.0,,,,,,,2.0,2.0,,,2.0,,1.0,,
10652685,away,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,22.0,14.0,3.0,1.0,6.0,9.0,8.0,13.0,5.0,,,,,,90.0,39.0,6.4,14.0,0.0,0.0,0.00452309,0,,11.0,4.0,1.0,1.0,,1.0,,1.0,2.0,3.0,1.0,5.0,,,2.0,,,4.0,,,,1.0,,,,,,,,
10652685,away,Manchester United,Fred,,,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,1.0,,,,,,19.0,13.0,6.1,5.0,0.0,0.0,0.0001475,0,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10652685,away,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10652685,away,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652685,away,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,73,73,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
