match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalClearance,stat_wasFouled,stat_shotOffTarget,stat_accurateCross,stat_outfielderBlock,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_wonContest,stat_goals
12320547,home,New York City FC II,Tomás Romero,Tomás Romero,,tomas-romero,T. Romero,G,30,185.0,118,M,1107895,EUR,977184000,G,30,30,False,31.0,23.0,9.0,2.0,0.0,22.0,24.0,1.0,7.0,8.0,3.0,3.0,90.0,40.0,6.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320547,home,New York City FC II,Andrew Baiera,Andrew Baiera,,andrew-baiera,A. Baiera,D,38,175.0,42,M,1515403,EUR,1172620800,D,38,38,False,23.0,16.0,3.0,,0.0,11.0,15.0,5.0,10.0,1.0,,,90.0,39.0,5.8,13.0,0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12320547,home,New York City FC II,Samuel Kwaku Owusu,Samuel Kwaku Owusu,,samuel-kwaku-owusu,S. K. Owusu,D,4,188.0,22,M,1173732,EUR,976665600,D,31,31,False,30.0,23.0,9.0,3.0,0.0,19.0,21.0,4.0,9.0,2.0,,,55.0,38.0,5.8,9.0,0,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
12320547,home,New York City FC II,Strahinja Tanasijević,,,strahinja-tanasijevic,S. Tanasijević,D,19,183.0,73,M,907214,EUR,866073600,D,12,12,False,52.0,45.0,9.0,4.0,0.0,34.0,35.0,11.0,17.0,1.0,,,90.0,60.0,6.2,7.0,1,,,,3.0,4.0,2.0,,1.0,,,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,
12320547,home,New York City FC II,Christopher Tiao,,,christopher-tiao,C. Tiao,D,,180.0,22,M,1893751,EUR,991180800,D,68,68,False,33.0,22.0,9.0,6.0,0.0,12.0,17.0,11.0,17.0,6.0,,,90.0,50.0,6.6,13.0,0,1.0,,,3.0,4.0,2.0,,,3.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,
12320547,home,New York City FC II,Piero Elias,Piero Elias,,piero-elias,P. Elias,M,,,31,M,1809786,EUR,1031443200,M,42,42,False,30.0,21.0,5.0,2.0,0.0,13.0,17.0,8.0,14.0,2.0,,,81.0,45.0,6.7,12.0,2,1.0,1.0,1.0,5.0,3.0,1.0,,2.0,2.0,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,
12320547,home,New York City FC II,Jacob Arroyave,Jacob Arroyave,,arroyave-jacob,J. Arroyave,M,47,,36,M,1809794,EUR,1194825600,M,20,20,False,37.0,29.0,2.0,,0.0,16.0,17.0,15.0,26.0,11.0,,,90.0,58.0,6.8,16.0,1,6.0,,1.0,5.0,4.0,,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,
12320547,home,New York City FC II,Máximo Carrizo,Máximo Carrizo,,maximo-carrizo,M. Carrizo,M,29,160.0,224,M,1464681,EUR,1204156800,M,29,29,False,15.0,13.0,1.0,1.0,0.0,5.0,6.0,9.0,10.0,5.0,,,64.0,27.0,7.0,4.0,0,1.0,,,5.0,3.0,,,1.0,2.0,,3.0,,1.0,,1.0,,2.0,2.0,,1.0,1.0,1.0,,,,,,,
12320547,home,New York City FC II,Taylor Calheira,Taylor Calheira,,taylor-calheira,T. Calheira,F,9,185.0,32,M,1823642,EUR,1019779200,M,99,99,False,20.0,18.0,,,0.0,8.0,9.0,11.0,14.0,7.0,,,90.0,42.0,6.2,14.0,1,3.0,1.0,,9.0,3.0,,2.0,,,3.0,1.0,,3.0,,1.0,,,5.0,,1.0,,,True,1.0,,,,,
12320547,home,New York City FC II,Jonathan Jimenez,Jonathan Jimenez,,jonathan-jimenez,J. Jimenez,M,17,178.0,13,M,1173734,EUR,988156800,M,77,77,False,19.0,13.0,2.0,,0.0,4.0,5.0,9.0,14.0,2.0,,,90.0,34.0,6.7,10.0,2,,,1.0,5.0,6.0,,2.0,1.0,2.0,1.0,2.0,,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,
