match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,captain,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_punches,stat_errorLeadToAShot
12436446,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,31.0,29.0,4.0,2.0,0.0,27.0,28.0,2.0,3.0,10.0,1.0,1.0,1.0,2.0,2.0,90.0,40.0,6.7,2.0,0.00064805,0,-0.2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,66.0,55.0,14.0,7.0,0.0,20.0,20.0,36.0,53.0,5.0,,,,,,79.0,83.0,7.0,17.0,0.0819066,0,,7.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,63.0,58.0,1.0,,0.0,33.0,36.0,25.0,28.0,5.0,,,,,,90.0,80.0,6.9,8.0,0.0160016,1,,1.0,,5.0,2.0,,1.0,,,,1.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,1.0,0.028,,,,,,,,,,,,,,
12436446,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,79.0,76.0,9.0,8.0,0.0,44.0,45.0,32.0,34.0,3.0,,,,,,90.0,83.0,6.7,3.0,0.0183109,1,,,,2.0,1.0,1.0,,,,,1.0,2.0,2.0,,,,,,,0.0946,True,1.0,,,,,,,,,,,,
12436446,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,11.0,9.0,,,0.0,6.0,7.0,3.0,4.0,,,,,,,17.0,15.0,3.0,4.0,0.0013421,0,,,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
12436446,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,48.0,46.0,1.0,1.0,0.0,24.0,24.0,22.0,24.0,3.0,,,,,,70.0,54.0,6.5,4.0,0.0184318,1,,,,3.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,0.04,,1.0,2.0,,,,,,,,,,,
12436446,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,68.0,65.0,2.0,2.0,0.0,32.0,32.0,33.0,36.0,8.0,,,,,,90.0,83.0,7.1,6.0,0.0612774,0,,,,5.0,,1.0,1.0,,,,,3.0,8.0,,,3.0,2.0,1.0,2.0,,,,,5.0,2.0,1.0,,,,,,,,
12436446,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,42.0,33.0,5.0,3.0,0.0,16.0,17.0,18.0,26.0,6.0,,,,,,79.0,54.0,7.4,9.0,0.439117,0,,1.0,1.0,2.0,1.0,,,3.0,,,1.0,,5.0,,,,2.0,2.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,
12436446,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,24.0,16.0,2.0,1.0,1.0,4.0,5.0,13.0,23.0,1.0,,,,,,90.0,52.0,7.3,24.0,0.369755,4,,4.0,1.0,5.0,,,,1.0,,,,,4.0,1.0,3.0,,1.0,,1.0,0.221,,1.0,8.0,7.0,3.0,,1.0,,,,,,,
12436446,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,19.0,15.0,3.0,3.0,0.0,2.0,2.0,14.0,19.0,1.0,,,,,,90.0,30.0,6.6,7.0,0.0430739,2,,2.0,1.0,2.0,,,,1.0,,,,2.0,4.0,1.0,1.0,,,,2.0,0.6392,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,
12436446,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,17.0,14.0,,,0.0,5.0,6.0,9.0,15.0,2.0,,,,,,70.0,37.0,7.8,12.0,0.00516481,3,,4.0,,2.0,,,,1.0,,,,1.0,5.0,1.0,,1.0,1.0,,,0.5783,,,2.0,3.0,2.0,1.0,,,1.0,3.0,1.0,1.1255,,
12436446,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,27.0,24.0,1.0,,0.0,16.0,18.0,8.0,11.0,,,,,,,20.0,36.0,6.4,7.0,0.00449095,0,,2.0,,3.0,,2.0,,,,,2.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
12436446,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,5.0,5.0,,,1.0,,,5.0,5.0,,,,,,,20.0,10.0,7.4,,0.0150091,1,,,,4.0,,,,1.0,,,3.0,,2.0,,1.0,,1.0,1.0,1.0,0.1081,,,,,,1.0,1.0,,,,,,,
12436446,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,16.0,14.0,3.0,3.0,0.0,2.0,2.0,14.0,22.0,1.0,,,,,,11.0,30.0,7.3,9.0,0.0724437,1,,8.0,2.0,1.0,,,,2.0,,,,,2.0,,1.0,,2.0,1.0,,0.0362,,,,1.0,,,,,,,,,,
12436446,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,13.0,10.0,1.0,,0.0,3.0,3.0,7.0,12.0,1.0,,,,,,11.0,22.0,8.2,6.0,0.22252,2,,2.0,,3.0,,,,2.0,,,1.0,1.0,5.0,1.0,,,1.0,1.0,1.0,0.3832,,1.0,,3.0,3.0,,,,,1.0,1.0,0.3165,,
12436446,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Tyler Morton,tyler-morton,T. Morton,M,23,185,6667,M,,979118,EUR,1036022400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180,9744,M,TNyoni,1445945,EUR,1183161600,M,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436446,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,1,1,False,39.0,27.0,21.0,10.0,0.0,22.0,25.0,5.0,14.0,10.0,1.0,2.0,2.0,1.0,1.0,90.0,49.0,6.9,12.0,0.00065591,0,-0.558,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,
12436446,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,20.0,14.0,2.0,1.0,0.0,10.0,14.0,4.0,6.0,,,,,,,55.0,31.0,6.5,9.0,0.00064393,0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,
12436446,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,39.0,35.0,7.0,4.0,0.0,29.0,30.0,6.0,9.0,1.0,,,,,,90.0,49.0,6.5,4.0,0.00225232,0,,,,2.0,,8.0,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12436446,away,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,15,15,False,30.0,26.0,4.0,2.0,0.0,24.0,25.0,2.0,5.0,3.0,,,,,,90.0,44.0,6.5,4.0,0.00055283,0,,,,3.0,3.0,12.0,,,,,,2.0,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
12436446,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,29.0,23.0,3.0,,2.0,14.0,15.0,12.0,18.0,3.0,,,,,,90.0,60.0,8.0,12.0,0.517005,0,,4.0,3.0,6.0,3.0,1.0,1.0,4.0,,,,1.0,8.0,,,3.0,5.0,3.0,1.0,,True,,1.0,3.0,1.0,1.0,1.0,,,,,,,
12436446,away,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,,793167,EUR,887414400,M,16,16,False,33.0,30.0,,,0.0,20.0,23.0,10.0,11.0,5.0,,,,,,90.0,43.0,6.5,5.0,0.00615938,0,,1.0,,5.0,2.0,3.0,,,,,,1.0,4.0,,,,2.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,
12436446,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,20,20,False,31.0,25.0,2.0,1.0,0.0,13.0,15.0,12.0,18.0,2.0,,,,,,90.0,44.0,6.8,9.0,0.00965275,2,,2.0,,4.0,2.0,1.0,2.0,2.0,,,1.0,1.0,4.0,,1.0,,2.0,,1.0,0.0461,,1.0,1.0,,,1.0,,,,,,,,
12436446,away,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,38.0,32.0,6.0,5.0,0.0,11.0,11.0,22.0,29.0,5.0,,,,,,90.0,59.0,7.2,13.0,0.060605,2,,2.0,1.0,4.0,,,1.0,2.0,,,2.0,,3.0,2.0,1.0,,,,,0.0791,,1.0,4.0,2.0,2.0,1.0,,,1.0,,,,,
12436446,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,19.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,17.0,4.0,,,,,,69.0,28.0,7.3,7.0,0.087185,2,,5.0,,2.0,,,,1.0,,,,,2.0,,,,2.0,1.0,2.0,0.1341,,1.0,,,,,,,1.0,1.0,1.0,0.7568,,
12436446,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,24.0,18.0,3.0,1.0,0.0,6.0,8.0,12.0,16.0,4.0,,,,,,87.0,40.0,6.6,11.0,0.0152022,4,,,,6.0,,,,1.0,,,1.0,,5.0,1.0,3.0,1.0,,,,0.619,,1.0,,7.0,3.0,2.0,,,,,,,,1.0
