match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wasFouled,captain,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11450133,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,F,11,11,False,15.0,10.0,1.0,,2.0,3.0,8.0,12.0,1.0,4.0,2.0,3.0,,,88.0,31.0,7.1,11.0,0.00948979,4,,,5.0,8.0,,,,1.0,,,4.0,1.0,,,,,2.0,2.0,2.0,4.0,,0.4302,,,,,,,,,,,,,
11450133,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,,1.0,1.0,,,18.0,9.0,6.7,,0.00082613,0,,,2.0,5.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
11450133,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,1.0,,,,,11.0,2.0,6.4,1.0,,0,,,1.0,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,M,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Muhammed Arıkan,muhammed-arikan,M. Arıkan,D,14,179,15,M,1066099,EUR,1106956800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Muhammed Arikan,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,19,180,3,M,1096284,EUR,1057795200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164,63,M,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Yigit Celtik,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,,,
11450133,home,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175,10,M,1177165,EUR,1056067200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Helton Leite,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,30.0,21.0,21.0,12.0,13.0,16.0,8.0,14.0,,,1.0,9.0,4.0,4.0,90.0,46.0,8.0,9.0,0.00189116,0,0.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,
11450133,away,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,40.0,31.0,1.0,1.0,13.0,14.0,18.0,28.0,3.0,6.0,3.0,8.0,,,90.0,61.0,7.3,14.0,0.114406,0,,2.0,4.0,5.0,,,1.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,46.0,35.0,11.0,2.0,25.0,25.0,10.0,21.0,4.0,6.0,8.0,11.0,,,90.0,59.0,6.8,11.0,0.00340169,0,,,1.0,4.0,2.0,3.0,2.0,,True,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,49.0,38.0,4.0,,27.0,32.0,11.0,17.0,5.0,7.0,8.0,9.0,,,90.0,62.0,6.9,11.0,0.0038222,0,,,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,39.0,26.0,7.0,3.0,10.0,12.0,16.0,33.0,,4.0,2.0,4.0,,,90.0,80.0,6.9,23.0,0.0219767,1,,6.0,1.0,4.0,1.0,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,0.0182,,,,,,,,,,,,,
11450133,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,61.0,48.0,7.0,4.0,30.0,32.0,18.0,30.0,2.0,5.0,,5.0,,,90.0,70.0,6.6,15.0,0.0188507,1,,1.0,1.0,7.0,4.0,2.0,3.0,,,1.0,1.0,2.0,,,,,,,,,1.0,0.0858,,,,,,,,,,,,,
11450133,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,33.0,23.0,1.0,1.0,11.0,16.0,12.0,17.0,1.0,6.0,,3.0,,,90.0,46.0,7.6,13.0,0.026445,1,,,1.0,3.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,4.0,4.0,,,0.6068,,,1.0,,0.9361,1.0,,,,,,,
11450133,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,31.0,22.0,3.0,2.0,13.0,15.0,12.0,23.0,,2.0,1.0,2.0,,,86.0,49.0,7.5,17.0,0.418653,1,,7.0,2.0,6.0,2.0,,,2.0,,,3.0,1.0,,,,3.0,,1.0,,1.0,,0.0187,3.0,,,,,,1.0,2.0,,,,,
11450133,away,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,20.0,17.0,1.0,1.0,9.0,11.0,8.0,9.0,,5.0,,5.0,,,77.0,37.0,6.8,11.0,0.143289,1,,,3.0,9.0,,1.0,2.0,3.0,,1.0,4.0,3.0,,,,1.0,3.0,1.0,,,1.0,0.0176,,,,,,,,1.0,,,,,
11450133,away,Antalyaspor,Zymer Bytyqi,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,M,77,77,False,17.0,11.0,1.0,1.0,4.0,4.0,7.0,18.0,,4.0,,1.0,,,90.0,38.0,6.7,18.0,0.0688037,3,,5.0,,5.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,1.0,6.0,3.0,1.0,2.0,0.1478,,,,,,,,,,,,,
11450133,away,Antalyaspor,Adam Buksa,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,22.0,11.0,,,6.0,7.0,5.0,15.0,8.0,10.0,3.0,1.0,,,90.0,38.0,6.4,18.0,0.00212165,4,,,6.0,8.0,,,1.0,1.0,,1.0,5.0,1.0,,,,,1.0,,,,2.0,0.8411,,2.0,2.0,,0.5706,,,,,,,,AdamBuksa
11450133,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,3.0,,2.0,,,13.0,14.0,6.7,3.0,0.00594694,1,,,,2.0,,,,2.0,,,,1.0,,,,,1.0,,,1.0,,0.0858,,,,,,,,,,,,,
11450133,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,2.0,2.0,,,,,2.0,2.0,,,,,,,13.0,6.0,6.4,2.0,0.00070023,0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Ataberk Dadakdeniz,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Ömer Toprak,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Naldo,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Deni Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Deni,Milošević,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450133,away,Antalyaspor,Britt Assombalonga,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
