match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,reason,injury,confirmed,length
12624911,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12624911,,,,,90,8.0,,1,,,card,Julián Quiñones,False,121930077.0,False,yellow,843114.0,Julián Quiñones,,,,
12624911,,,,,90,7.0,,1,,,card,Abderrazak Hamdallah,False,121941879.0,True,yellow,826961.0,Abderrazak Hamdallah,Argument,,,
12624911,,2.0,3.0,,90,6.0,,1,,,goal,,,207941343.0,False,regular,843114.0,Julián Quiñones,,,,
12624911,,,,,90,3.0,,1,,,substitution,,,123571686.0,False,regular,,,,False,,
12624911,,,,,90,1.0,,1,,,card,Hisham Al Dubais,False,121930073.0,True,yellow,1653046.0,Hisham Al-Dubais,Foul,,,
12624911,,,,,88,,,3,,,substitution,,,123571684.0,True,regular,,,,False,,
12624911,,,,,88,,,3,,,substitution,,,123571685.0,True,regular,,,,False,,
12624911,,,,,84,,,7,,,substitution,,,123571683.0,False,regular,,,,False,,
12624911,,2.0,2.0,,83,,,8,,,goal,,,207919012.0,False,regular,818699.0,Ali Hazazi,,,,
12624911,,,,,79,,,12,,,card,Pierre-Emerick Aubameyang,False,121930067.0,False,red,51498.0,Pierre-Emerick Aubameyang,Foul,,,
12624911,,,,,78,,,13,,,varDecision,,,31244.0,False,cardUpgrade,51498.0,Pierre-Emerick Aubameyang,,,False,
12624911,,2.0,1.0,,68,,,23,,,goal,,,207907630.0,True,regular,926730.0,Haroune Camara,,,,
12624911,,,,,66,,,25,,,substitution,,,123571680.0,False,regular,,,,False,,
12624911,,,,,56,,,35,,,card,Haitham Mohammed Asiri,False,121930052.0,False,yellow,1118489.0,Haitham Mohammed Asiri,Foul,,,
12624911,,1.0,1.0,,49,,,42,,,goal,,,207894660.0,False,regular,843114.0,Julián Quiñones,,,,
12624911,,,,,46,,,45,,,substitution,,,123571663.0,False,regular,,,,False,,
12624911,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12624911,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
12624911,,,,,44,,,2,,,card,Nahitan Nández,False,121930045.0,False,yellow,589620.0,Nahitan Nández,Foul,,,
12624911,,1.0,0.0,,16,,,30,,,goal,,,207884909.0,True,regular,789438.0,Cristian Guanca,,,,
