match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_punches
12624911,home,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,43.0,34.0,1.0,,0.0,11.0,14.0,23.0,29.0,3.0,7.0,1.0,1.0,,,,,,90.0,65.0,6.8,20.0,1,3.0,11.0,,,,4.0,,,,,2.0,,4.0,4.0,1.0,3.0,2.0,1.0,,1.0,,,,1.0,,abderrazak_hamdallah,True,
12624911,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,2.0,,,,0.0,,,,5.0,,1.0,,2.0,,,,,,11.0,10.0,6.7,6.0,0,,1.0,,1.0,,,Nawaf Alsadi,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12624911,home,Al-Shabab,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400,M,34,34,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,11.0,3.0,5.8,1.0,1,1.0,3.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,
12624911,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,
12624911,home,Al-Shabab,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624911,home,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Al Shwirekh,,,,,,,,,,,,,,,,,,,,,
12624911,home,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mohammed Essa Harbush,,,,,,,,,,,,,,,,,,,,,
12624911,home,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,36.0,29.0,15.0,8.0,0.0,26.0,28.0,3.0,8.0,,,2.0,4.0,,2.0,2.0,1.0,1.0,90.0,42.0,6.7,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12624911,away,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,D,4,4,False,54.0,50.0,4.0,2.0,0.0,38.0,39.0,12.0,15.0,3.0,5.0,6.0,2.0,,,,,,90.0,72.0,6.9,6.0,0,2.0,4.0,2.0,4.0,2.0,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
12624911,away,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,34.0,30.0,2.0,1.0,0.0,29.0,32.0,1.0,2.0,,,1.0,1.0,,,,,,45.0,35.0,6.3,4.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,68.0,64.0,4.0,2.0,0.0,48.0,49.0,16.0,19.0,2.0,4.0,6.0,6.0,,,,,,90.0,81.0,7.2,4.0,1,1.0,2.0,,2.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,nachofdez90,True,
12624911,away,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,False,24.0,21.0,2.0,1.0,0.0,9.0,10.0,13.0,18.0,1.0,8.0,,2.0,,,,,,66.0,48.0,6.8,11.0,0,,3.0,,,1.0,2.0,,,,,1.0,4.0,,6.0,4.0,2.0,,,1.0,,,,,,,,,
12624911,away,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,36.0,30.0,7.0,4.0,0.0,17.0,21.0,14.0,16.0,,4.0,,5.0,,,,,,90.0,48.0,6.5,9.0,1,1.0,5.0,1.0,,2.0,3.0,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,
12624911,away,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,75.0,66.0,11.0,10.0,1.0,42.0,45.0,24.0,30.0,,9.0,1.0,18.0,,,,,,90.0,93.0,8.7,10.0,0,,4.0,2.0,4.0,5.0,,,,,5.0,2.0,,,2.0,1.0,3.0,2.0,,,2.0,,,,,,equifernandez,,
12624911,away,Al-Qadsiah,Iker Almena,almena-iker,I. Almena,M,30,176.0,525,M,1513656,EUR,1083628800,M,30,30,False,43.0,39.0,2.0,,0.0,25.0,25.0,14.0,18.0,,2.0,,2.0,,,,,,89.0,58.0,6.0,12.0,0,,7.0,,,1.0,1.0,,,,,2.0,,1.0,4.0,,1.0,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,F,88,88,False,51.0,46.0,2.0,1.0,2.0,27.0,28.0,23.0,32.0,,5.0,1.0,3.0,,,,,,84.0,78.0,8.1,18.0,1,,7.0,,,4.0,4.0,,,,3.0,3.0,9.0,2.0,2.0,,1.0,4.0,,4.0,1.0,,,,,1.0,,,
12624911,away,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,21.0,12.0,2.0,,0.0,8.0,8.0,4.0,13.0,1.0,1.0,,2.0,,,,,,79.0,26.0,6.1,11.0,1,4.0,5.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,Auba,,
12624911,away,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,20.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,11.0,4.0,6.0,2.0,3.0,,,,,,90.0,37.0,8.6,12.0,4,2.0,3.0,,1.0,,5.0,,,,,,,,3.0,2.0,,1.0,1.0,,,1.0,3.0,2.0,2.0,,julianquinones33,,
12624911,away,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,18,18,True,6.0,4.0,1.0,,0.0,3.0,3.0,1.0,3.0,,5.0,,2.0,,,,,,45.0,14.0,6.7,4.0,0,,2.0,,,3.0,1.0,,,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,9.0,7.0,1.0,,0.0,4.0,4.0,3.0,5.0,,,1.0,1.0,,,,,,24.0,14.0,7.2,3.0,2,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,
12624911,away,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,,,1.0,,,,,,15.0,8.0,6.7,1.0,0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,2.0,,,,,,,1.0,4.0,,1.0,0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Abdulaziz Al-Othman,,,,,,,,,,,,,,,,,,,,,
12624911,away,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Saif Rashad Mohamed,,,,,,,,,,,,,,,,,,,,,
