match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_interceptionWon,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_clearanceOffLine,stat_blockedScoringAttempt
12499258,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,24.0,22.0,6.0,4.0,0.0,19.0,20.0,3.0,4.0,4.0,1.0,90.0,29.0,6.9,2.0,0.00031375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,False,40.0,37.0,5.0,4.0,0.0,25.0,26.0,14.0,18.0,4.0,,90.0,65.0,8.4,8.0,0.0682904,2,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.1157,0.5042,2.0,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,71.0,69.0,3.0,1.0,0.0,52.0,53.0,17.0,18.0,1.0,,90.0,78.0,7.0,3.0,0.00426952,0,,,3.0,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,
12499258,home,Juventus,Bremer,,,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,90.0,85.0,7.0,6.0,0.0,67.0,69.0,18.0,21.0,4.0,,90.0,99.0,7.3,7.0,0.00434078,0,,,3.0,3.0,1.0,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,
12499258,home,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,D,32,32,False,46.0,39.0,3.0,1.0,0.0,28.0,30.0,12.0,19.0,4.0,,90.0,63.0,7.1,12.0,0.00735178,1,3.0,1.0,1.0,5.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,,,0.0589,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
12499258,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,46.0,42.0,8.0,7.0,0.0,21.0,22.0,21.0,24.0,3.0,,79.0,51.0,7.2,4.0,0.0494717,0,,,2.0,4.0,,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
12499258,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,34.0,31.0,4.0,3.0,0.0,17.0,18.0,14.0,16.0,4.0,,66.0,43.0,6.9,5.0,0.0163321,0,,,3.0,5.0,,,,,,,,,,1.0,2.0,,,,,,,1.0,2.0,3.0,,2.0,,,,,,,,,,,
12499258,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,False,20.0,15.0,1.0,,0.0,7.0,8.0,8.0,14.0,2.0,,45.0,26.0,7.0,10.0,0.0150957,1,2.0,,3.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,0.1169,0.0808,,,,1.0,,,,,,,,,,,,,,,
12499258,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,M,10,10,False,35.0,34.0,7.0,6.0,1.0,10.0,10.0,26.0,27.0,3.0,,90.0,49.0,8.1,5.0,0.293341,2,2.0,2.0,2.0,6.0,1.0,,1.0,1.0,1.0,,,3.0,,1.0,1.0,,0.0499,0.0801,3.0,,,,,,,3.0,,,,,,,,,,,
12499258,home,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,Samu,1100836,EUR,1074211200,M,51,51,False,33.0,29.0,1.0,1.0,1.0,9.0,10.0,20.0,25.0,2.0,,90.0,45.0,8.4,9.0,0.0115118,1,2.0,,,6.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,,,0.1144,0.9044,1.0,,,,,1.0,,2.0,,,,,,,,,,,
12499258,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,9.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,6.0,1.0,,90.0,19.0,6.2,6.0,0.00854982,5,,,1.0,4.0,,,,3.0,2.0,,1.0,,,3.0,1.0,3.0,0.7251,0.3499,,,,,,3.0,,1.0,,3.0,2.0,,,,,,,,
12499258,home,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,,1010220,EUR,1048032000,D,37,37,True,43.0,43.0,1.0,1.0,0.0,30.0,30.0,13.0,13.0,2.0,,45.0,46.0,6.8,1.0,0.0572615,0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
12499258,home,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,20.0,18.0,2.0,1.0,0.0,14.0,15.0,4.0,5.0,2.0,,24.0,25.0,6.8,3.0,0.00331615,0,,,,3.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12499258,home,Juventus,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,Douglas_Luiz,867887,EUR,894672000,M,26,26,True,14.0,14.0,3.0,3.0,0.0,9.0,9.0,5.0,6.0,2.0,,11.0,21.0,7.3,2.0,0.0042861,1,1.0,,2.0,4.0,2.0,2.0,,,1.0,,,2.0,1.0,1.0,,,0.0238,0.3732,,,1.0,,,,,,1.0,,,,,,,,,,
12499258,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Danilo,,,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,away,Como,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,25,25,False,25.0,17.0,8.0,1.0,0.0,17.0,22.0,,3.0,7.0,,90.0,33.0,5.9,8.0,5.018e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,-0.7074,,
12499258,away,Como,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,False,40.0,36.0,4.0,3.0,0.0,23.0,24.0,13.0,17.0,2.0,,90.0,59.0,6.0,9.0,0.00946315,0,1.0,,3.0,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,
12499258,away,Como,Edoardo Goldaniga,,,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,,295133,EUR,752198400,D,5,5,False,57.0,55.0,2.0,1.0,0.0,38.0,38.0,17.0,19.0,1.0,,90.0,61.0,6.0,4.0,0.00333599,0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12499258,away,Como,Federico Barba,,,federico-barba,F. Barba,D,93,188,857,M,,184417,EUR,746841600,D,93,93,False,71.0,68.0,1.0,1.0,0.0,50.0,53.0,18.0,18.0,3.0,,90.0,79.0,6.9,4.0,0.0146219,0,,,3.0,1.0,,,,,,,3.0,,,1.0,1.0,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,
12499258,away,Como,Marco Sala,,,sala-marco,M. Sala,D,3,182,232,M,,927312,EUR,928454400,D,3,3,False,38.0,31.0,4.0,1.0,0.0,17.0,17.0,15.0,23.0,1.0,,90.0,55.0,6.3,9.0,0.191592,0,2.0,1.0,1.0,3.0,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12499258,away,Como,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,,877201,EUR,861321600,M,7,7,False,26.0,23.0,1.0,,0.0,9.0,10.0,14.0,20.0,2.0,,90.0,42.0,5.9,13.0,0.0214905,1,4.0,,12.0,2.0,3.0,1.0,,1.0,,,,1.0,1.0,2.0,3.0,,0.0447,,,,3.0,2.0,,,,,3.0,,,,,,,,,,
12499258,away,Como,Matthias Braunöder,,,matthias-braunoder,M. Braunöder,M,27,173,418,M,,962282,EUR,1017187200,M,27,27,False,32.0,31.0,3.0,2.0,0.0,15.0,15.0,16.0,17.0,3.0,,90.0,37.0,6.2,4.0,0.00981046,0,,,6.0,1.0,1.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
12499258,away,Como,Daniele Baselli,,,daniele-baselli,D. Baselli,M,33,182,197,M,,168647,EUR,700358400,M,8,8,False,22.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,11.0,,,22.0,25.0,6.7,2.0,0.00394407,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12499258,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,,911848,EUR,992044800,M,33,33,False,15.0,10.0,3.0,1.0,0.0,3.0,4.0,7.0,12.0,1.0,,56.0,22.0,6.4,8.0,0.00973294,0,1.0,,2.0,1.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,
12499258,away,Como,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2328,M,,795044,EUR,883785600,F,10,10,False,9.0,7.0,,,0.0,4.0,4.0,3.0,6.0,2.0,,63.0,17.0,6.7,7.0,0.00070704,0,1.0,,2.0,5.0,,,,,,,,2.0,1.0,2.0,,,,,,True,,2.0,,2.0,,1.0,,,,,,,,,,,
12499258,away,Como,Andrea Belotti,,,andrea-belotti,A. Belotti,F,19,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,False,4.0,2.0,,,0.0,1.0,2.0,1.0,3.0,1.0,,56.0,11.0,6.6,3.0,0.00114239,1,1.0,,2.0,4.0,,,,,,,,1.0,,,,,0.1055,,,,2.0,,,,,3.0,,,,,,,,,,,1.0
12499258,away,Como,Yannik Engelhardt,,,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,,990209,EUR,981504000,M,26,26,True,25.0,25.0,,,0.0,14.0,14.0,11.0,11.0,3.0,,68.0,29.0,5.9,3.0,0.00804061,0,,,5.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,
12499258,away,Como,Oliver Abildgaard,,,oliver-abildgaard,O. Abildgaard,M,28,190,213,M,,798664,EUR,834364800,M,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,,,7.0,3.0,,,2.386e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12499258,away,Como,Alessandro Gabrielloni,,,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,,813070,EUR,773798400,F,9,9,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,1.0,,34.0,4.0,6.4,1.0,0.00573367,1,,,4.0,,,,,,,,,,,,1.0,,0.0219,,1.0,,2.0,,,,,,1.0,,,,,,,,,,1.0
12499258,away,Como,Simone Verdi,,,simone-verdi,S. Verdi,M,99,174,614,M,,98058,EUR,710899200,M,90,90,True,7.0,4.0,,,0.0,1.0,3.0,3.0,6.0,1.0,,27.0,12.0,6.2,6.0,0.012924,0,2.0,,3.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
12499258,away,Como,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,,187121,EUR,829612800,F,17,17,True,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,,27.0,11.0,6.5,3.0,0.0113018,0,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
12499258,away,Como,Emil Audero,,,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,away,Como,Tommaso Cassandro,,,tommaso-cassandro,T. Cassandro,D,84,185,120,M,,929775,EUR,947376000,D,84,84,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499258,away,Como,Alberto Dossena,,,dossena-alberto,A. Dossena,D,4,195,511,M,,870211,EUR,908236800,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
