match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_ownGoals,stat_totalOffside,stat_hitWoodwork
11689336,home,De Graafschap,Thijs Jansen,Thijs Jansen,,thijs-jansen,T. Jansen,G,1,192.0,121,M,1087782,EUR,1006992000.0,G,35,35,False,38.0,20.0,28.0,10.0,13.0,17.0,7.0,21.0,1.0,7.0,1.0,4.0,1.0,1.0,90.0,45.0,7.4,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Jeffrey Fortes,,,jeffrey-fortes,J. Fortes,D,22,182.0,33,M,52753,EUR,606528000.0,D,22,22,False,44.0,38.0,7.0,4.0,24.0,25.0,14.0,20.0,4.0,6.0,2.0,,,,90.0,65.0,7.3,9.0,0,True,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Joran Hardeman,Joran Hardeman,,joran-hardeman,J. Hardeman,D,14,190.0,12,M,1387854,EUR,1019347200.0,D,14,14,False,54.0,44.0,7.0,2.0,36.0,42.0,8.0,12.0,2.0,5.0,,,,,90.0,66.0,7.4,10.0,3,,,2.0,4.0,4.0,4.0,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Xandro Schenk,,,xandro-schenk,X. Schenk,D,,188.0,35,M,97405,EUR,735955200.0,D,4,4,False,51.0,43.0,8.0,4.0,35.0,39.0,8.0,12.0,2.0,6.0,,,,,90.0,57.0,7.0,8.0,0,,,,1.0,2.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Levi Schoppema,Levi Schoppema,,levi-schoppema,L. Schoppema,D,5,179.0,19,M,1387856,EUR,1085616000.0,D,25,25,False,28.0,22.0,4.0,3.0,9.0,13.0,17.0,24.0,6.0,9.0,,,,,90.0,52.0,7.5,14.0,2,,9.0,1.0,5.0,,,3.0,2.0,1.0,1.0,2.0,1.0,,,4.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,
11689336,home,De Graafschap,Philip Brittijn,Philip Brittijn,,philip-brittijn,P. Brittijn,M,23,182.0,100,M,1132766,EUR,1081468800.0,M,23,23,False,14.0,10.0,,,7.0,7.0,3.0,10.0,3.0,1.0,,,,,45.0,30.0,7.0,11.0,1,,3.0,,3.0,,1.0,2.0,,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,
11689336,home,De Graafschap,Lion Kaak,,,lion-kaak,L. Kaak,M,,180.0,9,M,103509,EUR,677894400.0,M,6,6,False,36.0,29.0,4.0,1.0,9.0,11.0,20.0,25.0,4.0,10.0,1.0,,,,90.0,46.0,7.0,7.0,0,,,,2.0,3.0,1.0,2.0,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,
11689336,home,De Graafschap,Tristan van Gilst,Tristan van Gilst,,tristan-van-gilst,T. v. Gilst,M,17,178.0,84,M,1213453,EUR,1045526400.0,M,30,30,False,21.0,18.0,1.0,,4.0,6.0,15.0,17.0,7.0,5.0,1.0,,,,89.0,40.0,7.1,11.0,2,,2.0,6.0,10.0,,,4.0,2.0,4.0,,,2.0,,,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,,,,,,,,
11689336,home,De Graafschap,Mimoun Mahi,Mimoun,Mahi,mimoun-mahi,M. Mahi,F,,181.0,195,M,252253,EUR,763516800.0,M,10,10,False,11.0,9.0,,,,,9.0,12.0,,1.0,,,,,45.0,18.0,6.5,7.0,1,,1.0,,3.0,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,
11689336,home,De Graafschap,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,621,M,1193676,EUR,1089072000.0,M,33,33,False,28.0,21.0,4.0,2.0,3.0,4.0,19.0,27.0,5.0,6.0,1.0,,,,67.0,39.0,7.2,11.0,0,,3.0,,1.0,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,
11689336,home,De Graafschap,David Flakus Bosilj,,,flakus-bosilj-david,D. F. Bosilj,F,23,185.0,194,M,984000,EUR,1012521600.0,F,7,7,False,14.0,8.0,,,,1.0,9.0,14.0,4.0,3.0,1.0,,,,67.0,23.0,6.9,11.0,0,,1.0,1.0,4.0,,,,,2.0,,3.0,,,,1.0,,1.0,2.0,,,2.0,,1.0,,,,,,,
11689336,home,De Graafschap,Simon Colyn,,,simon-colyn,S. Colyn,M,7,175.0,81,M,932713,EUR,1016841600.0,M,11,11,True,22.0,13.0,1.0,,3.0,4.0,10.0,18.0,7.0,6.0,2.0,,,,45.0,36.0,7.7,14.0,4,,,3.0,6.0,,,2.0,2.0,4.0,,3.0,,2.0,,,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,
11689336,home,De Graafschap,Donny Warmerdam,,,warmerdam-donny,D. Warmerdam,M,56,174.0,102,M,996987,EUR,1009929600.0,M,8,8,True,11.0,9.0,2.0,2.0,2.0,2.0,7.0,10.0,4.0,1.0,2.0,,,,45.0,21.0,7.0,4.0,0,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,
11689336,home,De Graafschap,Hüseyin Doğan,Hüseyin,Doğan,huseyin-dogan,H. Dogan,F,18,180.0,11,M,193464,EUR,759196800.0,F,19,19,True,7.0,5.0,,,2.0,2.0,3.0,6.0,,,,,,,23.0,9.0,6.7,3.0,1,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Blnd Hassan,Blnd Hassan,,blnd-hassan,B. Hassan,F,,183.0,458,M,1391734,EUR,1060646400.0,F,26,26,True,8.0,5.0,1.0,,2.0,2.0,3.0,6.0,2.0,3.0,,,,,23.0,12.0,6.9,3.0,1,,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Elie Raterink,,,elie-raterink,E. Raterink,F,,184.0,16,M,1472801,EUR,1084492800.0,F,17,17,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Ties Wieggers,Ties Wieggers,,ties-wieggers,T. Wieggers,G,1,189.0,18,M,1144947,EUR,1039737600.0,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Mees Bakker,,,mees-bakker,M. Bakker,G,1,187.0,27,M,929629,EUR,984268800.0,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Alexander Büttner,,,alexander-buttner,A. Büttner,D,28,174.0,101,M,35402,EUR,603158400.0,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Maas Willemsen,Maas Willemsen,,maas-willemsen,M. Willemsen,D,3,190.0,70,M,1132765,EUR,1051574400.0,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Stan Wevers,Stan Wevers,,stan-wevers,S. Wevers,M,,180.0,11,M,1485410,EUR,1075852800.0,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,home,De Graafschap,Giovanni Büttner,,,giovanni-buttner,G. Büttner,F,,182.0,15,M,991670,EUR,906422400.0,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11689336,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193.0,62,M,253515,EUR,811555200.0,G,1,1,False,44.0,32.0,24.0,12.0,27.0,30.0,5.0,14.0,,20.0,,6.0,1.0,1.0,90.0,65.0,7.8,13.0,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,,,
11689336,away,FC Emmen,Robin Schouten,,,robin-schouten,R. Schouten,D,23,176.0,24,M,803036,EUR,888364800.0,D,2,2,False,45.0,41.0,3.0,3.0,15.0,17.0,26.0,31.0,4.0,6.0,1.0,,,,90.0,78.0,6.7,11.0,1,,3.0,1.0,5.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,5.0,1.0,,,,,,,,,1.0,,
11689336,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,,187.0,30,M,311954,EUR,757555200.0,D,13,13,False,65.0,56.0,6.0,3.0,32.0,36.0,24.0,29.0,5.0,6.0,1.0,,,,90.0,78.0,6.7,10.0,1,,,3.0,3.0,3.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11689336,away,FC Emmen,Dennis Vos,Dennis,Vos,dennis-vos,D. Vos,D,28,179.0,47,M,966537,EUR,1006905600.0,D,14,14,False,75.0,61.0,9.0,,48.0,54.0,13.0,21.0,3.0,4.0,,,,,90.0,86.0,6.1,15.0,0,,,1.0,7.0,1.0,2.0,1.0,1.0,,3.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,
