match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11451093,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,True,27.0,12.0,22.0,7.0,0.0,7.0,7.0,5.0,20.0,5.0,2.0,1.0,1.0,3.0,2.0,90.0,38.0,7.4,15.0,0.00120613,0,0.6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451093,home,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,False,,18.0,10.0,4.0,,0.0,7.0,11.0,4.0,8.0,3.0,10.0,,,,,90.0,43.0,6.9,15.0,0.0988981,0,,,,1.0,1.0,3.0,9.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11451093,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,35.0,27.0,9.0,3.0,0.0,18.0,22.0,9.0,13.0,5.0,5.0,,,,,90.0,45.0,7.5,9.0,0.163207,0,,,,,,1.0,3.0,,,1.0,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11451093,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,,31.0,20.0,6.0,1.0,0.0,15.0,19.0,5.0,12.0,8.0,2.0,,,,,90.0,50.0,7.1,12.0,0.00165611,1,,,,,,2.0,5.0,3.0,1.0,,,,3.0,1.0,,1.0,2.0,,,,1.0,1.0,2.0,0.7811,0.9,,,,,,,
11451093,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,,22.0,16.0,1.0,1.0,0.0,13.0,16.0,3.0,8.0,5.0,6.0,,,,,90.0,46.0,7.1,12.0,0.00954677,0,,,,2.0,,,3.0,4.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
11451093,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,,7.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,,,,,,13.0,8.0,3.0,2.0,0.00187958,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11451093,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,,37.0,25.0,16.0,6.0,0.0,17.0,21.0,8.0,17.0,3.0,6.0,,,,,90.0,52.0,7.0,17.0,0.0252166,1,,Jonjo,Shelvey,1.0,,,1.0,3.0,1.0,,,,,3.0,1.0,2.0,,1.0,,,,1.0,,0.0121,0.0861,,,,,,,
11451093,home,Çaykur Rizespor,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,M,11,11,False,,13.0,11.0,2.0,1.0,0.0,3.0,3.0,9.0,14.0,,6.0,,,,,72.0,31.0,7.2,8.0,0.0299325,0,,,,4.0,1.0,1.0,3.0,4.0,,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,1.0,,,2.0,,,1.0,,,,,,
11451093,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,16.0,15.0,2.0,2.0,1.0,13.0,13.0,3.0,5.0,1.0,8.0,,,,,89.0,44.0,7.3,11.0,0.308778,0,,,,2.0,1.0,3.0,11.0,12.0,,4.0,9.0,6.0,,2.0,2.0,2.0,1.0,1.0,,,,,3.0,,,,1.0,,,,,
11451093,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,,16.0,9.0,1.0,,0.0,5.0,6.0,4.0,10.0,1.0,4.0,,,,,85.0,34.0,7.5,10.0,0.00415319,2,,,,,,3.0,4.0,8.0,,,3.0,2.0,3.0,1.0,,2.0,,,,,,1.0,2.0,0.1282,0.187,,3.0,1.0,1.0,,,
