match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
10438211,home,Paços de Ferreira,N'Dri Koffi,,,ndri-koffi,N. Koffi,F,187,221,M,1141593,EUR,1015632000,F,19,19,False,9.0,7.0,,,3.0,3.0,4.0,6.0,,3.0,2.0,,,,64.0,20.0,6.5,5.0,2,39,,,1.0,5.0,1.0,,,,1.0,3.0,,,,,2.0,,,1.0,,,1.0,2.0,1.0,1.0,,,,,
10438211,home,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,180,223,M,920684,EUR,936921600,M,6,6,True,27.0,25.0,2.0,1.0,15.0,16.0,10.0,13.0,,,1.0,,,,45.0,36.0,6.5,8.0,2,10,2.0,,,2.0,,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,
10438211,home,Paços de Ferreira,Abbas Ibrahim,Abbas,Ibrahim,abbas-ibrahim,A. Ibrahim,M,171,60,M,953481,EUR,883699200,M,8,8,True,14.0,13.0,,,10.0,11.0,3.0,3.0,,1.0,1.0,,,,26.0,19.0,6.4,2.0,1,28,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,
10438211,home,Paços de Ferreira,Arthur Sales,Arthur,,arthur-sales,A. Sales,F,184,911,M,1105780,EUR,1025654400,F,13,13,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,1.0,,,,,26.0,11.0,6.4,3.0,0,9,,,,2.0,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
10438211,home,Paços de Ferreira,Adrián Butzke,,,adrian-butzke,A. Butzke,F,191,100,M,991292,EUR,922752000,F,17,17,True,6.0,6.0,,,3.0,3.0,3.0,4.0,1.0,2.0,1.0,,,,25.0,10.0,6.2,1.0,1,3,1.0,,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,
10438211,home,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,175,21,M,1133298,EUR,1000598400,D,20,20,True,6.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,,2.0,,,,,10.0,11.0,6.6,3.0,0,26,,,,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
10438211,home,Paços de Ferreira,Jeimes,,,jeimes,Jeimes,G,188,23,M,1091159,EUR,988416000,G,12,12,True,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,home,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,180,130,M,928766,EUR,918259200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,home,Paços de Ferreira,João Vigário,,,joao-vigario,J. Vigário,D,181,17,M,583804,EUR,816825600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,home,Paços de Ferreira,Vasco Sousa,Vasco,,vasco-sousa,V. Sousa,D,182,41,M,1394832,EUR,1081209600,D,33,33,True,,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,189,80,M,862060,EUR,900892800,G,99,99,False,24.0,19.0,11.0,6.0,19.0,21.0,,3.0,,1.0,8.0,1.0,4.0,4.0,90.0,37.0,7.9,5.0,0,99,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Tiago Santos,,,tiago-santos,T. Santos,D,175,1632,M,1087364,EUR,1027382400,D,62,62,False,47.0,40.0,7.0,4.0,27.0,29.0,13.0,18.0,,9.0,3.0,,,,86.0,71.0,7.6,12.0,0,22,,,1.0,5.0,,7.0,4.0,,,4.0,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,
10438211,away,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,186,247,M,869330,EUR,951955200,D,23,23,False,74.0,70.0,12.0,9.0,53.0,55.0,17.0,19.0,,2.0,5.0,,,,90.0,83.0,7.2,4.0,0,,,,1.0,2.0,,,,2.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,187,192,M,1065442,EUR,978048000,D,3,3,False,50.0,49.0,5.0,4.0,39.0,39.0,10.0,11.0,1.0,5.0,8.0,,,,90.0,63.0,7.5,1.0,0,13,,,,1.0,,,,,,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Joãozinho,,,joaozinho,Joãozinho,D,185,30,M,156319,EUR,615340800,D,31,31,False,43.0,38.0,5.0,4.0,22.0,24.0,16.0,21.0,,6.0,5.0,,,,90.0,69.0,7.6,8.0,0,31,2.0,,,3.0,1.0,2.0,2.0,1.0,,,,1.0,4.0,3.0,1.0,1.0,True,1.0,,,1.0,,,,,,,,
10438211,away,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,185,163,M,979225,EUR,974764800,M,25,25,False,42.0,40.0,4.0,3.0,33.0,34.0,7.0,8.0,,6.0,2.0,,,,86.0,51.0,7.1,3.0,0,19,,,,2.0,,,,1.0,,,1.0,,6.0,6.0,1.0,1.0,,1.0,,,,,,,1.0,,,,
10438211,away,Estoril Praia,Tiago Gouveia,,,tiago-gouveia,T. Gouveia,F,176,1493,M,976410,EUR,992822400,M,21,21,False,10.0,6.0,,,1.0,1.0,6.0,12.0,,2.0,2.0,,,,64.0,22.0,6.5,10.0,0,47,3.0,1.0,,6.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,4.0,,,2.0,,,,,,,,,,,
10438211,away,Estoril Praia,Rosier Loreintz,,,loreintz-rosier,R. Loreintz,M,190,106,M,954812,EUR,903052800,M,32,32,False,44.0,37.0,4.0,2.0,22.0,23.0,16.0,22.0,1.0,7.0,3.0,,,,90.0,58.0,7.1,7.0,2,32,1.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,,2.0,3.0,,2.0,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,,
10438211,away,Estoril Praia,Francisco Geraldes,,,francisco-geraldes,F. Geraldes,M,175,224,M,314376,EUR,798163200,M,10,10,False,35.0,28.0,,,18.0,21.0,11.0,15.0,,1.0,2.0,,,,65.0,42.0,7.2,8.0,1,8,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,
10438211,away,Estoril Praia,Arthur Gomes,,,arthur-gomes,Arthur Gomes,M,175,670,M,822524,EUR,899424000,M,11,11,False,16.0,9.0,1.0,,4.0,6.0,5.0,11.0,,2.0,4.0,,,,81.0,26.0,6.6,11.0,3,11,1.0,,,4.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,2.0,2.0,,,1.0,,,
10438211,away,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,187,69,M,880129,EUR,794016000,F,50,50,False,13.0,10.0,1.0,1.0,1.0,2.0,9.0,11.0,1.0,3.0,,,,,90.0,26.0,8.5,7.0,2,,,,4.0,11.0,,2.0,1.0,,,1.0,2.0,,,,4.0,2.0,,2.0,,,,2.0,,,,,1.0,2.0,
10438211,away,Estoril Praia,James Léa Siliki,,,james-lea-siliki,J. L. Siliki,M,183,88,,857179,EUR,834537600,M,95,95,True,12.0,9.0,,,4.0,4.0,7.0,11.0,,1.0,1.0,,,,25.0,17.0,7.4,4.0,1,,3.0,2.0,,2.0,,,,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,1.0,
10438211,away,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,177,39,M,945059,EUR,905817600,F,7,7,True,7.0,5.0,,,1.0,1.0,5.0,8.0,,2.0,1.0,,,,26.0,12.0,7.2,3.0,1,7,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,1.0,1.0,,,,2.0,,
10438211,away,Estoril Praia,João Carvalho,,,joao-carvalho,J. Carvalho,F,170,372,M,548044,EUR,857865600,M,20,20,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,7.0,,2.0,,,,,9.0,14.0,6.7,2.0,1,12,1.0,,,2.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
10438211,away,Estoril Praia,Elias Achouri,,,elias-achouri,E. Achouri,M,177,7792,M,945204,EUR,918604800,F,17,17,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,10.0,6.0,6.6,3.0,0,30,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,EliasAchouri
10438211,away,Estoril Praia,Serginho,Serginho,,serginho,Serginho,F,183,656,M,1394016,EUR,980726400,M,8,8,True,3.0,1.0,,,1.0,1.0,,2.0,,,1.0,,,,10.0,4.0,6.6,3.0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Pedro Silva,,,silva-pedro,P. Silva,G,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Volnei Feltes,,,feltes-volnei,V. Feltes,D,188,64,M,1065440,EUR,955756800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,184,265,M,997024,EUR,985651200,M,78,78,True,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438211,away,Estoril Praia,Benchimol,,,gilson-tavares,Benchimol,F,175,319,M,1111215,EUR,1009497600,F,29,29,True,,,,,,,,,,,,,,,,,,,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
