match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
10411656,home,Empoli,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,50.0,32.0,31.0,13.0,23.0,25.0,9.0,25.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,57.0,6.5,18.0,0.0,0.0,0.00633522,0,-1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411656,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,,580512,EUR,819072000,D,24,24,False,28.0,23.0,1.0,,18.0,21.0,5.0,7.0,2.0,3.0,,,,,,90.0,44.0,6.1,9.0,0.0,0.0,0.00527733,0,,,,2.0,5.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411656,home,Empoli,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,,1001828,EUR,1023840000,D,6,6,False,49.0,41.0,6.0,2.0,35.0,39.0,6.0,10.0,5.0,5.0,,,,,,90.0,59.0,6.3,8.0,0.0,0.0,0.00277377,0,,,,1.0,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411656,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,,352736,EUR,841968000,D,33,33,False,39.0,32.0,6.0,3.0,28.0,29.0,4.0,10.0,4.0,5.0,,,,,,90.0,50.0,7.4,7.0,0.2013,0.1504,0.00228186,1,,,,4.0,6.0,5.0,,1.0,2.0,4.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
10411656,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,,905264,EUR,970012800,D,3,3,False,32.0,29.0,1.0,,17.0,18.0,12.0,15.0,1.0,4.0,,,,,,72.0,66.0,6.9,16.0,0.0,0.0,0.00744538,0,,,,,3.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10411656,home,Empoli,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,,164511,EUR,718761600,M,11,11,False,15.0,11.0,1.0,1.0,5.0,6.0,7.0,11.0,1.0,4.0,,,,,,64.0,31.0,7.1,6.0,0.0274,0.0,0.0345174,1,,,,1.0,5.0,5.0,,5.0,3.0,,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
10411656,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,,279563,EUR,832809600,M,18,18,False,38.0,32.0,7.0,4.0,21.0,22.0,14.0,22.0,1.0,8.0,,,,,,90.0,56.0,9.1,9.0,0.1203,0.8438,0.264522,3,,,,1.0,1.0,3.0,,3.0,,,,2.0,1.0,,,6.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,3.0,,,,,
10411656,home,Empoli,Filippo Bandinelli,filippo-bandinelli,F. Bandinelli,M,25,180,70,M,,812332,EUR,796435200,M,25,25,False,26.0,21.0,4.0,1.0,12.0,14.0,10.0,15.0,3.0,5.0,,,,,,84.0,47.0,6.7,11.0,0.0517,0.0246,0.0388678,2,,,,1.0,4.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,3.0,1.0,,1.0,1.0,,1.0,,,1.0,,True,,,,
10411656,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,,1012172,EUR,1048377600,M,35,35,False,23.0,18.0,,,8.0,8.0,10.0,16.0,,2.0,,,,,,64.0,36.0,6.4,10.0,0.0352,0.0,0.0138534,1,,,,,5.0,3.0,,1.0,2.0,,1.0,,,,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,
10411656,home,Empoli,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,,973536,EUR,982627200,F,9,9,False,22.0,14.0,2.0,,2.0,2.0,12.0,21.0,,1.0,,,,,,72.0,36.0,6.5,14.0,0.0373,0.0,0.262504,1,,,,2.0,5.0,7.0,1.0,,,5.0,,,,,1.0,1.0,3.0,,2.0,,1.0,,,,,,,1.0,,,
10411656,home,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,,43905,EUR,555206400,F,19,19,False,18.0,14.0,,,4.0,5.0,10.0,13.0,,1.0,,,,,,90.0,34.0,7.2,9.0,0.0443,0.0,0.0869888,1,,,,1.0,2.0,5.0,1.0,,,2.0,,,,1.0,3.0,,,,4.0,,1.0,,1.0,,,3.0,,,1.0,,
10411656,home,Empoli,Nicolas Haas,nicolas-haas,N. Haas,M,32,178,93,M,,587126,EUR,822355200,M,32,32,True,8.0,6.0,3.0,2.0,3.0,4.0,3.0,4.0,,2.0,,,,,,26.0,12.0,6.6,2.0,0.0,0.0,0.00130569,0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
10411656,home,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,,971005,EUR,977961600,F,28,28,True,10.0,9.0,1.0,1.0,3.0,3.0,6.0,8.0,,3.0,,,,,,26.0,26.0,6.5,8.0,0.0798,0.0,0.0311967,1,,,,1.0,4.0,2.0,1.0,,,,,,,,1.0,1.0,3.0,1.0,3.0,,,,,,1.0,,,1.0,,,
10411656,home,Empoli,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1671,M,,825861,EUR,920160000,M,10,10,True,9.0,8.0,,,4.0,5.0,4.0,4.0,,2.0,,,,,,18.0,13.0,6.3,2.0,0.0,0.0,0.0077982,0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411656,home,Empoli,Petar Stojanović,petar-stojanovic,P. Stojanović,M,30,177,665,M,,227082,EUR,813024000,D,30,30,True,11.0,10.0,,,2.0,3.0,8.0,8.0,1.0,,,,,,,18.0,15.0,5.9,2.0,0.0,0.0,0.0110759,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
