match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goals,captain,stat_lastManTackle,stat_errorLeadToAShot,stat_hitWoodwork
10390064,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,D,14,14,False,62.0,50.0,9.0,5.0,28.0,31.0,22.0,34.0,10.0,,,,90.0,93.0,6.6,22.0,0.0,0.0,0.0371706,0,,,3.0,,4.0,9.0,,2.0,,,,5.0,4.0,,,,,2.0,,1.0,1.0,,4.0,2.0,,,,,,,,,
10390064,away,Auxerre,Youssouf M'Changama,,,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,197550,EUR,651888000,M,6,6,False,21.0,18.0,1.0,1.0,8.0,9.0,10.0,12.0,1.0,,,,45.0,32.0,6.8,6.0,0.0,0.0,0.00653138,0,,,,,1.0,4.0,,,,,1.0,3.0,2.0,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,
10390064,away,Auxerre,Birama Touré,,,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,60.0,45.0,12.0,4.0,30.0,33.0,15.0,28.0,3.0,,,,90.0,71.0,6.5,18.0,0.0,0.0,0.029008,0,,,1.0,2.0,4.0,2.0,,1.0,,,4.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,True,,,
10390064,away,Auxerre,Hamza Sakhi,,,hamza-sakhi,H. Sakhi,M,78,172,812,M,340547,EUR,834105600,M,22,22,False,64.0,59.0,10.0,9.0,29.0,30.0,33.0,39.0,10.0,,,,90.0,84.0,7.6,13.0,0.0,0.0,0.333749,0,,1.0,5.0,,7.0,7.0,1.0,4.0,,,1.0,2.0,,2.0,1.0,4.0,,1.0,,,1.0,,3.0,2.0,,,3.0,,,,,,
10390064,away,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,False,26.0,23.0,,,8.0,10.0,15.0,17.0,5.0,,,,63.0,40.0,6.7,8.0,0.0,0.0,0.0134657,0,,,1.0,,2.0,5.0,,1.0,,,1.0,3.0,2.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,
10390064,away,Auxerre,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,11,11,False,16.0,12.0,1.0,1.0,6.0,6.0,6.0,10.0,1.0,,,,63.0,34.0,7.2,12.0,0.1331,0.0,0.0170352,1,,,,2.0,3.0,9.0,,,1.0,,,1.0,,2.0,,1.0,,4.0,1.0,2.0,7.0,,3.0,2.0,,,,,,,,,
10390064,away,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,False,9.0,5.0,,,4.0,5.0,1.0,4.0,3.0,,,,23.0,11.0,6.3,6.0,0.0,0.0,0.00430347,0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10390064,away,Auxerre,Nuno Da Costa,,,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,M,9,9,True,23.0,14.0,2.0,1.0,4.0,4.0,10.0,19.0,3.0,,,,67.0,43.0,8.2,16.0,0.4171,0.0717,0.110575,5,,1.0,,2.0,6.0,6.0,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,4.0,,5.0,,4.0,3.0,,,,,1.0,,,,1.0
10390064,away,Auxerre,Jubal,,,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,True,38.0,31.0,3.0,,22.0,25.0,10.0,14.0,7.0,,,,45.0,44.0,6.7,7.0,0.0,0.0,0.0146808,0,,,1.0,3.0,4.0,5.0,,,,,,1.0,1.0,1.0,1.0,,,3.0,,,,1.0,,,,,1.0,,,,,,
10390064,away,Auxerre,Mathias Autret,,,mathias-autret,M. Autret,M,,179,39,M,101451,EUR,667785600,M,29,29,True,16.0,13.0,,,3.0,5.0,10.0,11.0,4.0,,,,27.0,21.0,6.4,7.0,0.0,0.0,0.0157196,0,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,1.0,,3.0,1.0,,,,,,,,,
10390064,away,Auxerre,Matthis Abline,,,abline-matthis,M. Abline,F,10,182,1315,M,999070,EUR,1048809600,F,19,19,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,27.0,11.0,7.1,4.0,0.5304,0.5357,0.0107218,2,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,3.0,,1.0,,,,,,1.0,,,,
10390064,away,Auxerre,Han-Noah Massengo,,,massengo-han-noah,H. Massengo,M,4,175,564,M,927340,EUR,994377600,M,80,80,True,17.0,15.0,2.0,2.0,8.0,9.0,7.0,8.0,3.0,,,,21.0,20.0,6.4,3.0,0.0675,0.0,0.0147267,1,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
10390064,away,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390064,away,Auxerre,Kenji Van Boto,,,kenji-van-boto,K. V. Boto,D,97,180,60,M,318655,EUR,826156800,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390064,away,Auxerre,Ousmane Camara,Ousmane Camara,,camara-ousmane,O. Camara,F,9,184,776,M,1393974,EUR,1004745600,F,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390064,away,Auxerre,Remy Dugimont,,,remy-dugimont,R. Dugimont,F,,182,11,,144831,EUR,520560000,F,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
