match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_totalContest,player_firstName,player_lastName,stat_wonContest,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_blockedScoringAttempt
10385635,home,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,ivantoney,290927,EUR,826934400,F,17,17,False,16.0,8.0,,,2.0,5.0,7.0,12.0,9.0,1.0,1.0,,,,90.0,37.0,6.9,16.0,0.1435,0.0,0.0472801,2,,4.0,7.0,2.0,1.0,1.0,6.0,,1.0,2.0,3.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,
10385635,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,11.0,11.0,1.0,1.0,7.0,7.0,4.0,4.0,2.0,3.0,1.0,,,,27.0,15.0,6.4,2.0,0.0,0.0,0.00374416,0,,,5.0,,,,,,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,
10385635,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,10.0,7.0,1.0,1.0,4.0,4.0,4.0,7.0,2.0,1.0,,,,,27.0,19.0,6.7,7.0,0.3033,0.2315,0.0214149,1,,,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,
10385635,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,True,18.0,16.0,1.0,,6.0,6.0,10.0,13.0,,2.0,,,,,21.0,19.0,7.0,3.0,0.0,0.0,0.249816,0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,
10385635,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,M,11,11,True,2.0,1.0,,,1.0,2.0,,,2.0,2.0,1.0,,,,14.0,8.0,6.4,4.0,0.0,0.0,1.022e-05,0,,,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,
10385635,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,
10385635,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,home,Brentford,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,22.0,9.0,15.0,2.0,7.0,7.0,2.0,15.0,,8.0,,1.0,2.0,2.0,90.0,29.0,7.3,13.0,0.0,0.0,0.00067776,0,0.3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,71.0,63.0,1.0,1.0,17.0,20.0,46.0,52.0,4.0,3.0,2.0,,,,86.0,89.0,7.1,14.0,0.0,0.0,0.0627143,0,,2.0,3.0,1.0,3.0,2.0,,,2.0,,,,,,1.0,,,,,,,2.0,,,,,,,
10385635,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,64.0,57.0,4.0,1.0,31.0,34.0,26.0,30.0,6.0,7.0,,,,,90.0,73.0,7.9,8.0,0.1644,0.397,0.00701694,1,,1.0,2.0,,2.0,,,,1.0,1.0,3.0,2.0,,,,2.0,,,2.0,,,,,1.0,,,1.0,,
10385635,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,63.0,55.0,7.0,1.0,29.0,32.0,26.0,31.0,4.0,9.0,1.0,,,,90.0,75.0,7.0,10.0,0.0218,0.0,0.0203613,1,,2.0,4.0,,5.0,,1.0,,4.0,,1.0,,,,,,,,,,,,1.0,,,,,,
10385635,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,False,49.0,42.0,4.0,2.0,14.0,18.0,28.0,31.0,2.0,4.0,1.0,,,,90.0,68.0,7.2,9.0,0.0209,0.0,0.130331,1,,,1.0,,5.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
10385635,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,False,43.0,35.0,1.0,,8.0,8.0,27.0,37.0,2.0,6.0,,,,,89.0,52.0,7.1,13.0,0.0457,0.2255,0.0374305,1,,,5.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,3.0,,,1.0,,,1.0,,1.0,,,1.0,,
10385635,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,85.0,73.0,5.0,3.0,29.0,31.0,44.0,54.0,4.0,7.0,1.0,,,,78.0,93.0,6.9,14.0,0.0,0.0,0.0369745,0,,1.0,3.0,,1.0,,,,1.0,,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,
10385635,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,56.0,50.0,4.0,2.0,13.0,13.0,37.0,43.0,3.0,6.0,2.0,,,,90.0,68.0,7.5,9.0,0.0407,0.0,0.254047,1,,1.0,3.0,,1.0,1.0,1.0,True,1.0,2.0,,,,1.0,,,,,,,,3.0,1.0,,,2.0,,1.0,
10385635,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,43.0,40.0,1.0,1.0,3.0,4.0,38.0,42.0,2.0,2.0,,,,,89.0,59.0,7.7,9.0,0.2286,0.2378,0.134827,3,,,7.0,,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,,2.0,3.0,1.0,,,,1.0,,3.0,1.0,1.0,,,,2.0,1.0
10385635,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,36.0,33.0,,,7.0,7.0,26.0,30.0,5.0,3.0,1.0,,,,90.0,58.0,7.1,13.0,0.8267,1.6824,0.0289732,4,,,12.0,1.0,,,4.0,,6.0,3.0,2.0,2.0,,3.0,1.0,2.0,,,2.0,,1.0,,,3.0,1.0,,1.0,,1.0
10385635,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,28.0,24.0,,,4.0,4.0,20.0,26.0,5.0,4.0,1.0,,,,78.0,50.0,6.8,12.0,0.17,0.061,0.179045,1,,,9.0,,1.0,1.0,,,2.0,5.0,,,,1.0,2.0,5.0,,,4.0,,,2.0,,1.0,,,,,
10385635,away,Arsenal,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,,901892,EUR,940550400,M,23,23,True,14.0,14.0,,,8.0,8.0,6.0,6.0,2.0,1.0,1.0,,,,12.0,17.0,6.6,1.0,0.0,0.0,0.00311207,0,,,2.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10385635,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,7.0,4.0,,,,,4.0,7.0,1.0,,,,,,12.0,9.0,6.4,4.0,0.0,0.0,0.00260499,0,,1.0,2.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10385635,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,8.0,8.0,,,3.0,3.0,5.0,5.0,,1.0,,,,,9.0,10.0,6.4,2.0,0.0,0.0,0.00296412,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385635,away,Arsenal,Marquinhos,marquinhos,Marquinhos,M,7,175,4095,M,_marquinhos011,1116954,EUR,1049673600,F,27,27,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.00016223,0,,,,,,,,,,,,,,,,,Marquinhos,,,,,,,,,,,,
10385635,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,83,83,True,,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Lino Sousa,lino-sousa,L. D. C. Sousa,D,,185,305,M,,1104418,EUR,1106092800,D,96,96,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385635,away,Arsenal,Matthew Smith,matthew-smith,M. Smith,M,17,175,147,M,,991582,EUR,970704000,M,72,72,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
