match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_lastManTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_outfielderBlock,captain,stat_aerialLost,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_errorLeadToAShot
13981584,home,Torino,Alberto Paleari,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,False,32.0,21.0,14.0,3.0,0.0,20.0,22.0,1.0,10.0,7.0,1.0,2.0,1.0,1.0,90.0,36.0,6.6,11.0,0.00020534,97.203710414121,15.0,36.96,6.09,0.2658,0,-0.0836,0.01,0.04,-0.17,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981584,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,D,61,61,False,52.0,45.0,6.0,5.0,0.0,18.0,19.0,27.0,33.0,5.0,,,,,90.0,64.0,6.7,10.0,0.0261644,199.34579849689,15.0,162.225,31.5,,0,,0.33,0.16,-0.35,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,103.25049059292,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981584,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,59.0,45.0,8.0,5.0,0.0,25.0,30.0,20.0,29.0,4.0,,,,,90.0,70.0,6.9,14.0,0.00823853,145.94945744983,18.0,86.1,15.855,,1,,0.07,0.11,0.23,,,2.0,6.0,,,3.0,3.0,,1.0,15.855,1.0,2.0,1.0,4.0,1.0,2.0,0.0516,-0.09,,,,,,,,,,,,,,,,,,,,,
13981584,home,Torino,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,44,44,False,71.0,69.0,3.0,3.0,0.0,50.0,51.0,19.0,20.0,3.0,,,,,90.0,81.0,7.0,2.0,0.0356503,136.5309060766,19.0,55.23,10.92,,1,,0.23,0.08,0.29,,,,4.0,,3.0,2.0,1.0,,,,,2.0,,2.0,1.0,,0.0459,-0.08,1.0,0.5871,,,,,,,,,,,,,,,,,,,
13981584,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,M,16,16,False,27.0,23.0,2.0,1.0,0.0,7.0,7.0,16.0,20.0,4.0,,,,,80.0,48.0,6.9,14.0,0.0116622,148.99569136446,15.0,84.42,28.665,,1,,0.06,0.27,-0.11,,6.0,,4.0,,,,,2.0,1.0,67.551069758828,3.0,2.0,1.0,,,,0.0267,-0.05,,,1.0,1.0,,,,,,,,,,,,,,,,,
13981584,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,34.0,22.0,7.0,3.0,0.0,8.0,10.0,14.0,24.0,2.0,,,,,80.0,44.0,6.8,18.0,0.19601,121.00268528094,10.0,83.58,36.33,,1,,0.3,0.32,-0.17,,5.0,1.0,1.0,1.0,,,,1.0,,61.426441463189,2.0,1.0,,,,,0.0164,-0.05,1.0,0.0529,,,,,2.0,1.0,4.0,,,,,,,,,,,,
13981584,home,Torino,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,32,32,False,56.0,47.0,6.0,3.0,0.0,24.0,26.0,23.0,30.0,5.0,,,,,76.0,70.0,6.7,14.0,0.138338,206.52350023655,22.0,113.4,17.325,,1,,0.22,0.22,-0.2,,2.0,3.0,3.0,2.0,1.0,,,2.0,2.0,17.593158471406,1.0,1.0,1.0,,,,0.0184,0.0,,,2.0,1.0,,,2.0,,2.0,KristjanAsllani,1.0,,,,,,,,,,
13981584,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,29.0,27.0,2.0,1.0,0.0,19.0,20.0,8.0,9.0,2.0,,,,,67.0,47.0,6.7,5.0,0.112286,30.219880720854,5.0,20.055,11.025,,0,,0.11,-0.01,-0.04,,3.0,5.0,5.0,,,2.0,,,2.0,,,1.0,,2.0,,3.0,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,
13981584,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,10,10,False,44.0,34.0,1.0,,0.0,11.0,14.0,23.0,30.0,5.0,,,,,90.0,60.0,7.2,16.0,0.0558291,111.13883121703,15.0,40.53,16.905,,3,,-0.13,0.18,-0.03,,2.0,7.0,3.0,1.0,2.0,,,2.0,2.0,33.214125082303,2.0,1.0,1.0,,,4.0,0.4901,0.5,2.0,1.2499,1.0,,,,,,1.0,niksivlasic_,1.0,True,1.0,1.0,1.0,,,,,,
13981584,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,11.0,7.0,,,0.0,4.0,4.0,3.0,7.0,1.0,,,,,90.0,24.0,6.5,7.0,0.00937791,52.534047020236,7.0,-9.87,13.545,,5,,-0.14,0.33,-0.01,,,5.0,5.0,,,,,,2.0,13.965207660468,1.0,2.0,,,,1.0,0.487,-0.61,3.0,0.8968,3.0,1.0,,,,,,simeonegiovanni,,,1.0,1.0,,2.0,2.0,1.0,,,
