match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_totalCross,stat_accurateCross,player_lastName,stat_interceptionWon,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,captain,stat_shotOffTarget,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_goals
11368763,home,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,1066045,EUR,1053907200,F,12,12,False,31.0,26.0,2.0,2.0,5.0,6.0,21.0,28.0,,3.0,,4.0,,,62.0,45.0,6.9,0.283052,3,,Arsen Zakharyan,zaha47,,2.0,,5.0,3.0,,,,,2.0,,,13.0,0.2473,3.0,,,,,,,,2.0,,1.0,1.0,0.0562,,,,
11368763,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,True,11.0,10.0,2.0,2.0,4.0,4.0,6.0,7.0,,,,2.0,,,28.0,20.0,6.7,0.00884446,3,,,,1.0,3.0,,1.0,,2.0,,,,1.0,,,4.0,0.2238,,,,,,,1.0,,1.0,1.0,,,,,,,
11368763,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,F,7,7,True,20.0,13.0,,,2.0,3.0,11.0,20.0,1.0,2.0,,3.0,,,28.0,31.0,6.6,0.0791341,1,,,,1.0,4.0,,2.0,1.0,1.0,,,,2.0,,1.0,14.0,0.0629,3.0,,,,,,,,,1.0,,,,,,,
11368763,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,3.0,2.0,,,,,2.0,3.0,1.0,1.0,,,,,28.0,9.0,6.5,0.0291828,0,,,,1.0,2.0,,1.0,,,,,,1.0,,,4.0,,,,,,,,1.0,,,,,,,,,,
11368763,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,True,12.0,11.0,1.0,,4.0,4.0,7.0,11.0,,,,,,,18.0,21.0,6.7,0.00596429,2,,,hamarintos27,1.0,1.0,,,,1.0,,,,,,,7.0,0.0634,3.0,,,,,,,,1.0,,,,,,,,
11368763,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,20.0,17.0,,,6.0,6.0,11.0,14.0,1.0,2.0,1.0,3.0,,,18.0,26.0,6.9,0.0319707,0,,,,2.0,3.0,,1.0,1.0,,,,,2.0,,,6.0,,,,,,,,1.0,,,1.0,,,,,,,
11368763,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,lenormand_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,Jon Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Iñaki Rupérez,inaki-ruperez,I. Rupérez,D,2,177,78,M,1657024,EUR,1041897600,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,Pablo Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,home,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,Jon Magunacelaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,43.0,20.0,37.0,14.0,9.0,11.0,11.0,32.0,,1.0,1.0,15.0,3.0,,90.0,51.0,7.5,0.00431728,0,0.5942,,,,,,,,,,,,,1.0,,24.0,,,,,,,,,,,,,,,1.0,2.0,,
11368763,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,14.0,8.0,2.0,,5.0,9.0,3.0,6.0,,3.0,2.0,1.0,,,90.0,35.0,7.2,0.00475735,0,,,,1.0,3.0,2.0,,,,1.0,2.0,1.0,,1.0,,9.0,,1.0,,,1.0,,,,,,,,,,,,,
11368763,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,26.0,19.0,9.0,2.0,16.0,19.0,3.0,7.0,1.0,4.0,2.0,1.0,,,80.0,33.0,6.8,0.00063579,0,,Unai,,,,,,,,,3.0,2.0,1.0,,,8.0,,,,García,,,,,,,,,,,,,,
11368763,away,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,28.0,25.0,4.0,2.0,17.0,20.0,8.0,8.0,2.0,4.0,7.0,3.0,,,90.0,45.0,7.6,0.116145,0,,,,2.0,3.0,,,,,2.0,2.0,2.0,,,,4.0,,,,,,,,2.0,True,,1.0,,,,,,,
11368763,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,15.0,10.0,4.0,,6.0,7.0,4.0,8.0,1.0,3.0,5.0,1.0,,,90.0,30.0,7.5,0.00163758,1,,,,2.0,2.0,,,,1.0,3.0,2.0,,1.0,,,6.0,0.0673,,,,3.0,,,,,,,,,,,,,
11368763,away,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,16.0,10.0,7.0,1.0,3.0,4.0,7.0,15.0,2.0,3.0,5.0,7.0,,,73.0,43.0,6.5,0.00411822,1,,,,,5.0,2.0,3.0,1.0,1.0,2.0,,,4.0,,1.0,17.0,0.0124,3.0,,,1.0,,,,,,,,,,,,,
11368763,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,28.0,23.0,5.0,3.0,16.0,19.0,10.0,13.0,1.0,3.0,2.0,4.0,,,73.0,40.0,7.1,0.175209,0,,,,,5.0,4.0,,,,,1.0,,1.0,1.0,1.0,7.0,,4.0,3.0,,1.0,1.0,,1.0,,,,,,,,,1.0,
11368763,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,31.0,17.0,4.0,2.0,9.0,11.0,8.0,20.0,5.0,6.0,4.0,4.0,,,90.0,42.0,6.5,0.00656088,1,,,,4.0,11.0,2.0,,,,,1.0,1.0,1.0,,4.0,17.0,0.0195,,,,1.0,,,,,,2.0,,1.0,0.0224,,,,
11368763,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,33.0,27.0,2.0,2.0,12.0,14.0,15.0,20.0,1.0,10.0,1.0,7.0,,,90.0,55.0,7.2,0.0116741,2,,,,1.0,7.0,4.0,2.0,2.0,2.0,,3.0,2.0,4.0,4.0,2.0,11.0,0.1014,1.0,,,2.0,,1.0,,,,,,,,,,,
11368763,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,F,15,15,False,9.0,6.0,,,4.0,6.0,2.0,3.0,1.0,2.0,,2.0,,,65.0,14.0,6.5,0.00089476,2,,,,4.0,6.0,,2.0,1.0,2.0,,,,1.0,,1.0,5.0,0.0561,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,9.0,5.0,1.0,,,1.0,5.0,8.0,6.0,8.0,1.0,2.0,,,74.0,19.0,7.3,0.0541216,1,,,budimir_ante,9.0,11.0,1.0,,,,1.0,,,4.0,2.0,1.0,9.0,0.1365,,,,,,,,,,1.0,,1.0,0.1911,,,,1.0
11368763,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,5.0,3.0,1.0,,3.0,3.0,,2.0,1.0,1.0,1.0,,,,25.0,10.0,6.6,6.115e-05,1,,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,3.0,0.0829,,,,,,1.0,,,,,,,,,,,
11368763,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,,,17.0,11.0,6.4,4.091e-05,0,,,,1.0,2.0,,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,5.0,2.0,2.0,,2.0,3.0,,2.0,1.0,2.0,1.0,2.0,,,17.0,7.0,6.5,4.26e-05,0,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,6.0,3.0,,,2.0,2.0,1.0,4.0,2.0,3.0,,1.0,,,16.0,9.0,6.5,0.00035845,0,,,,,1.0,,1.0,,,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,10.0,2.0,6.4,0.00033174,0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368763,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
