match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_totalCross,stat_blockedScoringAttempt,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436599,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,22.0,9.0,15.0,2.0,0.0,7.0,9.0,2.0,13.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,29.0,6.7,13.0,0.00072863,0,0.2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,49.0,39.0,7.0,2.0,0.0,23.0,26.0,16.0,23.0,3.0,7.0,9.0,5.0,,,,90.0,68.0,7.7,11.0,0.047509,0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,54.0,48.0,4.0,2.0,0.0,36.0,37.0,12.0,17.0,1.0,4.0,6.0,2.0,,,,90.0,67.0,7.3,7.0,0.00324185,1,,4.0,,,,1.0,2.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,0.0255,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,48.0,37.0,6.0,1.0,0.0,21.0,25.0,16.0,23.0,1.0,5.0,11.0,3.0,,,,90.0,73.0,7.2,15.0,0.00569984,1,,2.0,1.0,,,1.0,4.0,2.0,,,,,,1.0,,,0.1202,1.0,1.0,2.0,0.2314,,,,,,,,,,,,,
12436599,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,27.0,21.0,2.0,,0.0,4.0,7.0,17.0,24.0,,4.0,1.0,5.0,,,,90.0,58.0,6.8,13.0,0.0376623,0,,8.0,3.0,1.0,,2.0,,,3.0,,,,3.0,,,3.0,,,,,,nelsonsemedo50,True,4.0,,,,,,,,,,
12436599,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,52.0,47.0,3.0,2.0,0.0,16.0,18.0,31.0,34.0,,5.0,,8.0,,,,90.0,73.0,7.1,12.0,0.0426482,1,,5.0,3.0,1.0,,3.0,3.0,2.0,2.0,,,,,1.0,,1.0,0.0483,,,2.0,,joaogomes.01,,,1.0,,,,,,,,,
12436599,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,46.0,43.0,1.0,,0.0,17.0,17.0,26.0,29.0,,2.0,,7.0,,,,71.0,54.0,6.8,3.0,0.00844239,1,,4.0,1.0,1.0,,2.0,,,3.0,,André,,,,1.0,1.0,0.0457,,,,,Andre7,,,,1.0,,,,,,,,
12436599,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,40.0,32.0,4.0,,0.0,19.0,21.0,14.0,21.0,1.0,4.0,1.0,3.0,,,,82.0,73.0,6.8,19.0,0.139491,0,,6.0,2.0,,,1.0,3.0,3.0,,3.0,,,,4.0,,,,,,3.0,,r_aitnouri,,2.0,,,1.0,,,,,,,
12436599,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,10.0,6.0,1.0,,0.0,4.0,6.0,2.0,4.0,,5.0,1.0,2.0,,,,90.0,25.0,6.2,8.0,0.00053049,2,,3.0,,,,1.0,5.0,1.0,,,,,1.0,2.0,2.0,,0.7022,,,2.0,,,,,,,,2.0,1.0,1.0,,,,
12436599,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,27,27,False,34.0,28.0,,,0.0,10.0,11.0,19.0,25.0,,6.0,1.0,4.0,,,,89.0,58.0,6.6,17.0,0.0228557,1,,8.0,6.0,2.0,,,1.0,1.0,2.0,,,,,2.0,1.0,3.0,0.0265,,,4.0,,,,2.0,,,1.0,,,,,,,
12436599,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,21.0,15.0,,,0.0,4.0,5.0,11.0,16.0,2.0,5.0,1.0,2.0,,,,90.0,39.0,8.0,15.0,0.257778,2,,9.0,1.0,1.0,1.0,,,,2.0,3.0,,,3.0,3.0,1.0,2.0,0.2129,1.0,,6.0,0.4601,,,,,1.0,,,,,2.0,1.0,,
12436599,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,2.0,,2.0,,,,19.0,10.0,6.6,2.0,0.00102716,0,,3.0,,,,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,
12436599,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,True,,,,,0.0,,,,,,,2.0,,,,,8.0,3.0,6.6,,,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,True,,,,,0.0,,,,,,2.0,,,,,,1.0,2.0,,,,0,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187,3582,M,1127169,EUR,1037318400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pedro,Lima,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Hwangso,,,,,,,,,,,,
12436599,home,Wolverhampton,Carlos Forbs,carlos-borges,C. Forbs,F,9,169,11023,M,1069486,EUR,1079654400,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Carlos Forbs,,,,,,,,,,,,,,,,,,,,,,,
12436599,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,33.0,26.0,10.0,3.0,0.0,24.0,26.0,2.0,7.0,,,4.0,8.0,,1.0,1.0,90.0,45.0,6.6,7.0,0.00049935,0,-0.3085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0
12436599,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,73.0,63.0,5.0,1.0,0.0,49.0,53.0,14.0,20.0,,4.0,3.0,3.0,,,,90.0,86.0,6.8,10.0,0.00436401,0,,2.0,,,,3.0,2.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
12436599,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,26,26,False,79.0,74.0,7.0,3.0,0.0,56.0,56.0,18.0,23.0,2.0,6.0,4.0,5.0,,,,90.0,90.0,7.1,6.0,0.00922522,0,,3.0,1.0,1.0,,2.0,2.0,2.0,,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,
12436599,away,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,43443,EUR,629683200,D,3,3,False,37.0,35.0,2.0,1.0,0.0,24.0,25.0,11.0,13.0,,3.0,4.0,1.0,,,,45.0,47.0,7.0,3.0,0.00227586,0,,1.0,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
12436599,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,M,29,29,False,60.0,53.0,2.0,,0.0,34.0,37.0,20.0,26.0,,7.0,6.0,5.0,,,,90.0,96.0,7.1,14.0,0.1353,0,,4.0,4.0,,,2.0,7.0,5.0,,1.0,,,,,,,,,,1.0,,awbissaka,,3.0,,,1.0,,,,1.0,,,
12436599,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,78.0,58.0,4.0,,0.0,22.0,27.0,37.0,52.0,4.0,14.0,1.0,6.0,,,,90.0,100.0,7.2,25.0,0.244635,1,,9.0,2.0,1.0,,3.0,6.0,2.0,5.0,2.0,,,,1.0,,3.0,0.0532,,,2.0,,Paqueta,,1.0,1.0,2.0,1.0,,,,,,,
12436599,away,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,60.0,54.0,3.0,1.0,0.0,32.0,35.0,22.0,29.0,,3.0,,1.0,,,,77.0,71.0,6.8,11.0,0.0959762,1,,3.0,,,,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0261,,,,,prowsey16,,4.0,,,,,,,,,,
12436599,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,1150952,EUR,1134345600,M,57,57,False,41.0,30.0,6.0,1.0,0.0,16.0,22.0,14.0,20.0,1.0,1.0,3.0,,,,,77.0,54.0,6.3,14.0,0.0161725,0,,4.0,1.0,,,,,,1.0,,Oliver Scarles,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,
12436599,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,F,20,20,False,22.0,18.0,2.0,2.0,0.0,5.0,6.0,15.0,19.0,,4.0,,4.0,,,,90.0,49.0,7.0,16.0,0.298508,2,,10.0,3.0,,,,1.0,1.0,,1.0,,,2.0,5.0,1.0,3.0,0.1818,1.0,,3.0,0.2159,jarrodbowen,True,3.0,,,2.0,1.0,,,1.0,,,
12436599,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,False,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,2.0,,1.0,,,,45.0,15.0,6.7,,0.00316262,0,,1.0,,,,1.0,,,,1.0,Luis Guilherme,,,,,2.0,,,,,,guilhermelira06,,,,1.0,,,,,,,,
12436599,away,West Ham United,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,34,34,False,9.0,7.0,1.0,,0.0,2.0,3.0,5.0,6.0,,2.0,,2.0,,,,45.0,20.0,6.0,8.0,0.00146006,1,,4.0,,,,,1.0,,,,,,1.0,3.0,,1.0,0.3088,,,3.0,,EvanFerguson9,,,1.0,,,1.0,,,,,,
12436599,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,22.0,22.0,,,0.0,10.0,10.0,12.0,13.0,,2.0,1.0,2.0,,,,45.0,29.0,6.7,2.0,0.0313638,0,,1.0,,,,1.0,,,,,,,,1.0,,2.0,,,,,,Carlos10Soler,,1.0,,,,,,,,,,
12436599,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,847151,EUR,877651200,M,19,19,True,31.0,25.0,5.0,3.0,0.0,14.0,17.0,11.0,14.0,1.0,3.0,,4.0,,,,45.0,34.0,6.6,7.0,0.00507392,0,,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,EdsonAlvarez19,,,,2.0,,,,,,,,
12436599,away,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,132645,EUR,729216000,F,11,11,True,9.0,6.0,,,0.0,2.0,3.0,4.0,7.0,3.0,3.0,,1.0,,,,45.0,16.0,7.2,6.0,0.0122355,2,,4.0,,,,,,,1.0,1.0,,,2.0,1.0,2.0,,0.1283,,,1.0,,niclas.fuellkrug24,,1.0,,,,,1.0,,1.0,,,
12436599,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,1.0,,,,,,13.0,10.0,6.4,1.0,0.00196203,1,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,0.239,,,,,,,,,,,1.0,,,,,,
12436599,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,799041,EUR,793843200,M,28,28,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,1.0,,1.0,,,,13.0,7.0,6.5,1.0,0.0002302,2,,,,,,,1.0,1.0,,,,,,,2.0,,0.4062,,,,,,,,,,,1.0,,,,,,
12436599,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,,
12436599,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436599,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,,,,,,,,
