match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_wonContest,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_goals,stat_outfielderBlock,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
11401968,home,PSV Eindhoven,Hirving Lozano,,,hirving-lozano,H. Lozano,F,11,175,6578,M,385320,EUR,807062400,F,27,27,False,34.0,24.0,2.0,1.0,8.0,11.0,17.0,25.0,2.0,,,75.0,54.0,7.0,17.0,0.202815,3,,2.0,,3.0,6.0,,4.0,,1.0,1.0,3.0,3.0,,1.0,,,0.5017,1.0,hirvinglozano,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0556,1.0,,,,,,,
11401968,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,True,24.0,20.0,,,7.0,8.0,14.0,19.0,3.0,,,24.0,33.0,7.5,6.0,0.0463805,0,,3.0,,,5.0,,,1.0,2.0,1.0,,2.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
11401968,home,PSV Eindhoven,Yorbe Vertessen,,,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,909958,EUR,978912000,F,32,32,True,8.0,6.0,,,3.0,3.0,3.0,5.0,,,,15.0,10.0,6.5,4.0,0.00826942,0,,,1.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,
11401968,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,3.0,1.0,,,,1.0,1.0,2.0,,,,11.0,4.0,6.4,3.0,0.00245127,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Shurandy Sambo,,,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,34.0,13.0,33.0,12.0,3.0,3.0,10.0,31.0,7.0,2.0,6.0,90.0,44.0,7.5,22.0,0.00409719,0,2.1943,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11401968,away,Almere City FC,Joey Jacobs,,,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,False,22.0,15.0,5.0,3.0,6.0,8.0,9.0,14.0,3.0,,,90.0,48.0,6.6,11.0,0.00399561,1,,,2.0,6.0,3.0,3.0,,3.0,2.0,2.0,,,1.0,1.0,,2.0,0.0423,,,,,,,,,,1.0,0.103,,,,,,,,
11401968,away,Almere City FC,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186,287,M,904992,EUR,992390400,D,5,5,False,29.0,22.0,5.0,,15.0,18.0,7.0,11.0,5.0,,,90.0,42.0,6.3,7.0,0.0115712,0,,,1.0,3.0,2.0,,,11.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0
11401968,away,Almere City FC,Damian van Bruggen,,,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,14.0,13.0,4.0,3.0,10.0,10.0,3.0,4.0,2.0,,,70.0,23.0,6.8,1.0,0.00083773,0,,,1.0,1.0,1.0,,,4.0,1.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,
11401968,away,Almere City FC,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,19.0,14.0,2.0,,9.0,10.0,5.0,9.0,6.0,,,90.0,45.0,6.5,9.0,0.00446152,0,,,,2.0,5.0,1.0,,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,True,,,,,,
11401968,away,Almere City FC,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,False,24.0,18.0,4.0,2.0,10.0,12.0,8.0,12.0,7.0,,,80.0,43.0,6.7,10.0,0.00563674,2,,,,7.0,9.0,2.0,2.0,2.0,6.0,4.0,2.0,2.0,3.0,,1.0,,0.1023,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,
11401968,away,Almere City FC,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,15,15,False,25.0,19.0,2.0,,9.0,11.0,11.0,16.0,5.0,,,90.0,38.0,6.6,10.0,0.0359944,0,,2.0,,3.0,5.0,,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11401968,away,Almere City FC,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,False,19.0,10.0,,,6.0,9.0,4.0,10.0,2.0,,,45.0,26.0,6.5,11.0,0.00305674,0,,,,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
11401968,away,Almere City FC,Álvaro Peña,,,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,False,24.0,14.0,1.0,,6.0,8.0,9.0,17.0,2.0,,,70.0,37.0,6.1,15.0,0.0527585,0,,1.0,2.0,6.0,5.0,1.0,2.0,1.0,1.0,,3.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,M,19,19,False,23.0,16.0,,,5.0,6.0,11.0,17.0,3.0,,,80.0,35.0,6.7,15.0,0.0274911,0,,,,5.0,5.0,1.0,4.0,,1.0,1.0,4.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
11401968,away,Almere City FC,Thomas Robinet,,,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,24.0,18.0,,,9.0,9.0,9.0,16.0,6.0,,,90.0,37.0,6.3,12.0,0.00429214,0,,1.0,5.0,12.0,4.0,2.0,,1.0,1.0,,1.0,,2.0,3.0,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,
11401968,away,Almere City FC,Hamdi Akujobi,,,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,True,13.0,8.0,,,1.0,1.0,7.0,12.0,1.0,,,45.0,24.0,7.0,8.0,0.187785,0,,,3.0,3.0,3.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,
11401968,away,Almere City FC,Theo Barbet,,,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,3.0,2.0,1.0,1.0,2.0,2.0,,1.0,,,,20.0,3.0,6.5,1.0,5.396e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Jason van Duiven,Jason van Duiven,,jason-van-duiven,J. v. Duiven,F,9,175,432,M,1195745,EUR,1109203200,F,7,7,True,4.0,1.0,,,,1.0,1.0,3.0,1.0,,,20.0,5.0,6.4,3.0,7.041e-05,1,,,,,2.0,,,,,,,,,2.0,,,0.1317,,,,,,,,,1.0,1.0,0.5459,,,,,,,,
11401968,away,Almere City FC,Milan Corryn,,,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,6.0,4.0,,,,,4.0,6.0,1.0,,,10.0,8.0,6.5,3.0,0.00133054,0,,,,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Rajiv Van La Parra,,,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,38096,EUR,675993600,M,27,27,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,10.0,6.0,6.8,1.0,0.00020611,0,,,,1.0,3.0,,2.0,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
11401968,away,Almere City FC,Samuel Sahin-Radlinger,,,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Stijn Keller,,,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Pascu,,,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Danny Post,,,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Kornelius Normann,,,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Lance Duijvestijn,,,lance-duijvestijn,L. Duijvestijn,M,70,179,148,M,946505,EUR,916358400,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401968,away,Almere City FC,Yann Kitala,,,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
