match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside
11067426,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,30.0,21.0,16.0,7.0,18.0,19.0,3.0,11.0,1.0,7.0,1.0,4.0,1.0,90.0,38.0,7.7,9.0,0.0,0.0,0.00060235,0,1.1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,65.0,47.0,18.0,9.0,27.0,32.0,20.0,34.0,1.0,14.0,,,,89.0,84.0,6.7,23.0,0.0,0.0,0.0213057,0,,True,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Nathan Silva,nathan-silva,Nathan Silva,D,6,182,463,M,841129,EUR,862876800,D,40,40,False,76.0,67.0,11.0,6.0,49.0,51.0,18.0,25.0,2.0,6.0,,,,90.0,80.0,7.0,9.0,0.1169,0.0,0.011293,1,,,,2.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,34,34,False,79.0,70.0,10.0,6.0,56.0,58.0,14.0,21.0,2.0,6.0,,,,90.0,84.0,6.7,10.0,0.0,0.0,0.00504414,0,,,,,6.0,,,1.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,1093196,EUR,993081600,D,44,44,False,49.0,40.0,8.0,4.0,23.0,28.0,17.0,21.0,5.0,10.0,,,,90.0,74.0,7.0,11.0,0.0573,0.0,0.0614548,2,,,,2.0,6.0,4.0,2.0,1.0,2.0,1.0,2.0,Rubens,,,2.0,1.0,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,M,15,15,False,44.0,38.0,2.0,1.0,13.0,15.0,25.0,29.0,,3.0,,,,90.0,58.0,7.0,8.0,0.0,0.0,0.0263393,0,,,,1.0,6.0,9.0,4.0,1.0,5.0,4.0,,,,1.0,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,45.0,33.0,4.0,1.0,17.0,19.0,16.0,26.0,,5.0,,,,90.0,51.0,6.6,14.0,0.0,0.0,0.006369,0,,,,5.0,4.0,6.0,,,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,38.0,30.0,2.0,1.0,18.0,20.0,13.0,23.0,,4.0,,,,62.0,58.0,6.6,17.0,0.2601,0.0,0.161952,2,,,5.0,,9.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,
11067426,home,Atlético Mineiro,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,20,20,False,25.0,19.0,1.0,1.0,8.0,10.0,11.0,16.0,,7.0,,,,62.0,42.0,6.7,11.0,0.5502,0.0,0.796344,3,,,1.0,,6.0,5.0,,1.0,3.0,1.0,3.0,,,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,,
11067426,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,F,10,10,False,24.0,20.0,1.0,1.0,3.0,4.0,17.0,20.0,,5.0,,,,89.0,35.0,7.3,10.0,0.7608,1.2972,0.110937,3,,,,2.0,4.0,4.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,4.0,,1.0,,,1.0,,,1.0,,paulinho10,2.0,1.0,,
11067426,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,False,17.0,11.0,2.0,1.0,1.0,2.0,10.0,15.0,,,,,,62.0,24.0,7.2,9.0,0.0819,0.6711,0.0258925,1,,,,3.0,7.0,3.0,1.0,,,,,,,4.0,,2.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,
11067426,home,Atlético Mineiro,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,True,6.0,3.0,,,2.0,2.0,1.0,4.0,,1.0,,,,28.0,9.0,6.6,4.0,0.0,0.0,0.00188805,0,,,,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Patrick,patrick,Patrick,M,8,176,632,M,594428,EUR,712368000,M,49,49,True,5.0,3.0,,,1.0,2.0,2.0,3.0,2.0,1.0,,,,28.0,15.0,6.3,6.0,0.0764,0.0,0.00040599,1,,,,1.0,4.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,True,11.0,7.0,1.0,,3.0,3.0,5.0,11.0,1.0,1.0,,,,28.0,26.0,7.8,12.0,0.0947,0.0423,0.507604,1,,,3.0,,4.0,2.0,,2.0,,,,,,1.0,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,Hulk,1.0,,,
11067426,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Réver,rever,Réver,D,4,192,176,,39421,EUR,473644800,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Dodô,dodo,Dodô,D,,177,222,M,108481,EUR,697334400,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Keiller,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,1,1,False,16.0,11.0,7.0,2.0,9.0,9.0,2.0,7.0,,7.0,1.0,2.0,,90.0,24.0,6.2,5.0,0.0,0.0,0.00039776,0,0.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,49.0,35.0,4.0,2.0,18.0,23.0,17.0,28.0,1.0,4.0,,,,86.0,84.0,7.2,22.0,0.0,0.0,0.076525,0,,,2.0,2.0,4.0,8.0,,3.0,2.0,1.0,,,,2.0,,1.0,1.0,2.0,2.0,1.0,,,2.0,,,,,,,,1.0,
11067426,away,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,57.0,49.0,8.0,6.0,40.0,43.0,9.0,14.0,4.0,9.0,,,,90.0,66.0,6.9,10.0,0.0,0.0,0.00401851,0,,,,1.0,2.0,3.0,,,2.0,2.0,,,,2.0,,,,2.0,,,,,,,,,,,,,1.0,
11067426,away,Internacional,Gabriel Mercado,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,48.0,39.0,7.0,2.0,29.0,33.0,10.0,15.0,4.0,7.0,,,,90.0,61.0,6.6,10.0,0.0,0.0,0.00301628,0,,True,,5.0,2.0,8.0,2.0,1.0,2.0,1.0,,,,,,,3.0,,,,,,1.0,,,,,,,,,
11067426,away,Internacional,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,False,39.0,29.0,5.0,1.0,16.0,20.0,13.0,21.0,2.0,2.0,,,,90.0,67.0,6.4,20.0,0.0534,0.193,0.00795383,2,,,2.0,,5.0,7.0,1.0,8.0,,,,Thauan Lara,,1.0,1.0,,1.0,3.0,2.0,,,,5.0,,,,,,1.0,,,
11067426,away,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,33.0,29.0,2.0,,15.0,16.0,14.0,17.0,,4.0,,,,83.0,46.0,6.8,8.0,0.0783,0.0,0.0124174,1,,,,1.0,4.0,5.0,,,3.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,,
11067426,away,Internacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,234,M,1020610,EUR,1020902400,M,41,41,False,34.0,24.0,2.0,1.0,20.0,22.0,4.0,12.0,,3.0,,,,45.0,44.0,6.4,13.0,0.0,0.0,0.00117207,0,,,,3.0,4.0,5.0,,,2.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,
11067426,away,Internacional,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,27,27,False,35.0,27.0,,,9.0,10.0,18.0,25.0,,8.0,,,,90.0,43.0,7.0,9.0,0.0678,0.472,0.0427073,1,,,,2.0,3.0,7.0,,,2.0,,1.0,,,2.0,,,,1.0,3.0,,,,,,,,,,1.0,,,1.0
11067426,away,Internacional,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,False,38.0,21.0,3.0,,9.0,13.0,12.0,27.0,,7.0,,,,90.0,54.0,6.6,23.0,0.0497,0.2962,0.0212721,1,,,2.0,1.0,4.0,4.0,,,2.0,1.0,1.0,,,2.0,,1.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,
11067426,away,Internacional,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,28,28,False,13.0,11.0,2.0,2.0,4.0,4.0,8.0,11.0,1.0,2.0,,,,65.0,28.0,6.6,8.0,0.0,0.0,0.00654746,0,,,2.0,1.0,5.0,6.0,,2.0,4.0,3.0,3.0,,,1.0,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,
11067426,away,Internacional,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,9,9,False,15.0,11.0,1.0,,6.0,7.0,5.0,8.0,,4.0,,,,65.0,21.0,6.6,6.0,0.0,0.0,0.0335508,0,,,,,3.0,1.0,,1.0,,,,,,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0
11067426,away,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,20.0,15.0,3.0,,7.0,9.0,8.0,12.0,2.0,1.0,,,,45.0,30.0,6.4,6.0,0.0,0.0,0.00238207,0,,,1.0,,3.0,3.0,1.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
11067426,away,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,247483,EUR,781401600,F,11,11,True,7.0,7.0,,,3.0,3.0,5.0,8.0,,2.0,,,,25.0,17.0,6.8,5.0,0.0,0.0,0.117483,0,,,4.0,,2.0,3.0,,2.0,,,,,,,,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,
11067426,away,Internacional,Alemão,alemao,Alemão,F,9,182,1259,M,981604,EUR,891388800,F,35,35,True,7.0,3.0,,,2.0,3.0,1.0,4.0,1.0,2.0,,,,25.0,12.0,6.4,6.0,0.0,0.0,0.00229521,0,,,,,6.0,1.0,,1.0,,,,,,5.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
11067426,away,Internacional,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,33,33,True,13.0,13.0,2.0,2.0,8.0,8.0,5.0,5.0,,2.0,,,,8.0,15.0,6.9,,0.0243,0.2215,0.00520159,1,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
11067426,away,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,1.0,1.0,,,,,1.0,1.0,,,,,,10.0,1.0,6.5,,0.0,0.0,0.00327862,0,,,,,,,,,,,,Lucca,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Vinicius Rangel,rangel-vinicius,V. Rangel,D,2,177,64,M,1170706,EUR,1083283200,D,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Felipe Motta,felipe-motta,F. Motta,D,52,187,52,M,1170714,EUR,1059868800,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Lucas Ramos,lucas-ramos,L. Ramos,M,16,173,132,M,990170,EUR,978480000,M,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067426,away,Internacional,Estêvão,estevao,Estêvão,M,11,176,147,M,1116660,EUR,1012694400,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Estêvão,,,,,,,,,,,,,,,,,,,,
