match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalCross,stat_dispossessed,player_sofascoreId,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside
14032393,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,False,25.0,16.0,15.0,6.0,0.0,10.0,11.0,6.0,14.0,1.0,5.0,2.0,2.0,1.0,90.0,31.0,7.2,9.0,0.0105158,55.402229701385,10.0,31.204004935851,0.3765,0,0.1702,0.09,0.0,0.15,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,33.0,23.0,2.0,,0.0,9.0,10.0,14.0,23.0,3.0,4.0,,,,90.0,56.0,7.5,11.0,0.332748,38.846313850854,5.0,19.182122518523,,0,,0.27,0.1,0.18,,3.0,4.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,34.0,30.0,13.0,11.0,0.0,18.0,20.0,12.0,14.0,7.0,,,,,90.0,46.0,7.8,5.0,0.184828,96.901306203474,13.0,7.5744802095967,,1,,0.51,0.53,0.27,,3.0,5.0,4.0,,,,,1.0,1.0,1.0,,3.0,2.0,True,2.0,1.0,1.0,0.0647,0.0548,-0.18,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,27.0,20.0,9.0,5.0,0.0,13.0,15.0,7.0,12.0,7.0,3.0,,,,90.0,55.0,7.3,9.0,0.00516201,73.590287599375,7.0,38.811560072859,,2,,0.05,0.04,0.46,,3.0,2.0,5.0,,,,,4.0,,,2.0,2.0,,,,,,0.1415,,-0.36,,,1.0,1.0,2.0,21.580398962778,24.153712840886,1.0,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,34.0,27.0,4.0,2.0,0.0,11.0,14.0,16.0,20.0,3.0,4.0,,,,90.0,59.0,7.3,15.0,0.152027,39.460644444043,6.0,16.933250109562,,0,,0.35,0.04,0.15,,3.0,8.0,6.0,3.0,2.0,,,2.0,3.0,3.0,,2.0,1.0,,,,3.0,,,,,,,,,9.7222163800846,19.145622277447,2.0,2.0,1.0,,,,,
14032393,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,35.0,29.0,1.0,,0.0,11.0,11.0,18.0,24.0,2.0,4.0,,,,79.0,48.0,7.2,8.0,0.0944748,80.179960190133,10.0,29.797562252286,,2,,0.27,0.11,-0.04,,,6.0,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,0.2693,0.1857,0.29,,,1.0,,1.0,,,,,,AdemZorgane,1.0,,,
14032393,home,Royale Union Saint-Gilloise,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,17,17,False,30.0,19.0,6.0,3.0,0.0,10.0,11.0,9.0,19.0,4.0,10.0,,,,90.0,47.0,7.0,14.0,0.0832074,75.929733727456,8.0,-25.434955470522,,2,,0.1,0.12,0.22,,2.0,3.0,4.0,,,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,0.0908,0.3615,0.01,,,,1.0,,,,,2.0,1.0,,,1.0,,
14032393,home,Royale Union Saint-Gilloise,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,M,27,27,False,15.0,9.0,3.0,1.0,0.0,2.0,5.0,7.0,10.0,3.0,4.0,,,,90.0,32.0,6.9,8.0,0.00504297,76.396198827216,7.0,46.952893940381,,0,,-0.02,0.11,0.16,,1.0,3.0,4.0,2.0,1.0,,,5.0,3.0,1.0,,,,,,,,,,,,,,,,23.688580570728,48.94294463944,2.0,1.0,,,,,,
14032393,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,18.0,15.0,,,0.0,4.0,5.0,11.0,13.0,2.0,1.0,,,,89.0,29.0,6.8,5.0,0.0467682,36.906643475657,5.0,10.369579585328,,1,,0.13,0.08,0.17,,1.0,,3.0,,,,,2.0,1.0,,1.0,,2.0,,,,1.0,0.0715,,-0.38,,,1.0,,,16.568005698619,18.454317245566,1.0,2.0,,,,2.0,,
14032393,home,Royale Union Saint-Gilloise,Guilherme Smith,guilherme-da-silva,G. Smith,F,11,183,665,M,1820381,EUR,1055289600,F,11,11,False,5.0,4.0,,,0.0,,,4.0,5.0,,5.0,,,,89.0,28.0,7.2,11.0,0.0024741,113.59091669697,10.0,85.781795897762,,1,,0.0,0.13,0.16,,,4.0,6.0,1.0,4.0,2.0,,2.0,1.0,1.0,3.0,,,,,1.0,4.0,0.1745,0.2825,0.1,,,,,,23.454748919175,44.371536537043,2.0,1.0,1.0,,,,,
14032393,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,False,18.0,12.0,2.0,1.0,1.0,1.0,2.0,11.0,16.0,1.0,3.0,,,,89.0,35.0,6.6,13.0,0.277681,102.49034959782,11.0,53.614207576854,,3,,0.05,0.57,0.14,,2.0,8.0,5.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,4.0,,3.0,,2.0,0.3491,,-0.65,Promise David,,3.0,,,16.423368578314,45.231447108687,3.0,,2.0,,,,1.0,1.0
14032393,home,Royale Union Saint-Gilloise,Besfort Zeneli,besfort-zeneli,B. Zeneli,M,23,187,439,M,1173223,EUR,1037836800,M,23,23,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,,,,11.0,6.0,7.1,2.0,0.00047233,10.113079847406,1.0,4.3296317463363,,1,,-0.02,0.05,0.14,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.4308,0.7986,0.31,Besfort Zeneli,,,,,,,,,,,,,1.0,
14032393,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Fedde Leysen,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169,1062,M,1212237,EUR,1021507200,F,7,7,True,,,,,0.0,,,,,,,,,,1.0,3.0,,3.0,,,,,,0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,Mohammed Fuseini,,,,,,,,,2.0,,,,,
14032393,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Ivan Pavlić,ivan-pavlic,I. Pavlić,M,14,185,96,M,1103764,EUR,1005350400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Mateo Biondic,mateo-biondic,M. Biondic,F,9,190,203,M,1387937,EUR,1059004800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032393,home,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182,964,M,1022491,EUR,992131200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
