match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_penaltyConceded,stat_wonContest,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_accurateCross,stat_penaltyWon
10913625,home,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,,14.0,8.0,1.0,,8.0,12.0,,2.0,2.0,7.0,,,65.0,31.0,6.2,12.0,1,Yousef Fawaz,,,5.0,5.0,1.0,2.0,4.0,,1.0,,,1.0,3.0,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,
10913625,home,Al Batin,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,True,,8.0,5.0,,,1.0,1.0,4.0,7.0,,,,,17.0,11.0,6.7,3.0,0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10913625,home,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,0,Meshaal Huriss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,True,,,,,,,,,,,,,,,,,,0,Mohammed,Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,True,,,,,,,,,,,,,,,,,,0,Bader Alhwidy Alshammary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Abdullah Al-Barrih,abdullah-al-barrih,A. Al-Barrih,M,10,178.0,1,M,1084261,EUR,868838400.0,M,21,21,True,,,,,,,,,,,,,,,,,,0,Abdullah Al-Barrih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Nawaf Al-Sehimai,nawaf-al-sehimai,N. Al-Sehimai,M,94,169.0,1,M,923013,EUR,783993600.0,M,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Hassan Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,,,,,,,,,,,,,,,,,,0,Hassan,Ghazwani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,home,Al Batin,Abdulrahman Saad Al Dhafiri,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,F,19,19,True,,,,,,,,,,,,,,,,,,0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Seung-gyu Kim,seung-gyu-kim,S. Kim,G,81,187.0,324,M,235686,EUR,654652800.0,G,18,18,False,,11.0,10.0,2.0,1.0,9.0,9.0,1.0,2.0,,7.0,1.0,,90.0,22.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,
10913625,away,Al-Shabab,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600.0,D,27,27,False,,55.0,47.0,2.0,,8.0,8.0,40.0,58.0,2.0,6.0,,,90.0,86.0,6.9,20.0,0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,11.0,,,,,,,,,,,,1.0,
10913625,away,Al-Shabab,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,25,25,False,,39.0,37.0,1.0,1.0,16.0,16.0,21.0,23.0,,1.0,,,90.0,50.0,6.6,4.0,1,,,1.0,8.0,3.0,,,,1.0,2.0,2.0,2.0,2.0,,4.0,4.0,,,,,,,,,,1.0,,,,,,,
10913625,away,Al-Shabab,Iago Santos,iago-santos,I. Santos,D,4,188.0,76,M,584430,EUR,706492800.0,D,4,4,False,,58.0,49.0,9.0,7.0,24.0,27.0,25.0,31.0,4.0,11.0,,,90.0,71.0,6.9,9.0,1,,,3.0,5.0,7.0,2.0,,1.0,,3.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,
10913625,away,Al-Shabab,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171.0,848,M,1022679,EUR,950918400.0,D,24,24,False,,40.0,37.0,1.0,1.0,18.0,20.0,21.0,25.0,,6.0,,,90.0,60.0,6.4,11.0,0,,,,4.0,5.0,,1.0,4.0,,,3.0,2.0,1.0,,,1.0,,2.0,,5.0,,,,,,,,,1.0,,,2.0,
10913625,away,Al-Shabab,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600.0,M,15,15,False,,83.0,76.0,4.0,2.0,16.0,18.0,60.0,66.0,,5.0,,,84.0,97.0,7.2,10.0,2,,,,3.0,3.0,,1.0,,,1.0,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,,,,
10913625,away,Al-Shabab,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,76227,EUR,633571200.0,M,23,23,False,,71.0,65.0,4.0,2.0,21.0,21.0,44.0,51.0,,5.0,,,84.0,83.0,7.3,8.0,1,Grzegorz,Krychowiak,,2.0,6.0,1.0,,1.0,,1.0,3.0,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0
10913625,away,Al-Shabab,Éver Banega,ever-banega,É. Banega,M,11,174.0,1194,M,31981,EUR,583545600.0,M,10,10,False,True,110.0,100.0,10.0,5.0,18.0,18.0,84.0,103.0,,4.0,,,90.0,134.0,8.8,23.0,2,,,,3.0,4.0,1.0,1.0,3.0,,,,,2.0,2.0,,,,2.0,1.0,11.0,1.0,,7.0,1.0,,,1.0,1.0,,,,2.0,
10913625,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400.0,F,8,8,False,,40.0,36.0,1.0,1.0,1.0,2.0,38.0,49.0,,1.0,,,74.0,61.0,8.4,15.0,5,,,,6.0,,2.0,1.0,1.0,,,,,,,,2.0,,,,11.0,,,1.0,2.0,,1.0,2.0,2.0,,,,3.0,
10913625,away,Al-Shabab,Santi Mina,santi-mina,S. Mina,F,,182.0,384,,306498,EUR,818294400.0,F,77,77,False,,15.0,12.0,,,3.0,3.0,9.0,13.0,1.0,4.0,,,73.0,29.0,6.8,7.0,3,,,,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,
10913625,away,Al-Shabab,Carlos Junior,carlos-junior,C. Junior,M,13,176.0,437,M,555624,EUR,808444800.0,F,13,13,False,,34.0,31.0,,,4.0,5.0,27.0,30.0,3.0,4.0,,,87.0,55.0,7.7,7.0,5,,,2.0,3.0,5.0,1.0,,1.0,2.0,1.0,2.0,,3.0,,1.0,1.0,,1.0,,1.0,,,1.0,4.0,,,1.0,1.0,,,,,
10913625,away,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,M,11,11,True,,12.0,9.0,1.0,,6.0,6.0,3.0,7.0,,1.0,,,17.0,14.0,6.3,4.0,0,,,,3.0,1.0,1.0,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,
10913625,away,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183.0,6,M,1392248,EUR,839462400.0,F,71,71,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,16.0,5.0,6.4,2.0,0,Ahmed Abdu,,,2.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200.0,M,89,89,True,,8.0,7.0,,,7.0,8.0,,,1.0,1.0,,,14.0,13.0,6.5,2.0,0,,,,,2.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,6,6,True,,4.0,2.0,,,2.0,3.0,,1.0,,1.0,,,14.0,6.0,6.6,2.0,0,,,,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800.0,F,90,90,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,,11.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800.0,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800.0,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913625,away,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800.0,D,16,16,True,,,,,,,,,,,,,,,,,,0,Hussain Alsebyani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
