match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_penaltyWon,stat_aerialWon,player_firstName,player_lastName,stat_shotOffTarget,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,captain,stat_goals
11452984,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,17.0,12.0,8.0,3.0,9.0,9.0,3.0,8.0,1.0,8.0,1.0,2.0,1.0,5.0,1.0,90.0,30.0,7.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452984,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,27.0,18.0,2.0,1.0,9.0,14.0,10.0,15.0,,5.0,,,,,,68.0,50.0,6.5,16.0,1,2.0,1.0,7.0,4.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11452984,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,26.0,25.0,7.0,6.0,13.0,13.0,12.0,13.0,4.0,2.0,,,,,,90.0,33.0,7.2,1.0,0,,,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11452984,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,30.0,28.0,4.0,4.0,20.0,20.0,8.0,10.0,2.0,5.0,,,,,,90.0,37.0,6.7,2.0,1,,,3.0,3.0,,,,,1.0,,,,2.0,,2.0,,,1.0,,2.0,,,,,,,,,,
11452984,home,Al-Hazem,Farhan Al-Azmi,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,False,28.0,25.0,1.0,1.0,10.0,12.0,15.0,19.0,2.0,2.0,,,,,,68.0,45.0,6.3,8.0,1,3.0,,6.0,6.0,1.0,,2.0,,,2.0,2.0,,3.0,,1.0,,,1.0,,3.0,Farhan Al-Azmi,,1.0,1.0,,,,,,
11452984,home,Al-Hazem,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,M,10,10,False,30.0,23.0,3.0,2.0,5.0,5.0,18.0,31.0,,2.0,,,,,,89.0,51.0,7.8,16.0,2,6.0,,4.0,6.0,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,3.0,,,,,,,2.0,,,,,
11452984,home,Al-Hazem,Basil Yousef Al-Sayyali,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,False,17.0,13.0,2.0,1.0,5.0,5.0,8.0,12.0,,,,,,,,29.0,18.0,6.4,4.0,0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,Basil Yousef Al-Sayyali,,,,,,,,,
11452984,home,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000,M,21,21,False,39.0,34.0,3.0,2.0,21.0,24.0,13.0,15.0,4.0,5.0,,,,,,90.0,50.0,7.1,7.0,0,,,4.0,4.0,,1.0,,,,2.0,1.0,,2.0,1.0,1.0,,1.0,,,2.0,,,,,,,,,,
11452984,home,Al-Hazem,Vina,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,False,37.0,30.0,7.0,7.0,5.0,6.0,26.0,34.0,2.0,5.0,,,,,,89.0,47.0,7.2,12.0,0,3.0,1.0,5.0,3.0,1.0,,2.0,,,,,1.0,2.0,2.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,
11452984,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,False,11.0,5.0,1.0,,1.0,1.0,4.0,10.0,,1.0,,,,,,90.0,23.0,6.4,13.0,1,,,9.0,5.0,,2.0,,,,2.0,1.0,4.0,3.0,,4.0,,,1.0,,2.0,,,,,1.0,,1.0,1.0,,
