match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goals
12499348,home,Cagliari,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,16.0,8.0,,,0.0,2.0,2.0,6.0,15.0,3.0,,,,90.0,35.0,6.6,18.0,0.00613411,3,,1.0,4.0,6.0,8.0,10.0,,,,,5.0,4.0,1.0,,,,,,3.0,1.0,,2.0,0.1631,,,,,1.0,1.0,0.2289,,,
12499348,home,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,True,15.0,13.0,,,0.0,6.0,8.0,7.0,7.0,3.0,,,,31.0,21.0,6.8,3.0,0.0186098,0,,,,,2.0,4.0,,,,2.0,,1.0,1.0,,,,2.0,,,2.0,1.0,,,,,,,,,,,,
12499348,home,Cagliari,Mattia Felici,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,7.0,6.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,31.0,15.0,7.0,1.0,0.0368343,0,,1.0,,,2.0,5.0,,,2.0,,,4.0,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,
12499348,home,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,3.0,,,,0.0,,1.0,,2.0,,,,,31.0,7.0,6.7,5.0,,2,,,,3.0,,3.0,,,,,2.0,,,,,,,,,,,,0.1892,,2.0,,,,,,,gianlucalapadula,
12499348,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,True,9.0,9.0,,,0.0,6.0,6.0,3.0,5.0,2.0,,,,17.0,17.0,6.7,4.0,0.00169912,0,,2.0,,,1.0,2.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12499348,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,5.0,1.0,,,0.0,,1.0,1.0,4.0,1.0,,,,17.0,8.0,6.6,5.0,0.00099924,0,,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,LuvumboZito,
12499348,home,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,home,Cagliari,Giuseppe Ciocci,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,home,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yerrymina,
12499348,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,home,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,44906,EUR,673401600,G,1,1,False,38.0,29.0,15.0,6.0,0.0,25.0,25.0,4.0,13.0,9.0,1.0,2.0,3.0,90.0,48.0,7.6,10.0,0.00432839,0,0.4327,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,lukaszskorupski28,
12499348,away,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,14718,EUR,580348800,D,29,29,False,35.0,32.0,3.0,3.0,0.0,22.0,24.0,11.0,13.0,1.0,,,,81.0,56.0,6.9,6.0,0.01848,0,,2.0,,,3.0,2.0,,5.0,,1.0,,,2.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,True,,
12499348,away,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,898815,EUR,911260800,D,31,31,False,51.0,45.0,5.0,3.0,0.0,28.0,33.0,17.0,18.0,4.0,,,,90.0,55.0,7.0,6.0,0.0113172,1,,,1.0,2.0,4.0,2.0,,2.0,,,,,3.0,,,1.0,,,,,,1.0,0.085,,,,,,,,,,
12499348,away,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,818481,EUR,898819200,D,26,26,False,61.0,57.0,5.0,2.0,1.0,41.0,42.0,16.0,20.0,4.0,,,,90.0,76.0,7.5,7.0,0.0114404,1,,1.0,3.0,2.0,4.0,4.0,,2.0,,2.0,1.0,,1.0,,,,1.0,,,,,1.0,0.0309,1.0,,,,,,,,,
12499348,away,Bologna,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,False,54.0,48.0,11.0,7.0,0.0,29.0,29.0,20.0,31.0,6.0,,,,90.0,82.0,7.5,13.0,0.0647916,1,,6.0,3.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,0.0521,,1.0,1.0,,,,,,,
12499348,away,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,814882,EUR,889660800,M,6,6,False,68.0,60.0,10.0,8.0,0.0,32.0,34.0,28.0,34.0,6.0,,,,81.0,77.0,7.0,10.0,0.0193062,1,,,2.0,,7.0,3.0,,1.0,,2.0,,1.0,3.0,,,2.0,1.0,,1.0,1.0,,1.0,0.012,,,,,,,,,,
12499348,away,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,115516,EUR,703296000,M,8,8,False,72.0,63.0,4.0,2.0,0.0,31.0,33.0,32.0,39.0,6.0,,,,90.0,83.0,7.1,10.0,0.058675,0,,,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,
12499348,away,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,793645,EUR,854064000,M,7,7,False,34.0,20.0,2.0,,0.0,6.0,8.0,14.0,27.0,5.0,,,,90.0,53.0,7.5,19.0,0.0139124,5,,1.0,1.0,3.0,4.0,7.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,0.3714,,2.0,,,1.0,2.0,0.8493,,,1.0
12499348,away,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,826064,EUR,922838400,M,21,21,False,17.0,15.0,1.0,,0.0,6.0,6.0,9.0,11.0,2.0,,,,68.0,29.0,7.3,7.0,0.0145148,1,,,3.0,,8.0,4.0,1.0,,,,3.0,3.0,2.0,,,,,,1.0,2.0,1.0,,0.0203,2.0,,,,,1.0,0.0791,,,1.0
12499348,away,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,944327,EUR,972432000,M,11,11,False,40.0,32.0,2.0,,1.0,10.0,12.0,22.0,30.0,6.0,,,,87.0,58.0,7.8,14.0,0.104578,1,,2.0,2.0,1.0,5.0,8.0,,1.0,,1.0,1.0,5.0,,,,,,,2.0,2.0,1.0,,0.1312,3.0,,,1.0,,1.0,0.1882,,,
12499348,away,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,1116577,EUR,1095465600,F,9,9,False,18.0,17.0,2.0,2.0,0.0,6.0,6.0,11.0,13.0,1.0,,,,87.0,41.0,6.7,11.0,0.0103011,0,,1.0,2.0,3.0,12.0,8.0,1.0,3.0,,1.0,3.0,3.0,3.0,Santiago Castro,,1.0,,1.0,4.0,3.0,1.0,,,,,,,,,,,,
12499348,away,Bologna,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,18,18,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,3.0,,,,,22.0,7.0,6.3,3.0,0.00270852,0,,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12499348,away,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,3,3,True,7.0,5.0,1.0,,0.0,2.0,2.0,3.0,5.0,1.0,,,,9.0,13.0,6.8,3.0,0.00075955,0,,,,,,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12499348,away,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,1067204,EUR,1042502400,M,80,80,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,9.0,4.0,6.5,1.0,3.178e-05,0,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,965264,EUR,958176000,D,2,2,True,8.0,6.0,1.0,1.0,0.0,5.0,6.0,1.0,2.0,,,,,3.0,8.0,,2.0,0.00071943,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,24,24,True,3.0,2.0,,,0.0,,,2.0,3.0,1.0,,,,3.0,5.0,,2.0,0.00096203,0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172,3282,M,1162611,EUR,1063929600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Benjamín Domínguez,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kacper_urbanski10,
12499348,away,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,907152,EUR,935452800,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499348,away,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,996919,EUR,1065225600,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
