match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_totalCross,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_goalsPrevented,stat_bigChanceMissed,stat_penaltyConceded,stat_totalOffside
13472785,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,29.0,15.0,19.0,5.0,0.0,13.0,16.0,2.0,13.0,3.0,5.0,1.0,90.0,36.0,6.6,14.0,0.00144847,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472785,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,False,27.0,22.0,7.0,3.0,0.0,18.0,18.0,4.0,9.0,4.0,1.0,,90.0,39.0,7.5,6.0,0.00145557,0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472785,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,27.0,23.0,4.0,1.0,0.0,22.0,25.0,1.0,2.0,6.0,1.0,,90.0,37.0,7.2,4.0,0.00139201,0,,1.0,2.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472785,home,Corinthians,Raniele,raniele,Raniele,M,14,184,6186,M,R14niele,866392,EUR,851990400,D,14,14,False,27.0,19.0,4.0,1.0,0.0,12.0,16.0,7.0,11.0,6.0,3.0,,90.0,47.0,7.6,10.0,0.0100807,0,2.0,4.0,6.0,7.0,2.0,2.0,2.0,1.0,3.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
13472785,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,M,2,2,False,14.0,12.0,3.0,1.0,0.0,11.0,11.0,1.0,3.0,4.0,4.0,,90.0,39.0,7.1,7.0,0.00227218,3,,1.0,3.0,6.0,2.0,4.0,2.0,2.0,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,0.2247,,,,,,,,,,,,,,,
13472785,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,20.0,15.0,3.0,1.0,0.0,7.0,9.0,8.0,11.0,3.0,3.0,,90.0,31.0,7.2,5.0,0.0827434,1,2.0,,4.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,2.0,,,,0.7884,True,2.0,1.0,1.0,0.742,,,,,,,,,,
13472785,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,False,12.0,9.0,2.0,2.0,0.0,4.0,7.0,5.0,5.0,,6.0,,62.0,18.0,6.7,5.0,0.00320999,1,,,2.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,1.0,1.0,,1.0,0.0327,,,,,,,,,,,,,,,
13472785,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,M,21,21,False,32.0,20.0,6.0,2.0,0.0,14.0,18.0,6.0,14.0,4.0,,,84.0,60.0,6.9,21.0,0.0760518,0,3.0,,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,6.0,1.0,,,,,2.0,,,,4.0,,,,,,,,,
13472785,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,F,27,27,False,17.0,14.0,3.0,2.0,0.0,8.0,8.0,6.0,9.0,1.0,3.0,,73.0,29.0,7.3,5.0,0.0212252,1,,,5.0,6.0,,1.0,1.0,2.0,3.0,,,,2.0,,4.0,,1.0,1.0,,0.137,,,,,,2.0,1.0,,,,,,,,
13472785,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,13.0,7.0,,,1.0,1.0,3.0,6.0,10.0,1.0,5.0,,90.0,27.0,8.4,11.0,0.0348037,1,1.0,1.0,5.0,5.0,,,,2.0,1.0,1.0,,,1.0,2.0,4.0,,1.0,,,0.4533,,,1.0,1.0,0.9745,1.0,,1.0,1.0,,,,,,
13472785,home,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,False,9.0,6.0,,,0.0,4.0,5.0,2.0,4.0,1.0,2.0,,62.0,19.0,6.5,7.0,0.00275838,1,3.0,,7.0,1.0,,,,2.0,2.0,,,,,2.0,1.0,,,,1.0,0.1106,,,,,,,,,,,,,,,
13472785,home,Corinthians,André Luiz,andre-luiz,A. Luiz,M,49,181,2342,M,,1647612,EUR,1150761600,M,49,49,True,6.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,,,,28.0,12.0,7.2,5.0,0.00053292,1,1.0,1.0,4.0,3.0,,2.0,2.0,1.0,2.0,,André Luiz,,,,,,1.0,,,0.3518,,,1.0,1.0,0.8716,,,,,,,,,,
13472785,home,Corinthians,Vitinho,vitinho,Vitinho,F,11,178,3973,M,,242054,EUR,750124800,F,29,29,True,7.0,5.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,,3.0,,22.0,9.0,7.2,3.0,0.232329,0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,
13472785,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,10,10,True,8.0,7.0,2.0,1.0,0.0,2.0,3.0,5.0,5.0,,,,17.0,10.0,6.4,2.0,0.0014331,1,,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.045,,,,,,,,,,,,,,,
13472785,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,13.0,5.0,6.5,2.0,5.4e-05,0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472785,home,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,,1170779,EUR,1058227200,M,37,37,True,7.0,5.0,,,0.0,5.0,5.0,,2.0,,1.0,,13.0,9.0,6.6,3.0,5.289e-05,0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
