match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,captain,stat_errorLeadToAGoal,player_firstName,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches
12437842,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,70988,EUR,705542400,G,1,1,False,33.0,24.0,11.0,2.0,0.0,23.0,24.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,4.0,90.0,45.0,7.1,9.0,9.473e-05,0,0.7408,,,,,,,,,,,TheOctopus,,,,,,,,,,,,,,,,,,,,,2.0,1.0
12437842,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,822519,EUR,885081600,D,3,3,False,74.0,67.0,8.0,4.0,0.0,41.0,43.0,26.0,31.0,2.0,8.0,3.0,1.0,,,90.0,86.0,7.2,7.0,0.0108044,0,,2.0,,,3.0,2.0,1.0,2.0,,,1.0,EMilitão,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
12437842,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,859025,EUR,948931200,D,14,14,False,77.0,74.0,4.0,4.0,0.0,31.0,32.0,43.0,45.0,2.0,7.0,2.0,5.0,,,90.0,89.0,7.5,5.0,0.0453165,0,,2.0,,1.0,4.0,1.0,1.0,4.0,,2.0,1.0,ATchouaméni,,,,,,,,,,,,,,1.0,,,,,,,,
12437842,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,142622,EUR,731116800,D,22,22,False,83.0,70.0,12.0,5.0,0.0,43.0,45.0,27.0,38.0,,1.0,3.0,3.0,,,90.0,90.0,6.7,13.0,0.015652,0,,1.0,,,1.0,,,,,,,ARüdiger,,,,,,,,,,,,,,1.0,,,,,,,,
12437842,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,M,17,17,False,59.0,54.0,3.0,3.0,0.0,23.0,25.0,31.0,37.0,,1.0,2.0,1.0,,,90.0,70.0,7.0,9.0,0.0639053,0,,3.0,1.0,,1.0,,,1.0,,1.0,2.0,LucasVaz91,,,,3.0,,,,,,3.0,True,,,1.0,,,,,,,,
12437842,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,831808,EUR,901065600,M,8,8,False,37.0,35.0,2.0,2.0,0.0,10.0,10.0,25.0,29.0,,1.0,,7.0,,,63.0,46.0,7.2,4.0,0.0201669,1,,1.0,,,,1.0,2.0,,,,,Fede,,,0.0581,2.0,,,,,,1.0,,,,1.0,,1.0,0.1126,,,,,
12437842,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,973887,EUR,1036886400,M,6,6,False,39.0,32.0,3.0,2.0,1.0,14.0,16.0,18.0,23.0,1.0,4.0,1.0,4.0,,,63.0,52.0,7.0,8.0,0.019386,2,,3.0,2.0,,,2.0,1.0,,,,,Tacklevinga,1.0,1.0,0.0647,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12437842,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,M,20,20,False,37.0,35.0,1.0,1.0,0.0,17.0,18.0,18.0,20.0,,3.0,1.0,6.0,,,70.0,51.0,7.0,5.0,0.0103531,0,,1.0,,1.0,,1.0,,,,1.0,,frangarci11,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,F,5,5,False,44.0,39.0,,,0.0,19.0,20.0,20.0,25.0,1.0,5.0,,4.0,,,90.0,63.0,6.9,10.0,0.0396781,1,,7.0,1.0,1.0,3.0,1.0,3.0,,,,2.0,JudeBell,,,0.0227,1.0,,3.0,,,1.0,1.0,,,,1.0,,,,,,,,
12437842,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,868812,EUR,963360000,F,7,7,False,35.0,27.0,1.0,1.0,0.0,6.0,6.0,21.0,31.0,,10.0,,5.0,,,90.0,60.0,7.5,16.0,0.0279859,4,,9.0,,,2.0,3.0,,1.0,,1.0,4.0,ViniJr,1.0,,0.4588,2.0,,8.0,5.0,,3.0,,,,,1.0,1.0,1.0,0.1828,,1.0,,,
12437842,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,9,9,False,32.0,28.0,4.0,3.0,0.0,9.0,9.0,19.0,24.0,,2.0,,1.0,,,82.0,46.0,7.2,13.0,0.0571927,2,,6.0,,,,1.0,,,,3.0,2.0,KMbappé,1.0,1.0,0.1337,1.0,,4.0,1.0,,,,,,,,,1.0,0.4221,1.0,1.0,,,
12437842,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,True,23.0,21.0,1.0,,1.0,10.0,10.0,11.0,13.0,,2.0,,3.0,,,27.0,28.0,7.5,3.0,0.189524,0,,1.0,,1.0,,1.0,,,,1.0,1.0,LModric10,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
12437842,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,11,11,True,13.0,12.0,,,0.0,4.0,4.0,8.0,10.0,1.0,1.0,1.0,2.0,,,27.0,23.0,6.4,6.0,0.00335136,0,,3.0,1.0,,,,,,,2.0,,Rodrygo,,,,1.0,,2.0,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,792073,EUR,802569600,D,23,23,True,14.0,14.0,,,0.0,7.0,7.0,7.0,7.0,,,,,,,20.0,16.0,6.5,1.0,0.00175121,0,,1.0,1.0,,,,,,,1.0,,FerMendy,,,,,,,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,,4.0,,2.0,,,8.0,14.0,6.9,,0.00418163,0,,,,,1.0,3.0,,,,,,Danifuli10,,,,,,,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ALunin,,,,,,,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11703,M,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,
12437842,away,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19861,M,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,jesusvallejo1997,,,,,,,,,,,,,,,,,,,,,,
12437842,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,1091116,EUR,1109289600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,AGüler,,,,,,,,,,,,,Arda Guler,,,,,,,,,
12437842,away,Real Madrid,Endrick,endrick,Endrick,F,9,173,411797,M,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Endrick,,,,,,,,,,,,,,,,,,,,,,
