match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,description,reason,playerName,rescinded,confirmed
10385427,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385427,,,,,90,6.0,,1,,,substitution,121511905.0,False,True,regular,,,,,,,,
10385427,,,,,90,2.0,,1,,,substitution,121511897.0,False,False,regular,,,,,,,,
10385427,,,,,90,2.0,,1,,,substitution,121511898.0,False,False,regular,,,,,,,,
10385427,,,,,90,2.0,,1,,,substitution,121511896.0,False,False,regular,,,,,,,,
10385427,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
10385427,,1.0,0.0,,89,,,2,,,goal,167747833.0,,True,regular,,823941.0,Alexander Isak,,,,,
10385427,,,,,85,,,6,,,substitution,121511863.0,False,True,regular,,,,,,,,
10385427,,,,,78,,,13,,,substitution,121511822.0,False,False,regular,,,,,,,,
10385427,,,,,77,,,14,,,substitution,121511821.0,False,False,regular,,,,,,,,
10385427,,,,,71,,,20,,,substitution,121511777.0,False,True,regular,,,,,,,,
10385427,,,,,69,,,22,,,inGamePenalty,118413924.0,,False,missed,,192144.0,Aleksandar Mitrović,Off target,offTarget,,,
10385427,,,,,69,,,22,,,card,120591263.0,,True,yellow,,162653.0,Nick Pope,,,Nick Pope,False,
10385427,,,,,67,,,24,,,varDecision,14841.0,,False,penaltyNotAwarded,,151499.0,Bobby Decordova-Reid,,,,,False
10385427,,,,,63,,,28,,,card,120591243.0,,False,yellow,,285949.0,Andreas Pereira,,Foul,Andreas Pereira,False,
10385427,,,,,60,,,31,,,card,120591227.0,,False,yellow,,118179.0,Tim Ream,,Foul,Tim Ream,False,
10385427,,,,,48,,,43,,,card,120591181.0,,False,yellow,,135775.0,Layvin Kurzawa,,Foul,Layvin Kurzawa,False,
10385427,,,,,46,,,45,,,substitution,121511595.0,True,True,injury,,,,,,,,
10385427,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10385427,,,,,45,0.0,,1,,,injuryTime,,,,,3.0,,,,,,,
