match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_penaltyConceded,stat_fouls,stat_keyPass,stat_goalAssist,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,player_sofascoreId,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_punches,stat_penaltyMiss,stat_errorLeadToAGoal
10407449,home,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,26.0,9.0,25.0,8.0,1.0,3.0,8.0,23.0,6.0,2.0,1.0,2.0,2.0,90.0,30.0,7.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407449,home,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,5,5,False,22.0,18.0,3.0,2.0,10.0,10.0,8.0,12.0,3.0,,,,,90.0,32.0,6.6,5.0,0,,,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10407449,home,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197,239,M,916035,EUR,950313600,D,24,24,False,21.0,15.0,6.0,3.0,6.0,9.0,9.0,12.0,5.0,,,,,86.0,32.0,6.9,7.0,1,,,,7.0,2.0,9.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10407449,home,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,31.0,15.0,12.0,4.0,8.0,9.0,7.0,22.0,9.0,,,,,90.0,43.0,6.8,18.0,0,,,1.0,,2.0,4.0,,,3.0,,,,1.0,,1.0,,,4.0,3.0,2.0,,,,,,,,,,,,,,,,
10407449,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,218,M,1002804,EUR,921542400,M,34,34,False,19.0,9.0,2.0,,1.0,4.0,9.0,18.0,3.0,,,,,90.0,42.0,7.1,18.0,0,,,1.0,3.0,2.0,6.0,,,,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
10407449,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1495,M,988801,EUR,988329600,M,17,17,False,27.0,21.0,2.0,1.0,9.0,11.0,12.0,17.0,5.0,,,,,90.0,36.0,6.9,7.0,2,,,1.0,1.0,2.0,3.0,,,2.0,,,1.0,2.0,,,1.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
10407449,home,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,205,M,783478,EUR,912384000,M,22,22,False,16.0,12.0,1.0,1.0,7.0,7.0,5.0,10.0,5.0,,,,,78.0,31.0,6.8,7.0,0,,,1.0,1.0,2.0,3.0,1.0,,2.0,2.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
10407449,home,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,444,M,960114,EUR,954979200,M,23,23,False,22.0,17.0,2.0,2.0,8.0,9.0,10.0,14.0,8.0,,,,,86.0,50.0,7.3,12.0,1,,,,,4.0,4.0,1.0,,1.0,4.0,,2.0,1.0,,1.0,,,4.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,
10407449,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,328,M,362270,EUR,806716800,F,10,10,False,21.0,12.0,2.0,,2.0,3.0,11.0,24.0,6.0,,,,,69.0,39.0,6.9,16.0,2,,,,1.0,1.0,3.0,,,,,,,2.0,,1.0,,,,,2.0,6.0,1.0,,,2.0,2.0,,True,,,,,,,,
10407449,home,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3470,M,862470,EUR,975542400,F,9,9,False,31.0,17.0,2.0,,2.0,2.0,15.0,29.0,4.0,,,,,90.0,58.0,7.0,31.0,4,,,3.0,3.0,14.0,5.0,8.0,1.0,,,,1.0,2.0,1.0,,2.0,,,,7.0,,,3.0,1.0,1.0,,2.0,,,,,,,,,
10407449,home,Cercle Brugge,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7400,M,985823,EUR,904262400,F,36,36,False,10.0,6.0,,,,1.0,6.0,9.0,1.0,,,,,69.0,23.0,8.4,7.0,4,,,1.0,1.0,5.0,2.0,2.0,,,,,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,3.0,,bee18,2.0,1.0,,,,,
10407449,home,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,M,11,11,True,5.0,3.0,,,,,3.0,5.0,,,,,,21.0,14.0,7.1,6.0,3,,,,,1.0,1.0,,,,,,,1.0,,,2.0,,,,3.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,
