match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,player_firstName,captain,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock,stat_goals
13472680,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,7.0,5.0,,,0.0,3.0,3.0,,,,,90.0,18.0,6.9,5.0,0.083404,7,,2.0,4.0,,,1.0,3.0,4.0,1.0,,,,,,2.0,,1.0,3.0,1.0,,,,1.0,0.879,,,3.0,1.0,6.0,,True,,,,,
13472680,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,67.0,65.0,,,0.0,32.0,32.0,,5.0,,,45.0,69.0,6.7,3.0,0.0187358,0,,33.0,35.0,,,,2.0,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,Matheus Carvalho,,,,,,
13472680,home,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,F,28,28,True,13.0,11.0,,,0.0,3.0,3.0,,,,,11.0,18.0,7.2,4.0,0.0690542,0,,8.0,10.0,2.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,Adson,,,,,,
13472680,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,90,90,True,6.0,5.0,,,0.0,2.0,2.0,,,,,11.0,9.0,6.3,1.0,0.0114402,2,,3.0,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,,0.2034,0.384,,,1.0,,,,,,,,
13472680,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,1.0,1.0,,,0.0,,,,,,,1.0,2.0,,,0.00012731,0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,,1110708,EUR,951523200,F,45,45,True,1.0,1.0,,,0.0,,,,,,,1.0,1.0,,,0.00062306,0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,Loide Augusto,,,,,,
13472680,home,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,,867907,EUR,823219200,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Benjamín Garré,benjamin-garre,B. Garré,M,90,171,1416,M,,904847,EUR,963273600,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,,844576,EUR,871948800,G,1,1,False,30.0,19.0,20.0,9.0,0.0,13.0,16.0,3.0,10.0,4.0,4.0,90.0,50.0,8.3,11.0,0.00061236,0,1.0815,6.0,14.0,,,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,,True,,4.0,3.0,,
13472680,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,,987589,EUR,1009065600,D,34,34,False,32.0,22.0,7.0,2.0,0.0,15.0,19.0,2.0,3.0,,,90.0,47.0,7.1,12.0,0.00268271,0,,7.0,13.0,,,1.0,3.0,1.0,2.0,,,,1.0,1.0,,,,,,,,3.0,,,,,1.0,,,,,,,,1.0,
13472680,away,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,,925189,EUR,880675200,D,3,3,False,40.0,34.0,6.0,2.0,0.0,27.0,30.0,5.0,5.0,,,90.0,52.0,7.4,6.0,0.00355271,0,,7.0,10.0,,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,2.0,
13472680,away,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,,870556,EUR,868147200,D,29,29,False,46.0,35.0,10.0,3.0,0.0,20.0,26.0,6.0,3.0,,,90.0,63.0,7.2,12.0,0.0117762,0,,15.0,20.0,1.0,,1.0,2.0,5.0,,,,,2.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,
13472680,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,,1097858,EUR,1013644800,D,31,31,False,21.0,16.0,3.0,1.0,0.0,12.0,15.0,2.0,1.0,,,69.0,45.0,7.6,14.0,0.00285942,1,,4.0,6.0,2.0,,1.0,2.0,5.0,1.0,,1.0,1.0,3.0,2.0,,,,,,1.0,,,1.0,0.5877,0.5512,,4.0,,,,,,,,1.0,1.0
13472680,away,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171,540,M,,242052,EUR,710726400,M,6,6,False,46.0,43.0,6.0,4.0,0.0,27.0,28.0,2.0,7.0,,,90.0,59.0,7.4,6.0,0.0069617,1,,16.0,18.0,,,,1.0,4.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,0.026,,,3.0,,1.0,,,,,,1.0,
13472680,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,,950545,EUR,965865600,M,7,7,False,16.0,10.0,1.0,1.0,0.0,6.0,8.0,1.0,4.0,,,54.0,25.0,6.9,6.0,0.0023922,0,,4.0,8.0,,,,2.0,4.0,2.0,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,
13472680,away,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174,339,M,,1587965,EUR,1077235200,M,17,17,False,8.0,5.0,,,1.0,3.0,5.0,1.0,3.0,,,65.0,24.0,7.3,6.0,0.122517,0,,2.0,3.0,1.0,1.0,,3.0,7.0,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,,,,,1.0,4.0,,,,2.0,,,Vinicius,,Mendonça Pereira,,,,
13472680,away,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,,143846,EUR,698889600,M,8,8,False,16.0,11.0,2.0,2.0,0.0,5.0,7.0,,2.0,,,54.0,20.0,6.6,6.0,0.0569606,0,,6.0,9.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,,1167069,EUR,1031529600,M,10,10,False,29.0,25.0,2.0,,0.0,8.0,10.0,,2.0,,,90.0,43.0,6.6,9.0,0.0844287,1,,17.0,19.0,1.0,1.0,,7.0,6.0,2.0,1.0,6.0,4.0,,,2.0,1.0,1.0,,1.0,1.0,,,2.0,0.0173,0.0416,,1.0,,,Jhon Jhon,,,,,,
13472680,away,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,,979861,EUR,934588800,F,9,9,False,14.0,11.0,,,1.0,6.0,7.0,1.0,1.0,,,70.0,19.0,8.0,5.0,0.527402,1,,5.0,7.0,,,3.0,5.0,1.0,,,1.0,,,,1.0,,2.0,1.0,,1.0,,,,0.1292,0.5503,1.0,1.0,,,,,,,,,1.0
13472680,away,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178,1291,M,,1117513,EUR,1018310400,M,5,5,True,15.0,14.0,,,0.0,4.0,5.0,3.0,1.0,,,36.0,23.0,6.5,2.0,0.00874276,0,,10.0,10.0,,,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,,840150,EUR,899164800,M,35,35,True,13.0,12.0,,,0.0,5.0,6.0,3.0,2.0,,,36.0,22.0,6.7,3.0,0.239134,0,,7.0,7.0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
13472680,away,Red Bull Bragantino,Sergio Palacios,palacios-sergio,S. Palacios,D,13,195,281,M,,1525493,EUR,1108339200,D,13,13,True,12.0,9.0,3.0,1.0,0.0,6.0,7.0,1.0,,,,25.0,14.0,6.4,3.0,0.00106838,0,,3.0,5.0,,,,2.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Nathan Mendes,nathan-mendes,N. Mendes,D,45,182,358,M,,1116955,EUR,1029715200,D,45,45,True,10.0,9.0,1.0,,0.0,5.0,5.0,1.0,1.0,,,21.0,14.0,6.7,1.0,0.00948224,0,,4.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,Nathan,,,,,,
13472680,away,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190,53,M,,1047208,EUR,961027200,G,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Marcelinho Braz,marcelinho-braz,M. Braz,M,57,176,56,M,,1485603,EUR,1092614400,M,57,57,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelinho Braz,,,,,,
13472680,away,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472680,away,Red Bull Bragantino,Athyrson,athyrson,Athyrson,F,59,182,55,M,,1517147,EUR,1073347200,F,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athyrson,,,,,,
