match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,captain,stat_clearanceOffLine,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
11388393,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,38.0,22.0,29.0,13.0,0.0,12.0,13.0,10.0,25.0,1.0,1.0,1.0,6.0,4.0,6.0,90.0,48.0,7.0,16.0,0.0100406,0,1.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388393,home,Almere City FC,Joey Jacobs,joey-jacobs,J. Jacobs,D,3,183,24,M,930838,EUR,955324800,D,3,3,False,40.0,28.0,12.0,5.0,0.0,13.0,15.0,15.0,27.0,3.0,,2.0,3.0,,,90.0,63.0,6.5,19.0,0.0267913,1,,2.0,1.0,2.0,8.0,1.0,1.0,6.0,5.0,1.0,1.0,0.0228,,,,,,,,,,,,,,,,,,,,
11388393,home,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,39.0,31.0,6.0,2.0,0.0,22.0,26.0,9.0,13.0,5.0,,2.0,2.0,,,90.0,50.0,6.3,8.0,0.00627463,1,,,3.0,1.0,4.0,,,2.0,,,2.0,0.025,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11388393,home,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,31.0,23.0,6.0,3.0,0.0,15.0,20.0,8.0,12.0,7.0,2.0,1.0,5.0,,,81.0,50.0,6.8,15.0,0.0287027,0,,1.0,1.0,1.0,6.0,1.0,,3.0,3.0,1.0,3.0,,,,,2.0,,Sherel,Floranus,True,1.0,2.0,,,,,,,,,,
11388393,home,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,False,36.0,29.0,2.0,2.0,0.0,13.0,14.0,16.0,22.0,6.0,2.0,1.0,8.0,,,82.0,47.0,6.4,10.0,0.0323483,1,,,3.0,2.0,5.0,,,2.0,2.0,3.0,1.0,0.0893,,,1.0,,,Stije Resink,,,,1.0,,,,,,,,,,
11388393,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,M,20,20,False,33.0,27.0,2.0,2.0,0.0,4.0,5.0,24.0,31.0,3.0,,,2.0,,,90.0,45.0,7.0,9.0,0.103383,1,,3.0,2.0,1.0,3.0,,,1.0,1.0,,,0.164,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,
11388393,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,M,9,9,False,26.0,15.0,1.0,1.0,0.0,3.0,4.0,12.0,23.0,5.0,1.0,4.0,7.0,,,90.0,41.0,6.9,14.0,0.0314574,3,,1.0,3.0,6.0,9.0,1.0,1.0,2.0,1.0,1.0,,0.1614,,,2.0,,,,,,,1.0,,,,,,,,,,
11388393,home,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,False,17.0,15.0,3.0,3.0,0.0,5.0,5.0,11.0,15.0,3.0,,,4.0,,,45.0,27.0,6.8,5.0,0.0383858,2,,3.0,2.0,,1.0,1.0,2.0,,,,,0.1779,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,
11388393,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,False,24.0,22.0,2.0,2.0,0.0,6.0,6.0,16.0,18.0,9.0,4.0,,3.0,,,68.0,41.0,6.8,5.0,0.0674576,0,,,1.0,,5.0,1.0,,2.0,1.0,,1.0,,5.0,3.0,,,4.0,Jochem van de Kamp,,,,,,2.0,,,,,,,,
11388393,home,Almere City FC,Rajiv Van La Parra,rajiv-van-la-parra,R. V. L. Parra,M,7,181,101,M,38096,EUR,675993600,F,27,27,False,18.0,9.0,1.0,1.0,0.0,1.0,1.0,9.0,18.0,5.0,,,3.0,,,59.0,30.0,7.5,15.0,0.065549,1,,1.0,1.0,2.0,4.0,1.0,,2.0,2.0,3.0,1.0,0.0983,2.0,,,,1.0,,,,,,1.0,2.0,1.0,1.0,0.5164,,,,,
