match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,captain,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_goals,stat_punches,stat_errorLeadToAShot
11067367,home,Botafogo,Diego Costa,,,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,False,13.0,12.0,,,3.0,3.0,9.0,11.0,5.0,3.0,,,,,90.0,24.0,6.8,4.0,0.4897,0.7314,0.010453,5,,1.0,2.0,7.0,,1.0,1.0,,1.0,1.0,,3.0,,3.0,,,,,2.0,,1.0,3.0,1.0,diego.costa,1.0,1.0,,,,
11067367,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,26.0,23.0,2.0,1.0,7.0,9.0,17.0,21.0,2.0,5.0,,,,,45.0,39.0,7.2,8.0,0.0367,0.0,0.220756,2,,4.0,,1.0,,2.0,1.0,,,,,,3.0,,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,
11067367,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,15.0,10.0,3.0,1.0,1.0,1.0,9.0,14.0,8.0,1.0,5.0,,,,45.0,30.0,7.1,9.0,0.0356,0.5475,0.00914353,2,,,1.0,6.0,1.0,,,,,,2.0,4.0,,3.0,,,,,2.0,,,1.0,1.0,tiquinho_soares_29,,,,1.0,,
11067367,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,10,10,True,13.0,12.0,2.0,1.0,2.0,3.0,10.0,13.0,,1.0,,,,,9.0,21.0,6.7,5.0,0.0251,0.0286,0.0229746,1,,3.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
11067367,home,Botafogo,Leonel Di Plácido,,,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,True,,,,,,,,2.0,,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Gatito Fernández,,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Bastos,,,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Carlos Alberto,,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,30.0,16.0,22.0,8.0,12.0,16.0,4.0,14.0,3.0,10.0,2.0,1.0,3.0,5.0,90.0,44.0,7.4,14.0,0.0,0.0,0.00080437,0,0.3357,,,,,,,,,,,,,2.0,1.0,,,True,,,,,,,,,,,1.0,
11067367,away,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,35.0,26.0,4.0,1.0,13.0,16.0,13.0,19.0,8.0,6.0,1.0,,,,90.0,65.0,6.7,15.0,0.0,0.0,0.0116833,0,,,9.0,15.0,1.0,2.0,,,2.0,1.0,,3.0,1.0,5.0,6.0,2.0,2.0,,,,,,,,,,,,,
11067367,away,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,33.0,28.0,4.0,3.0,18.0,20.0,10.0,13.0,6.0,7.0,1.0,,,,90.0,49.0,7.6,7.0,0.0739,0.1693,0.00454219,1,,,1.0,4.0,,2.0,,,2.0,2.0,,2.0,,1.0,5.0,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,
11067367,away,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,40.0,30.0,8.0,4.0,17.0,21.0,13.0,19.0,3.0,4.0,,,,,90.0,51.0,6.6,11.0,0.0,0.0,0.00566458,0,,,3.0,5.0,1.0,,,,1.0,1.0,,1.0,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,
11067367,away,Goiás,Hugo,,,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,False,29.0,18.0,2.0,,8.0,9.0,11.0,24.0,5.0,,1.0,,,,90.0,58.0,6.6,24.0,0.0,0.0,0.0912952,0,,4.0,2.0,4.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,,,
11067367,away,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,35.0,28.0,5.0,3.0,12.0,13.0,17.0,25.0,1.0,2.0,,,,,65.0,45.0,6.4,12.0,0.0,0.0,0.0763668,0,,3.0,2.0,6.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,,1.0,,,1.0
11067367,away,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,31.0,29.0,3.0,2.0,23.0,24.0,6.0,7.0,4.0,6.0,1.0,,,,89.0,51.0,7.0,6.0,0.0,0.0,0.0240914,0,,,,2.0,1.0,,,,1.0,1.0,3.0,,,3.0,9.0,1.0,3.0,,1.0,,,,,,,,,,,
11067367,away,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,26.0,22.0,3.0,1.0,11.0,12.0,11.0,14.0,5.0,7.0,2.0,,,,90.0,36.0,6.5,5.0,0.0195,0.0,0.0126393,1,,,,5.0,1.0,1.0,1.0,,,,,3.0,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,
11067367,away,Goiás,Allano,,,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,77,77,False,33.0,26.0,1.0,,9.0,9.0,17.0,24.0,14.0,6.0,6.0,,,,89.0,62.0,7.1,17.0,0.0478,0.0242,0.033679,1,,,2.0,10.0,2.0,6.0,,,4.0,2.0,5.0,1.0,1.0,,2.0,,,,3.0,,4.0,1.0,,,,,,,,
11067367,away,Goiás,João Magno,,,joao-magno,João Magno,F,19,195,43,M,945307,EUR,855964800,F,45,45,False,13.0,8.0,,,4.0,4.0,4.0,9.0,6.0,5.0,1.0,,,,88.0,22.0,6.8,7.0,0.0989,0.0284,0.00330159,3,,,11.0,11.0,,1.0,1.0,,,,,,,4.0,2.0,,,,,,1.0,1.0,1.0,,,2.0,,,,
11067367,away,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,F,70,70,False,27.0,22.0,1.0,1.0,8.0,10.0,14.0,18.0,5.0,3.0,1.0,,,,77.0,42.0,6.5,14.0,0.0361,0.0,0.0139653,1,,1.0,2.0,11.0,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,6.0,,2.0,,1.0,,,,,,,
11067367,away,Goiás,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,5,5,True,12.0,11.0,1.0,1.0,4.0,4.0,7.0,8.0,,,,,,,25.0,16.0,6.6,1.0,0.0,0.0,0.00632498,0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11067367,away,Goiás,Alesson,,,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,3.0,,,,,,,3.0,2.0,,,,,,13.0,7.0,6.4,5.0,0.0,0.0,0.0,0,,,,4.0,,,,,1.0,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,
11067367,away,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,13.0,,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,1.0,1.0,,,,,1.0,1.0,,,,,,,12.0,2.0,6.6,,0.0,0.0,0.0622676,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,9,9,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,12.0,6.0,6.6,1.0,0.2349,0.0,1.602e-05,1,,,2.0,3.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,
11067367,away,Goiás,Marcelo Rangel,,,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Bruno Santos,Bruno,Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Higor Meritão,,,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Dodô,Dodô,,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Vinícius,,,vinicius,Vinícius,F,7,180,199,M,124807,EUR,744336000,F,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067367,away,Goiás,Diego Gonçalves,,,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
