match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,stat_outfielderBlock,stat_totalCross,stat_wonContest,stat_shotOffTarget,stat_wonTackle,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,captain,stat_totalOffside,stat_bigChanceCreated,stat_goals
14065738,home,Angers,Prosper Peter,prosper-peter,P. Peter,F,35,,274,,,2137784,EUR,1186617600,F,35,35,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,,2.0,,,,,90.0,29.0,6.1,11.0,0.179356,,1,,-0.07,0.46,-0.11,,3.0,2.0,4.0,2.0,1.0,1.0,,,0.0272,0.1199,-0.16,Prosper Peter,,,,,,,,7.0,,,2.0,1.0,,,,,1.0,,
14065738,home,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185.0,111,M,,1442036,EUR,1115510400,M,24,24,True,27.0,23.0,2.0,,0.0,15.0,17.0,8.0,10.0,3.0,4.0,,,,,45.0,30.0,6.5,4.0,0.00338048,,0,,-0.03,0.06,0.13,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,home,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177.0,69,M,,170129,EUR,634089600,D,26,26,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,1.0,,,,,24.0,19.0,6.8,6.0,0.00817215,,0,,0.04,0.03,0.19,,2.0,1.0,3.0,3.0,,,,2.0,,,,,,4.0,,,2.0,,1.0,1.0,,,,,,,1.0,,,,
14065738,home,Angers,Louis Mouton,louis-mouton,L. Mouton,M,6,180.0,136,M,,1172936,EUR,1023062400,M,6,6,True,10.0,8.0,3.0,2.0,0.0,,,8.0,10.0,,,,,,,20.0,16.0,6.9,6.0,0.107634,,0,,0.27,0.04,-0.01,,,,1.0,,,,,,,,,Louis Mouton,,4.0,,,,,2.0,2.0,,,1.0,,,,,,,,
14065738,home,Angers,Lanroy Machine,lanroy-machine,L. Machine,F,36,187.0,33,,,2142283,EUR,1129161600,F,36,36,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,20.0,11.0,6.4,5.0,0.00201044,,2,,0.01,-0.27,-0.02,,1.0,1.0,3.0,2.0,,,,,0.0653,,-0.31,Lanroy Machine,,1.0,,2.0,,,,1.0,,1.0,1.0,,,,1.0,,,,
14065738,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182.0,146,M,,1506932,EUR,1167609600,D,5,5,True,10.0,8.0,1.0,,0.0,1.0,2.0,7.0,8.0,,1.0,,,,,11.0,14.0,6.9,3.0,0.0736596,,0,,0.18,0.04,-0.02,,,,1.0,3.0,2.0,,,1.0,,,,Marius Courcoul,,,1.0,,,,,,,1.0,,1.0,,,,,,,
14065738,home,Angers,Marius Louer,marius-louer,M. Louer,D,20,181.0,46,,,1862843,EUR,1173571200,D,20,20,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,1.0,2.0,,,,,11.0,16.0,6.8,3.0,0.0564763,,0,,0.12,0.03,0.14,,,,,,,,,,,,,Marius Louer,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,
14065738,home,Angers,Oumar Pona,oumar-pona,O. Pona,G,40,189.0,118,M,,1651830,EUR,1150848000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Oumar Pona,,,,,,,,,,,,,,,,,,,
14065738,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182.0,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181.0,58,M,,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191.0,1544,M,,849114,EUR,942710400,G,1,1,False,46.0,21.0,39.0,15.0,0.0,7.0,12.0,14.0,34.0,,10.0,3.0,1.0,,2.0,90.0,55.0,7.1,25.0,0.0047057,0.079,0,0.1318,0.27,0.0,0.24,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178.0,604,M,,141080,EUR,686448000,D,77,77,False,49.0,34.0,8.0,3.0,0.0,21.0,30.0,13.0,19.0,5.0,7.0,,,,,90.0,75.0,7.4,24.0,0.0566896,,0,,0.3,0.23,0.26,,2.0,2.0,4.0,5.0,,,,2.0,,,,,,3.0,,,,,1.0,,,1.0,,1.0,,2.0,,,,,
14065738,away,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181.0,234,M,,328035,EUR,788054400,D,5,5,False,33.0,30.0,5.0,2.0,0.0,26.0,28.0,4.0,5.0,9.0,3.0,,,,,90.0,48.0,7.5,3.0,0.00433521,,0,,0.19,0.04,0.56,,1.0,2.0,1.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,True,,,
14065738,away,Stade Brestois,Michel Diaz,michel-diaz,M. Diaz,D,4,193.0,403,M,,1400993,EUR,1058918400,D,4,4,False,32.0,26.0,7.0,4.0,0.0,19.0,23.0,7.0,9.0,8.0,3.0,,,,,90.0,48.0,7.6,6.0,0.00499414,,0,,0.09,0.08,0.6,,1.0,2.0,1.0,3.0,,,3.0,1.0,,,,Michel Diaz,2.0,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180.0,637,M,,1129382,EUR,1020643200,D,2,2,False,35.0,26.0,6.0,2.0,0.0,18.0,21.0,8.0,14.0,3.0,4.0,,,,,90.0,56.0,7.3,12.0,0.00971713,,0,,-0.07,0.13,0.16,,,1.0,2.0,7.0,,,,4.0,,,,,,1.0,,,4.0,,,1.0,,2.0,,,,2.0,,,,,
14065738,away,Stade Brestois,Joris Chotard,joris-chotard,J. Chotard,M,13,179.0,541,M,,976396,EUR,1001289600,M,13,13,False,27.0,22.0,2.0,1.0,0.0,16.0,17.0,6.0,10.0,3.0,1.0,,,,,90.0,42.0,6.5,9.0,0.00359614,,0,,-0.17,0.08,0.23,,,,5.0,2.0,,,2.0,2.0,,,,,1.0,1.0,,,2.0,,,3.0,,,3.0,,,2.0,,,,,
14065738,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173.0,194,M,,861324,EUR,896486400,M,8,8,False,35.0,27.0,5.0,1.0,0.0,15.0,18.0,12.0,17.0,1.0,7.0,,,,,90.0,43.0,6.6,8.0,0.00447079,,1,,-0.22,0.04,0.16,,,,2.0,2.0,,,2.0,1.0,0.034,,-0.07,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,
14065738,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172.0,689,M,,825681,EUR,828057600,M,10,10,False,34.0,24.0,1.0,,1.0,12.0,15.0,12.0,19.0,,4.0,,,,,89.0,53.0,7.4,18.0,0.372426,,1,,0.09,0.08,0.14,,3.0,,8.0,4.0,2.0,1.0,,3.0,0.7884,0.8736,0.32,,,4.0,,,2.0,,2.0,4.0,,1.0,3.0,4.0,,,,,,1.0,1.0
14065738,away,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170.0,5674,M,kamory_doumbia03,1156353,EUR,1045526400,M,23,23,False,24.0,21.0,4.0,3.0,0.0,6.0,6.0,15.0,18.0,,1.0,,,,,75.0,38.0,7.1,6.0,0.031977,,2,,0.04,0.2,0.14,,1.0,,3.0,5.0,1.0,1.0,,3.0,0.1161,0.7301,-0.37,Kamory Doumbia,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,,1.0,,,,
14065738,away,Stade Brestois,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184.0,178,M,,1401005,EUR,1046649600,M,14,14,False,13.0,11.0,1.0,,0.0,4.0,6.0,7.0,7.0,,4.0,,,,,63.0,25.0,7.5,4.0,0.00578323,,2,,-0.08,-0.53,-0.03,,2.0,,5.0,3.0,1.0,1.0,1.0,,0.5948,0.4261,0.5,,,,,1.0,,,,1.0,,3.0,1.0,,,1.0,,,,,1.0
14065738,away,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196.0,1367,M,,343971,EUR,762134400,F,19,19,False,32.0,19.0,1.0,1.0,0.0,5.0,7.0,14.0,25.0,3.0,2.0,,,,,90.0,46.0,6.8,21.0,0.0406829,,1,,-0.54,0.06,0.15,,3.0,10.0,7.0,12.0,2.0,,,1.0,0.028,,-0.23,,,,1.0,1.0,1.0,,,6.0,,,2.0,1.0,,1.0,1.0,,1.0,,
14065738,away,Stade Brestois,Pathé Mboup,pathe-mboup,P. Mboup,M,99,175.0,1976,M,,1410231,EUR,1066521600,F,99,99,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,1.0,2.0,,,,,27.0,10.0,6.4,5.0,9.734e-05,,0,,-0.07,0.0,0.13,,1.0,2.0,3.0,2.0,,,,,,,,Pathé Mboup,,,,,,,,3.0,,,1.0,,,,1.0,,,,
14065738,away,Stade Brestois,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183.0,2068,M,,904994,EUR,974764800,M,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,15.0,2.0,6.6,1.0,0.00024521,,0,,-0.03,,0.13,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
14065738,away,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178.0,643,M,,1499870,EUR,1111622400,D,12,12,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,1.0,,,,,8.0,2.0,6.6,,6.665e-05,,0,,0.02,,0.15,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14065738,away,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190.0,94,M,,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Noah Jauny,noah-jauny,N. Jauny,G,50,194.0,77,M,,1910904,EUR,1093478400,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Noah Jauny,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Daouda Guindo,daouda-guindo,D. Guindo,D,27,183.0,703,M,,1135887,EUR,1034553600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182.0,203,M,,1129751,EUR,870566400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065738,away,Stade Brestois,Raphaël Le Guen,raphael-le-guen,R. L. Guen,D,71,196.0,33,,,1894085,EUR,1157068800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Raphaël,,,,,,Le Guen,,,,,,,,,,,,,
14065738,away,Stade Brestois,Hamidou Makalou,hamdiou-makalou,H. Makalou,M,33,164.0,1318,M,,1597197,EUR,1152921600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hamdiou,,,,,,Makalou,,,,,,,,,,,,,
