match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_totalOffside,captain,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goalAssist
11877071,home,Middlesbrough,Tom Glover,tom-glover,T. Glover,G,23,196.0,123,M,801462,EUR,882921600,G,23,23,False,22.0,14.0,13.0,5.0,12.0,14.0,2.0,8.0,1.0,4.0,2.0,5.0,1.0,1.0,90.0,32.0,7.4,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Rav van den Berg,rav-van-den-berg,R. v. d. Berg,D,33,190.0,1076,M,1014493,EUR,1089158400,D,3,3,False,31.0,28.0,2.0,,20.0,21.0,8.0,10.0,5.0,4.0,,,,,90.0,49.0,6.8,6.0,0,,,1.0,2.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Matthew Clarke,matthew-clarke,M. Clarke,D,5,185.0,92,M,376394,EUR,843350400,D,5,5,False,41.0,36.0,5.0,2.0,31.0,34.0,5.0,7.0,8.0,2.0,,,,,90.0,52.0,6.8,5.0,0,,,1.0,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Lukas Engel,engel-lukas,L. Engel,D,4,178.0,137,M,945477,EUR,913593600,D,27,27,False,47.0,39.0,6.0,3.0,30.0,34.0,9.0,14.0,3.0,8.0,,,,,90.0,68.0,7.5,10.0,1,,,1.0,2.0,3.0,7.0,,2.0,4.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11877071,home,Middlesbrough,Alex Bangura,alex-bangura,A. Bangura,D,24,183.0,149,M,967178,EUR,931824000,D,24,24,False,16.0,15.0,,,10.0,11.0,6.0,6.0,1.0,3.0,,,,,83.0,30.0,6.8,5.0,0,,,1.0,,3.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
11877071,home,Middlesbrough,Daniel Barlaser,daniel-barlaser,D. Barlaser,M,22,184.0,128,M,817564,EUR,853545600,M,4,4,False,57.0,50.0,8.0,5.0,26.0,28.0,24.0,32.0,1.0,10.0,,,,,83.0,70.0,7.4,11.0,0,,,1.0,1.0,3.0,7.0,,1.0,3.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,
11877071,home,Middlesbrough,Hayden Hackney,hayden-hackney,H. Hackney,M,7,178.0,1282,M,1008471,EUR,1025049600,M,7,7,False,27.0,22.0,2.0,2.0,19.0,22.0,3.0,5.0,1.0,1.0,,,,,59.0,39.0,6.5,8.0,0,,,,1.0,3.0,4.0,2.0,1.0,3.0,,,,,,,,,,,,,,True,,,,,,,,
11877071,home,Middlesbrough,Isaiah Jones,isaiah-jones,I. Jones,M,25,181.0,158,M,1007056,EUR,930355200,M,11,11,False,22.0,19.0,2.0,,10.0,10.0,9.0,14.0,3.0,7.0,,,,,83.0,46.0,6.6,14.0,1,,,1.0,,8.0,4.0,3.0,3.0,3.0,2.0,2.0,,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,
11877071,home,Middlesbrough,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13680,M,948261,EUR,1027641600,M,10,10,False,18.0,10.0,3.0,,5.0,8.0,5.0,11.0,,4.0,,,,,90.0,34.0,6.4,14.0,2,,,1.0,1.0,8.0,3.0,2.0,3.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,mrogers,1.0,,,,,
11877071,home,Middlesbrough,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180.0,627,M,980640,EUR,1012003200,M,29,29,False,14.0,11.0,1.0,,5.0,5.0,8.0,16.0,3.0,1.0,,,,,90.0,39.0,6.9,11.0,0,,,1.0,,7.0,6.0,3.0,2.0,3.0,1.0,,1.0,2.0,1.0,7.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,
11877071,home,Middlesbrough,Josh Coburn,josh-coburn,J. Coburn,F,19,193.0,135,M,1010009,EUR,1039132800,F,19,19,False,5.0,5.0,,,1.0,1.0,4.0,4.0,,3.0,,,,,59.0,15.0,6.7,5.0,0,,,,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11877071,home,Middlesbrough,Jonathan Howson,jonathan-howson,J. Howson,D,6,180.0,62,M,16589,EUR,580176000,M,16,16,True,18.0,17.0,,,8.0,8.0,9.0,10.0,,,,,,,31.0,19.0,6.5,2.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Emmanuel Latte Lath,emmanuel-latte-lath,E. L. Lath,F,19,180.0,1498,M,848074,EUR,915148800,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,31.0,9.0,6.6,4.0,0,,,,,2.0,1.0,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
11877071,home,Middlesbrough,Dael Fry,dael-fry,D. Fry,D,6,185.0,117,M,548194,EUR,872899200,D,6,6,True,4.0,2.0,,,2.0,3.0,,1.0,,1.0,,,,,12.0,4.0,6.3,2.0,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,
11877071,home,Middlesbrough,Hayden Coulson,hayden-coulson,H. Coulson,D,15,172.0,16,M,803182,EUR,898041600,D,22,22,True,,,,,,,,,,,,,,,12.0,3.0,6.3,2.0,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Alexander Gilbert,gilbert-alexander,A. Gilbert,F,14,183.0,135,M,1005765,EUR,1009497600,F,14,14,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,12.0,7.0,6.7,,1,,,1.0,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
11877071,home,Middlesbrough,Jamie Jones,jamie-jones,J. Jones,G,,188.0,22,M,38689,EUR,603763200,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Matt Crooks,matt-crooks,M. Crooks,M,25,193.0,129,M,140479,EUR,759024000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,Law McCabe,mccabe-law,L. McCabe,M,49,173.0,38,M,1469341,EUR,1137369600,M,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,home,Middlesbrough,AJ Bridge,aj-bridge,A. Bridge,M,13,,18,M,1512215,EUR,1111363200,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,60790,M,158263,EUR,715392000,G,1,1,False,31.0,26.0,7.0,2.0,25.0,25.0,1.0,6.0,,9.0,1.0,1.0,1.0,1.0,90.0,39.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,EmiMartínez,,,,,,
11877071,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185.0,9362,M,833956,EUR,870912000,D,2,2,False,61.0,54.0,11.0,8.0,27.0,29.0,28.0,34.0,1.0,6.0,,,,,90.0,87.0,8.8,9.0,3,,,1.0,1.0,4.0,7.0,1.0,,5.0,5.0,,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,mattycash622,1.0,1.0,,,,
11877071,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3199,M,827679,EUR,877564800,D,4,4,False,89.0,85.0,2.0,1.0,58.0,60.0,27.0,29.0,5.0,5.0,,,,,90.0,102.0,7.3,5.0,1,,,1.0,1.0,2.0,4.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,,
11877071,away,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186.0,7965,M,580550,EUR,803347200,D,17,17,False,98.0,94.0,6.0,3.0,55.0,56.0,39.0,44.0,1.0,7.0,,,,,90.0,105.0,7.3,7.0,0,,,,,3.0,2.0,,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,clement_lenglet,,,,,,
11877071,away,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1199,M,294593,EUR,739497600,D,15,15,False,46.0,41.0,2.0,1.0,17.0,17.0,25.0,33.0,2.0,2.0,,,,,90.0,70.0,7.5,15.0,1,,,,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,4.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,
11877071,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3380,M,826204,EUR,943315200,M,44,44,False,50.0,44.0,3.0,2.0,19.0,19.0,25.0,31.0,1.0,6.0,,,,,90.0,78.0,7.6,11.0,0,,,1.0,2.0,6.0,12.0,3.0,,7.0,6.0,2.0,3.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
11877071,away,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188.0,1662,M,190405,EUR,797904000,M,32,32,False,39.0,36.0,,,14.0,15.0,22.0,24.0,,3.0,,,,,70.0,45.0,7.2,3.0,2,,,,2.0,3.0,4.0,,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,
11877071,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178.0,7654,M,808590,EUR,871084800,M,31,31,False,21.0,18.0,1.0,1.0,3.0,3.0,17.0,24.0,,4.0,,,,,69.0,39.0,6.9,13.0,0,,,2.0,1.0,7.0,4.0,2.0,4.0,1.0,1.0,1.0,,,,6.0,1.0,2.0,,,2.0,2.0,,,,leonbailey,,,,,1.0,
11877071,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3885,M,250223,EUR,782438400,M,7,7,False,13.0,12.0,2.0,2.0,3.0,3.0,9.0,14.0,1.0,1.0,,,,,70.0,29.0,6.6,11.0,1,,,,,6.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,,4.0,1.0,,,,,,,True,,,1.0,,,,,
11877071,away,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3212,M,975937,EUR,991008000,M,41,41,False,44.0,40.0,3.0,3.0,10.0,11.0,30.0,36.0,1.0,3.0,,,,,90.0,66.0,7.3,14.0,0,,,2.0,,10.0,7.0,2.0,4.0,4.0,4.0,,2.0,3.0,,3.0,1.0,1.0,,1.0,,3.0,1.0,,,,,,,,,
11877071,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33270,M,974577,EUR,1071273600,F,24,24,False,10.0,8.0,,,2.0,2.0,6.0,8.0,,,,,,,70.0,16.0,7.1,3.0,3,,,2.0,,3.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,jaderduran9,3.0,,,,,
11877071,away,Aston Villa,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9108,M,864898,EUR,930873600,M,22,22,True,5.0,3.0,,,1.0,2.0,2.0,3.0,1.0,,,,,,21.0,10.0,6.5,4.0,1,,,,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,1.0,nicolozaniolo,,,,,,
11877071,away,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11812,M,867887,EUR,894672000,M,6,6,True,21.0,17.0,1.0,1.0,6.0,6.0,11.0,18.0,,2.0,,,,,20.0,24.0,7.0,7.0,0,,,,1.0,,1.0,,,,,,,,,3.0,,,,,,1.0,,,,Douglas_Luiz,,,,,,1.0
11877071,away,Aston Villa,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,F,19,19,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,20.0,5.0,6.5,1.0,0,,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,moussadiaby,,,,,,
11877071,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19707,M,555386,EUR,820281600,F,11,11,True,7.0,5.0,,,1.0,1.0,4.0,6.0,1.0,,,,,,20.0,8.0,6.6,2.0,0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,OllieWatkins,,,,,,
11877071,away,Aston Villa,Filip Marschall,filip-marschall,F. Marschall,G,1,196.0,131,M,994557,EUR,1051142400,G,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,away,Aston Villa,Sam Proctor,proctor-sam,S. Proctor,G,52,,170,M,1410227,EUR,1166659200,G,78,78,True,,,,,,,,,,,,,,,,,,,0,Sam Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877071,away,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182.0,767,M,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
