match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_dispossessed,captain,player_sofascoreId,stat_errorLeadToAShot,stat_goals,stat_totalOffside
12530765,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,False,9.0,5.0,,,0.0,2.0,2.0,4.0,8.0,2.0,,,,,,63.0,15.0,6.8,6.0,0.411169,0,,1.0,1.0,2.0,1.0,,1.0,,,,2.0,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
12530765,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,298,M,847013,EUR,869788800,M,42,42,True,22.0,21.0,3.0,3.0,0.0,7.0,7.0,14.0,16.0,4.0,,,,,,45.0,29.0,6.9,4.0,0.0129233,1,,1.0,,2.0,2.0,,,1.0,,,,1.0,0.0193,,,,,,,,,,,,1.0,1.0,2.0,,,,,
12530765,home,Alanyaspor,Sergio Córdova,,,sergio-cordova,S. Córdova,F,9,188,672,M,881222,EUR,871084800,F,9,9,True,16.0,11.0,,,0.0,2.0,2.0,9.0,14.0,1.0,,,,,,45.0,22.0,6.5,9.0,0.0319736,0,,,,6.0,3.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,1.0,,2.0,,,,,
12530765,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,16.0,13.0,3.0,2.0,0.0,5.0,6.0,9.0,13.0,1.0,,,,,,27.0,19.0,6.6,5.0,0.025809,0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Umut Mert Toy,Umut Mert Toy,,toy-umut-mert,U. M. Toy,D,4,188,9,M,1474708,EUR,1083974400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Nejdet Nezir Bilin,,,nejdet-nezir-bilin,N. N. Bilin,D,44,190,4,M,2010040,EUR,1173484800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,507,M,149659,EUR,789091200,M,52,52,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Enes Keskin,,,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Huseyin Sen,,,huseyin-sen,H. Şen,F,35,183,15,M,1963534,EUR,1231804800,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,away,Fenerbahçe,İrfan Can Eğribayat,,,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,False,44.0,30.0,30.0,16.0,0.0,20.0,25.0,10.0,19.0,14.0,3.0,1.0,3.0,1.0,1.0,90.0,56.0,7.5,14.0,0.00175769,0,0.2132,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12530765,away,Fenerbahçe,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9862,M,187205,EUR,792460800,D,37,37,False,52.0,45.0,7.0,2.0,0.0,39.0,43.0,6.0,9.0,3.0,,,,,,90.0,61.0,7.0,7.0,0.00267816,0,,,,2.0,6.0,,,,4.0,,,1.0,,,1.0,1.0,,4.0,2.0,1.0,,,,,,,,,milanskriniar,,,
12530765,away,Fenerbahçe,Çağlar Söyüncü,,,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,False,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,12.0,6.0,6.7,,0.0001257,0,,,,,2.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,soyuncu_caglar,,,
12530765,away,Fenerbahçe,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,22,22,False,47.0,34.0,13.0,3.0,0.0,27.0,31.0,7.0,16.0,8.0,,,,,,90.0,68.0,7.2,16.0,0.0186844,0,,,,5.0,3.0,,,,5.0,3.0,,1.0,,,3.0,,,2.0,2.0,2.0,2.0,,,,,,2.0,,,,,
12530765,away,Fenerbahçe,Oğuz Aydın,,,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,70,70,False,32.0,21.0,6.0,,1.0,13.0,21.0,8.0,12.0,6.0,,,,,,70.0,49.0,6.9,14.0,0.324545,0,,1.0,,3.0,3.0,2.0,1.0,,3.0,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,,
12530765,away,Fenerbahçe,Fred,,,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,52.0,48.0,3.0,2.0,0.0,33.0,35.0,15.0,17.0,7.0,,,,,,90.0,68.0,7.7,4.0,0.202877,1,,,,1.0,6.0,,,,2.0,1.0,,2.0,0.1447,,,1.0,,3.0,2.0,1.0,1.0,,1.0,0.6602,,,,,fred08,,,
12530765,away,Fenerbahçe,Sebastian Szymański,,,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,28.0,20.0,2.0,2.0,0.0,13.0,16.0,7.0,15.0,4.0,,,,,,89.0,40.0,7.2,13.0,0.0286934,1,,3.0,,4.0,3.0,2.0,,,1.0,,1.0,1.0,0.3597,,,,,2.0,1.0,1.0,,,1.0,0.9733,,,1.0,,szymanski_11,,1.0,
12530765,away,Fenerbahçe,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,False,33.0,24.0,2.0,1.0,1.0,17.0,24.0,9.0,14.0,9.0,,,,,,90.0,55.0,7.1,20.0,0.454927,0,,5.0,2.0,3.0,1.0,,1.0,,,1.0,3.0,1.0,,2.0,,,,,,3.0,,,,,,,,,filipkostic,,,1.0
12530765,away,Fenerbahçe,Dušan Tadić,,,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,F,10,10,False,33.0,27.0,,,0.0,12.0,14.0,16.0,20.0,1.0,,,,,,90.0,44.0,7.1,9.0,0.203643,0,,1.0,1.0,6.0,5.0,1.0,1.0,,1.0,,1.0,3.0,,1.0,2.0,1.0,,,,1.0,,,,,3.0,1.0,,,dusantadic,,,
12530765,away,Fenerbahçe,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,F,94,94,False,14.0,9.0,3.0,1.0,0.0,5.0,6.0,4.0,11.0,,,,,,,70.0,30.0,7.3,10.0,0.00431262,5,,3.0,,4.0,4.0,1.0,,1.0,2.0,,,3.0,0.5246,,1.0,1.0,1.0,,,1.0,,1.0,3.0,1.1892,,,1.0,,AndersonTalisca,,1.0,
12530765,away,Fenerbahçe,Edin Džeko,,,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,45.0,31.0,4.0,3.0,0.0,14.0,17.0,18.0,29.0,3.0,,,,,,90.0,61.0,7.0,21.0,0.0641823,1,,1.0,1.0,6.0,6.0,,,,3.0,,4.0,1.0,0.1262,2.0,3.0,4.0,1.0,,,,,,,,2.0,1.0,2.0,True,EDzeko,,,
12530765,away,Fenerbahçe,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,True,36.0,33.0,1.0,1.0,0.0,28.0,29.0,5.0,7.0,3.0,,,,,,78.0,44.0,6.8,5.0,0.00332755,0,,,,4.0,3.0,,,,1.0,1.0,2.0,,,,2.0,2.0,,,,2.0,1.0,,,,1.0,1.0,,,sofyanamrabat,,,
12530765,away,Fenerbahçe,Bright Osayi-Samuel,,,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,,,20.0,10.0,6.6,2.0,0.0371877,0,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,
12530765,away,Fenerbahçe,İsmail Yüksek,,,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,5,5,True,11.0,8.0,2.0,,0.0,5.0,5.0,3.0,6.0,1.0,,,,,,19.0,13.0,6.2,4.0,0.00566089,0,,,,3.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
12530765,away,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,,,,,,1.0,4.0,,1.0,0.00316957,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,irfankahveci,,,
12530765,away,Fenerbahçe,Mert Hakan Yandaş,,,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,1.0,2.0,,,8.9e-06,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
12530765,away,Fenerbahçe,Osman Ertuğrul Çetin,,,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,away,Fenerbahçe,Engin Can Biterge,Engin Biterge,,engin-biterge,E. Biterge,G,39,194,521,M,1995427,EUR,1169424000,G,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530765,away,Fenerbahçe,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,347010,EUR,858124800,F,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st_maximin,,,
12530765,away,Fenerbahçe,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cengizunder,,,
12530765,away,Fenerbahçe,Cenk Tosun,,,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
