match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt
12624977,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,33.0,18.0,22.0,7.0,0.0,12.0,16.0,6.0,17.0,7.0,1.0,1.0,1.0,1.0,90.0,38.0,6.3,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624977,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,23.0,15.0,1.0,,0.0,11.0,16.0,4.0,8.0,1.0,,,,,69.0,41.0,6.4,14.0,0,28,1.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
12624977,home,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,178.0,88,M,919697,EUR,748396800,D,16,16,False,67.0,60.0,8.0,5.0,0.0,47.0,49.0,13.0,18.0,8.0,,,,,90.0,78.0,6.9,8.0,0,16,,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12624977,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,49.0,46.0,2.0,1.0,0.0,41.0,43.0,5.0,7.0,4.0,,,,,90.0,66.0,7.3,4.0,0,21,1.0,,3.0,2.0,7.0,1.0,6.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,
12624977,home,Al Raed,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,175.0,153,M,1398854,EUR,979171200,D,12,12,False,35.0,27.0,4.0,1.0,0.0,19.0,22.0,8.0,13.0,6.0,,,,,90.0,60.0,6.3,15.0,0,2,,1.0,,10.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,5.0,,,,,,,,
12624977,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,54.0,46.0,14.0,10.0,0.0,29.0,31.0,17.0,23.0,7.0,,,,,90.0,63.0,6.9,9.0,0,12,,2.0,,4.0,1.0,,2.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,
12624977,home,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,180.0,913,M,73056,EUR,713059200,M,17,17,False,54.0,51.0,2.0,1.0,0.0,41.0,41.0,10.0,13.0,6.0,,,,,85.0,68.0,6.9,6.0,0,,,1.0,1.0,4.0,6.0,1.0,2.0,,5.0,2.0,,1.0,3.0,,2.0,,,,1.0,,,,,,,
12624977,home,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,166.0,9,M,958020,EUR,884131200,M,45,45,False,24.0,22.0,,,0.0,15.0,15.0,7.0,9.0,3.0,,,,,90.0,42.0,6.9,7.0,0,45,,1.0,,2.0,6.0,4.0,1.0,,2.0,4.0,4.0,,,,,,1.0,,,,,,,,,
12624977,home,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,170.0,2347,M,309154,EUR,654652800,M,7,7,False,46.0,40.0,3.0,2.0,2.0,9.0,13.0,31.0,34.0,9.0,,,,,89.0,65.0,7.7,16.0,1,11,1.0,,2.0,7.0,7.0,10.0,,,,2.0,5.0,,,,2.0,,,,2.0,1.0,1.0,,,,,
12624977,home,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800,M,15,15,False,32.0,30.0,4.0,3.0,0.0,11.0,11.0,20.0,22.0,6.0,,,,,69.0,43.0,7.3,7.0,2,93,1.0,1.0,,5.0,3.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,1.0,,
