match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_goalAssist,stat_totalOffside,stat_savedShotsFromInsideTheBox
10407330,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168.0,328,M,362270,EUR,806716800,F,10,10,False,31.0,19.0,6.0,3.0,4.0,6.0,21.0,39.0,,8.0,,,90.0,61.0,7.6,23.0,5,,,14.0,2.0,,6.0,5.0,2.0,,,1.0,1.0,,3.0,1.0,5.0,,6.0,3.0,2.0,1.0,3.0,,,,,,,,
10407330,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1495,M,988801,EUR,988329600,M,17,17,True,15.0,12.0,,,3.0,5.0,9.0,10.0,,,,,24.0,18.0,6.4,6.0,0,,,,,1.0,3.0,1.0,,,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,
10407330,home,Cercle Brugge,Heitor,heitor,Heitor,D,5,174.0,194,M,974503,EUR,973382400,D,2,2,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,12.0,11.0,6.5,4.0,1,,,,,,2.0,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,
10407330,home,Cercle Brugge,Teun Wilke,teun-wilke,T. Wilke,F,29,191.0,436,M,1145167,EUR,1016064000,F,38,38,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,11.0,3.0,6.5,1.0,1,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10407330,home,Cercle Brugge,Sébastien Bruzzese,sebastien-bruzzese,S. Bruzzese,G,,184.0,9,M,46008,EUR,604713600,G,89,89,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,208,M,1191212,EUR,1027987200,M,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,home,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197.0,239,M,916035,EUR,950313600,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,home,Cercle Brugge,Aske Sampers,aske-sampers,A. Sampers,F,42,184.0,40,M,1046156,EUR,990316800,F,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Sammy Bossut,sammy-bossut,S. Bossut,G,38,187.0,35,M,18827,EUR,492566400,G,1,1,False,38.0,20.0,27.0,9.0,16.0,17.0,4.0,21.0,,12.0,,5.0,90.0,51.0,7.4,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,5.0
10407330,away,SV Zulte Waregem,Ravy Tsouka,ravy-tsouka,R. T. Dozi,D,2,181.0,78,M,787644,EUR,788140800,D,2,2,False,28.0,16.0,7.0,2.0,12.0,19.0,4.0,9.0,8.0,7.0,,,89.0,53.0,6.7,16.0,0,,,,1.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Modou Tambedou,modou-tambedou,M. Tambedou,D,20,,99,M,1391466,EUR,1049414400,D,18,18,False,20.0,16.0,4.0,2.0,15.0,18.0,1.0,2.0,6.0,4.0,,,90.0,40.0,7.2,7.0,0,Moudou Tambedou,,,5.0,1.0,9.0,5.0,,3.0,1.0,,2.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Borja López,borja-lopez,B. López,D,4,192.0,53,M,284865,EUR,760147200,D,3,3,False,35.0,20.0,21.0,8.0,16.0,22.0,4.0,13.0,6.0,8.0,,,90.0,52.0,6.7,16.0,0,,,,,,2.0,3.0,,,2.0,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,
10407330,away,SV Zulte Waregem,Oleksandr Drambaev,oleksandr-drambaev,O. Drambaev,D,14,183.0,50,M,997084,EUR,987811200,D,5,5,False,24.0,16.0,2.0,1.0,6.0,9.0,10.0,17.0,1.0,8.0,,,90.0,56.0,6.2,19.0,0,,,2.0,2.0,,6.0,2.0,,,2.0,4.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
10407330,away,SV Zulte Waregem,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186.0,77,M,846330,EUR,896140800,M,6,6,False,24.0,17.0,1.0,1.0,8.0,11.0,9.0,13.0,,8.0,,,90.0,38.0,6.1,15.0,0,,,,2.0,,11.0,3.0,,1.0,,2.0,4.0,,1.0,3.0,1.0,,,4.0,2.0,1.0,,,,,,,,,
10407330,away,SV Zulte Waregem,Nicolas Rommens,nicolas-rommens,N. Rommens,M,8,183.0,22,M,328159,EUR,787622400,M,20,20,False,32.0,19.0,1.0,,7.0,13.0,13.0,23.0,3.0,4.0,,,90.0,48.0,7.5,18.0,3,,,4.0,1.0,2.0,4.0,4.0,,,,2.0,,2.0,,1.0,1.0,2.0,1.0,,,2.0,,,3.0,,1.0,,,,
10407330,away,SV Zulte Waregem,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3906,M,1103597,EUR,1030924800,M,26,26,False,28.0,17.0,9.0,4.0,5.0,7.0,12.0,23.0,3.0,6.0,,,90.0,48.0,6.9,14.0,2,,,2.0,7.0,2.0,13.0,6.0,1.0,1.0,2.0,1.0,,3.0,1.0,4.0,,3.0,,,,2.0,,novatus_40,1.0,,,,,,
10407330,away,SV Zulte Waregem,Dani Ramirez,dani-ramirez,D. Ramirez,M,10,175.0,113,M,899034,EUR,708825600,F,23,23,False,14.0,11.0,3.0,3.0,1.0,2.0,10.0,12.0,,2.0,,,65.0,24.0,6.7,8.0,0,,,,,,2.0,,,,1.0,3.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Jelle Vossen,jelle-vossen,J. Vossen,F,9,180.0,295,M,45946,EUR,606528000,F,9,9,False,14.0,12.0,,,5.0,6.0,7.0,10.0,2.0,1.0,,,89.0,23.0,6.5,6.0,1,,,2.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
10407330,away,SV Zulte Waregem,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,7,7,False,19.0,9.0,1.0,,3.0,4.0,7.0,18.0,,4.0,,,83.0,38.0,7.0,17.0,1,,,3.0,2.0,2.0,7.0,5.0,,1.0,,3.0,1.0,,2.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,1.0,3.0,
10407330,away,SV Zulte Waregem,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,10,10,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,2.0,,,25.0,13.0,6.8,2.0,1,Mamadou Sangare,,,2.0,,3.0,2.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,
10407330,away,SV Zulte Waregem,Alessandro Ciranni,alessandro-ciranni,A. Ciranni,D,2,172.0,38,M,845968,EUR,835920000,D,14,14,True,3.0,2.0,,,1.0,2.0,2.0,3.0,1.0,,,,13.0,9.0,6.6,3.0,0,,,2.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Timothy Derijck,timothy-derijck,T. Derijck,D,,185.0,24,M,10084,EUR,548899200,D,4,4,True,2.0,1.0,,,1.0,2.0,,,,,,,1.0,4.0,,1.0,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Stan Braem,stan-braem,S. Braem,F,34,,45,M,1388467,EUR,911952000,F,34,34,True,4.0,2.0,2.0,2.0,,,2.0,4.0,,,,,1.0,4.0,,2.0,0,Stan Braem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Louis Bostyn,louis-bostyn,L. Bostyn,G,1,195.0,47,M,145093,EUR,749692800,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Lukas Willen,willen-lukas,L. Willen,D,31,189.0,70,M,1145065,EUR,1051228800,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407330,away,SV Zulte Waregem,Lasse Vigen,lasse-vigen-christensen,L. Vigen,M,6,178.0,53,M,135257,EUR,776908800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
