match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_totalOffside,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_clearanceOffLine,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId
11396286,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,44.0,33.0,18.0,8.0,32.0,37.0,1.0,7.0,9.0,1.0,1.0,1.0,3.0,3.0,90.0,53.0,6.9,11.0,0.00146313,0,-0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Benno Schmitz,,,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,34.0,25.0,3.0,,16.0,19.0,9.0,19.0,6.0,,,,,,84.0,49.0,6.5,14.0,0.0165468,0,,4.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Luca Kilian,,,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,False,53.0,42.0,8.0,3.0,28.0,33.0,14.0,20.0,7.0,,,,,,90.0,58.0,6.5,11.0,0.00512126,0,,,,2.0,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,79.0,70.0,6.0,1.0,52.0,57.0,18.0,22.0,9.0,,,,,,90.0,93.0,6.7,10.0,0.111298,0,,,1.0,4.0,5.0,,4.0,4.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Max Finkgräfe,Max Finkgräfe,,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,53.0,46.0,4.0,2.0,30.0,31.0,16.0,23.0,8.0,,,,,,90.0,107.0,6.4,24.0,0.0152572,1,,1.0,3.0,14.0,15.0,2.0,3.0,5.0,1.0,1.0,2.0,,,3.0,13.0,7.0,1.0,1.0,4.0,0.0342,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,34.0,29.0,,,14.0,16.0,15.0,18.0,6.0,,,,,,74.0,51.0,6.3,10.0,0.0152071,1,,,1.0,9.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,,,2.0,3.0,1.0,1.0,1.0,,0.0928,2.0,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,65.0,56.0,5.0,3.0,27.0,31.0,29.0,34.0,10.0,,,,,,90.0,80.0,6.6,16.0,0.0336497,0,,,,6.0,5.0,1.0,,5.0,3.0,1.0,,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
11396286,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,25.0,20.0,1.0,,4.0,5.0,16.0,20.0,1.0,,,,,,74.0,38.0,6.1,12.0,0.0390441,0,,,,9.0,3.0,,,,,1.0,3.0,,,2.0,4.0,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,
11396286,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,34.0,26.0,4.0,1.0,9.0,11.0,17.0,27.0,3.0,,,,,,67.0,48.0,6.8,14.0,0.0170725,1,,4.0,,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,1.0,0.1274,1.0,,True,1.0,,,,,,,,,,,
11396286,home,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,26.0,21.0,1.0,1.0,7.0,8.0,14.0,19.0,2.0,,,,,,84.0,35.0,6.9,8.0,0.0893917,2,,1.0,1.0,4.0,2.0,,,,,2.0,1.0,2.0,1.0,,1.0,,,,1.0,0.0983,1.0,,,,2.0,0.1909,,,,,,,,,
