match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_keyPass,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed
11836698,home,FC Eindhoven,Jorn Brondeel,Jorn,Brondeel,jorn-brondeel,J. Brondeel,G,26,188.0,32,M,787948,EUR,747360000,G,26,26,False,32.0,18.0,27.0,13.0,10.0,15.0,8.0,17.0,5.0,2.0,2.0,90.0,37.0,6.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11836698,home,FC Eindhoven,Dyon Dorenbosch,Dyon Dorenbosch,,dyon-dorenbosch,D. Dorenbosch,M,6,187.0,10,M,1387851,EUR,1042156800,D,6,6,False,56.0,50.0,5.0,3.0,22.0,22.0,28.0,35.0,4.0,,,90.0,75.0,7.1,10.0,1,1.0,1.0,3.0,5.0,6.0,2.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11836698,home,FC Eindhoven,Mawouna Amevor,Mawouna,Amevor,mawouna-amevor,M. Amevor,D,3,191.0,225,M,106154,EUR,692841600,D,3,3,False,52.0,47.0,3.0,2.0,33.0,35.0,14.0,17.0,4.0,,,90.0,67.0,7.2,6.0,1,,2.0,3.0,3.0,7.0,,,1.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,
11836698,home,FC Eindhoven,Luuk Wouters,,,luuk-wouters,L. Wouters,D,15,190.0,33,M,1048222,EUR,928800000,D,15,15,False,32.0,29.0,4.0,2.0,22.0,23.0,8.0,10.0,3.0,,,58.0,39.0,6.5,3.0,0,1.0,,1.0,,1.0,,,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
11836698,home,FC Eindhoven,Farouq Limouri,Farouq Limouri,,farouq-limouri,F. Limouri,D,3,182.0,143,M,1102875,EUR,1047686400,M,18,18,False,33.0,27.0,3.0,2.0,14.0,15.0,14.0,20.0,6.0,,,71.0,54.0,6.9,12.0,0,2.0,,1.0,2.0,5.0,,,,1.0,,2.0,1.0,3.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
11836698,home,FC Eindhoven,Sven Van Doorm,Sven,Van Doorm,sven-van-doorm,S. V. Doorm,M,7,172.0,18,M,945886,EUR,861235200,M,8,8,False,49.0,40.0,4.0,2.0,22.0,26.0,18.0,23.0,5.0,,,90.0,60.0,7.1,10.0,0,,,2.0,,7.0,,,,,3.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,
11836698,home,FC Eindhoven,Sven Simons,Sven Simons,,sven-simons,S. Simons,M,8,168.0,31,M,1186861,EUR,1078185600,M,23,23,False,28.0,21.0,6.0,1.0,5.0,7.0,17.0,23.0,2.0,,,90.0,41.0,6.6,14.0,1,2.0,2.0,1.0,11.0,3.0,,5.0,,,,1.0,1.0,1.0,1.0,4.0,,,,1.0,1.0,3.0,2.0,1.0,,,,,,,,
11836698,home,FC Eindhoven,Justin Ogenia,Justin,Ogenia,justin-ogenia,J. Ogenia,D,2,180.0,19,M,913369,EUR,918172800,M,2,2,False,35.0,24.0,2.0,1.0,13.0,19.0,11.0,17.0,3.0,,,90.0,65.0,6.7,17.0,1,1.0,,3.0,5.0,7.0,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,
11836698,home,FC Eindhoven,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176.0,831,M,1100399,EUR,903398400,F,10,10,False,36.0,31.0,3.0,2.0,11.0,12.0,20.0,27.0,1.0,,,90.0,48.0,6.7,12.0,1,3.0,,1.0,3.0,3.0,,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
11836698,home,FC Eindhoven,Evan Rottier,Evan Rottier,,evan-rottier,E. Rottier,F,11,178.0,78,M,1047335,EUR,1013385600,F,22,22,False,19.0,13.0,1.0,,2.0,4.0,11.0,16.0,3.0,,,90.0,33.0,6.8,12.0,0,1.0,2.0,2.0,6.0,6.0,1.0,3.0,,1.0,1.0,,,1.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,
