match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_interceptionWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside
13472599,home,São Paulo,Rafael,rafael,Rafael,G,23,192.0,4239,M,33132,EUR,614563200,G,23,23,False,True,26.0,21.0,11.0,6.0,0.0,17.0,18.0,4.0,8.0,2.0,2.0,1.0,7.0,2.0,1.0,4.0,90.0,35.0,7.9,5.0,0.00126118,29.699865541779,4.0,17.325,8.61,0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472599,home,São Paulo,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185.0,2045,M,82943,EUR,655516800,D,2,2,False,,55.0,47.0,13.0,8.0,0.0,28.0,30.0,19.0,25.0,1.0,1.0,6.0,2.0,,,,90.0,64.0,7.2,8.0,0.012591,115.20138026021,17.0,70.35,22.68,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472599,home,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183.0,2959,M,875402,EUR,844992000,D,28,28,False,,20.0,15.0,2.0,,0.0,13.0,16.0,2.0,4.0,2.0,3.0,2.0,2.0,,,,33.0,25.0,6.6,5.0,0.00081068,59.237264560231,9.0,42.105,21.105,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13472599,home,São Paulo,Sabino,sabino,Sabino,D,35,185.0,1662,M,975118,EUR,846201600,D,35,35,False,,47.0,41.0,5.0,1.0,0.0,24.0,28.0,17.0,19.0,6.0,10.0,4.0,7.0,,,,90.0,67.0,8.4,9.0,0.00645041,152.3504978923,15.0,117.39,25.62,1,,3.0,3.0,2.0,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0667,0.729,,,,,,,,,,,,,,
13472599,home,São Paulo,Maik,maik,Maik,D,42,175.0,1422,M,2035326,EUR,1104710400,M,42,42,False,,37.0,20.0,8.0,2.0,0.0,8.0,15.0,12.0,22.0,1.0,5.0,1.0,2.0,,,,90.0,72.0,7.5,26.0,0.0521378,47.16702033282,8.0,14.805,9.135,1,,3.0,5.0,2.0,2.0,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0088,0.1052,Maik,Gomes Viegas,1.0,1.0,1.0,2.0,,,,,,,,
13472599,home,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181.0,3033,M,1015261,EUR,991958400,M,21,21,False,,28.0,24.0,1.0,1.0,1.0,11.0,11.0,13.0,17.0,,4.0,2.0,3.0,,,,72.0,42.0,7.4,9.0,0.391767,34.510930998744,6.0,-13.86,3.465,1,,1.0,6.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,0.0408,0.0248,,,,1.0,,1.0,1.0,2.0,,,,,,
13472599,home,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,29735,EUR,553996800,M,16,16,False,,28.0,24.0,,,0.0,17.0,20.0,7.0,8.0,3.0,8.0,7.0,3.0,,,,90.0,49.0,7.1,8.0,0.0149263,133.3536533126,15.0,101.745,31.185,0,,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,
13472599,home,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166.0,3050,M,905453,EUR,960854400,M,20,20,False,,33.0,30.0,,,1.0,12.0,12.0,18.0,21.0,1.0,3.0,1.0,2.0,,,,82.0,39.0,7.9,5.0,0.853231,139.38923754963,16.0,43.68,27.195,0,,,7.0,2.0,,4.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,3.0,5.0,,,,,,
13472599,home,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176.0,8644,M,998499,EUR,883526400,M,11,11,False,,42.0,36.0,8.0,4.0,1.0,16.0,21.0,20.0,21.0,,13.0,,7.0,,,,82.0,85.0,8.1,23.0,0.153056,221.71718294227,24.0,106.785,20.79,1,,,9.0,3.0,3.0,,6.0,1.0,12.0,7.0,1.0,,,1.0,0.0305,0.7045,,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,
13472599,home,São Paulo,Luciano,luciano,Luciano,M,10,181.0,8486,M,282557,EUR,737683200,F,10,10,False,,19.0,15.0,2.0,1.0,0.0,9.0,10.0,6.0,9.0,1.0,4.0,1.0,3.0,,,,81.0,29.0,7.0,4.0,0.0733143,35.530183332208,7.0,20.055,9.87,4,,,4.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,0.6796,0.2151,,,,,,1.0,,1.0,luciano10,2.0,3.0,,,
