match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_goalAssist,stat_wasFouled,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_crossNotClaimed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10382022,home,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,27.0,9.0,23.0,6.0,5.0,8.0,4.0,19.0,1.0,12.0,1.0,2.0,1.0,90.0,36.0,6.6,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382022,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,D,33,33,False,9.0,4.0,2.0,,3.0,5.0,1.0,4.0,,3.0,,,,30.0,11.0,6.4,5.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382022,home,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195,632,M,974020,EUR,1009756800,D,31,31,False,29.0,18.0,4.0,1.0,9.0,15.0,9.0,14.0,6.0,5.0,,,,90.0,46.0,9.2,11.0,2,,,8.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382022,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,26.0,18.0,6.0,1.0,13.0,14.0,5.0,14.0,5.0,6.0,,,,90.0,45.0,6.4,15.0,1,,,,,,,,4.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10382022,home,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,33.0,26.0,6.0,2.0,16.0,18.0,10.0,15.0,4.0,3.0,,,,90.0,39.0,6.6,7.0,0,,,1.0,1.0,,3.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10382022,home,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,32.0,21.0,6.0,1.0,10.0,14.0,12.0,21.0,1.0,4.0,,,,90.0,56.0,6.8,19.0,2,,,4.0,,,1.0,,7.0,2.0,,,1.0,3.0,2.0,1.0,,,2.0,2.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,
10382022,home,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,23.0,18.0,1.0,,5.0,8.0,16.0,22.0,,3.0,,,,90.0,33.0,7.3,10.0,0,,,,,,,,,,,,1.0,7.0,,,,1.0,,3.0,3.0,,,1.0,,True,1.0,,,,,,,
10382022,home,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,False,33.0,29.0,6.0,6.0,6.0,6.0,23.0,27.0,,5.0,,,,90.0,49.0,7.2,8.0,2,,,5.0,,,,,5.0,2.0,,,,,1.0,2.0,,1.0,1.0,1.0,,6.0,5.0,,,,,,,,,,,
10382022,home,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,17,17,False,36.0,28.0,6.0,2.0,16.0,21.0,13.0,17.0,1.0,13.0,,,,90.0,51.0,7.5,9.0,1,Calvin Twigt,,5.0,3.0,2.0,,,,,,,4.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,
10382022,home,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,F,10,10,False,15.0,11.0,,,5.0,5.0,6.0,10.0,,7.0,,,,89.0,41.0,6.7,15.0,1,,,11.0,2.0,1.0,,2.0,11.0,,,,,,,2.0,,3.0,3.0,1.0,,9.0,3.0,1.0,,,,4.0,1.0,,,,,
