match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_shotOffTarget,stat_goals,stat_punches
12765062,home,Panathinaikos FC,Bartłomiej Drągowski,bartlomiej-dragowski,B. Drągowski,G,1,191.0,2891,M,329519,EUR,871948800,G,69,69,False,32.0,24.0,11.0,3.0,0.0,23.0,26.0,1.0,6.0,5.0,3.0,1.0,5.0,90.0,40.0,7.1,8.0,0.00018561,0,-0.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765062,home,Panathinaikos FC,Giannis Kotsiras,giannis-kotsiras,G. Kotsiras,D,27,183.0,408,M,842148,EUR,724464000,D,27,27,False,46.0,40.0,2.0,1.0,0.0,34.0,36.0,6.0,10.0,5.0,,,,90.0,60.0,6.2,7.0,0.0129245,0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12765062,home,Panathinaikos FC,Bart Schenkeveld,bart-schenkeveld,B. Schenkeveld,D,4,184.0,280,M,99150,EUR,683337600,D,5,5,False,45.0,42.0,2.0,1.0,0.0,36.0,39.0,6.0,6.0,2.0,,,,90.0,55.0,6.4,3.0,0.0023193,1,,,2.0,,6.0,,,,,2.0,3.0,2.0,True,1.0,2.0,1.0,0.0495,,,,,,,,,,,,,,,,,,
12765062,home,Panathinaikos FC,Tin Jedvaj,tin-jedvaj,T. Jedvaj,D,21,184.0,1121,M,190421,EUR,817516800,D,21,21,False,39.0,33.0,6.0,2.0,0.0,30.0,32.0,3.0,7.0,2.0,,,,90.0,51.0,6.2,7.0,0.00134716,1,,,,1.0,2.0,,,,,4.0,1.0,1.0,,,2.0,,0.3033,1.0,1.0,1.0,1.0,1.0,0.7932,,,,,,,,,,,,
12765062,home,Panathinaikos FC,Filip Mladenović,filip-mladenovic,F. Mladenović,D,25,180.0,921,M,126680,EUR,682214400,D,25,25,False,25.0,22.0,2.0,1.0,0.0,13.0,14.0,11.0,13.0,1.0,,,,60.0,38.0,6.9,4.0,0.193165,0,,,1.0,2.0,6.0,1.0,,,,1.0,5.0,,,,1.0,5.0,,,,,1.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,
12765062,home,Panathinaikos FC,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184.0,1289,M,331449,EUR,791078400,M,20,20,False,28.0,25.0,,,0.0,20.0,20.0,5.0,8.0,1.0,,,,90.0,40.0,6.6,4.0,0.00563636,0,,,,,2.0,,,,,2.0,2.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12765062,home,Panathinaikos FC,Adam Gnezda Čerin,adam-gnezda-cerin,A. G. Čerin,M,16,180.0,1013,M,843251,EUR,932083200,M,16,16,False,62.0,56.0,2.0,1.0,0.0,37.0,42.0,19.0,22.0,4.0,,,,90.0,71.0,6.4,11.0,0.0151303,0,,1.0,,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
12765062,home,Panathinaikos FC,Daniel Mancini,daniel-mancini,D. Mancini,M,17,172.0,601,M,798689,EUR,847670400,M,17,17,False,26.0,18.0,3.0,1.0,0.0,15.0,19.0,3.0,10.0,1.0,,,,60.0,40.0,6.0,15.0,0.00489959,1,,1.0,,2.0,4.0,,,2.0,1.0,2.0,1.0,2.0,,1.0,,,0.0356,,,,3.0,1.0,,3.0,,,,,,1.0,1.0,,,,
12765062,home,Panathinaikos FC,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182.0,33746,M,991421,EUR,956102400,M,8,8,False,32.0,26.0,2.0,1.0,0.0,17.0,22.0,9.0,10.0,4.0,,,,80.0,43.0,6.7,8.0,0.011238,1,,,2.0,1.0,7.0,,,2.0,2.0,,,3.0,,,1.0,,0.033,,,,2.0,1.0,,,,,,,,,,azzedine_ounahi,1.0,,
12765062,home,Panathinaikos FC,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174.0,7618,M,989803,EUR,1008806400,M,28,28,False,19.0,14.0,,,0.0,5.0,5.0,9.0,16.0,4.0,,,,70.0,30.0,7.2,8.0,0.0394213,1,,1.0,,2.0,6.0,,1.0,2.0,2.0,,2.0,2.0,,,,,0.6924,,1.0,,,,0.9803,2.0,,,,,,,1.0,facupellistri,,1.0,
