match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot
12764146,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,jbgittens,1140599,EUR,1091923200,F,43,43,False,22.0,21.0,,,0.0,9.0,9.0,16.0,,2.0,,,,90.0,41.0,7.1,7.0,0.856093,1,,14.0,3.0,1.0,,2.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,0.0144,3.0,2.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,
12764146,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7174,M,yan.couto,1002813,EUR,1023062400,D,2,2,True,36.0,34.0,1.0,1.0,0.0,20.0,21.0,18.0,,3.0,,,,45.0,50.0,6.1,5.0,0.278631,0,,16.0,4.0,2.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4700,M,pascalgross65,48480,EUR,676944000,M,13,13,True,16.0,9.0,,,1.0,,,20.0,,2.0,,,,17.0,27.0,6.9,12.0,0.308023,1,,11.0,3.0,1.0,1.0,,,2.0,,,,,,,2.0,1.0,,,,,,0.0287,4.0,2.0,1.0,3.0,1.0,2.0,,,,,,1.0,,,,,,
12764146,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12695,M,donyellmalen,803039,EUR,916704000,F,21,21,True,9.0,6.0,,,0.0,,,10.0,,,,,,17.0,13.0,6.7,5.0,0.00479543,1,,6.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.0445,1.0,,,,1.0,,1.0,,,,,,,,,,,
12764146,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,,997113,EUR,990748800,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1010,M,,1418620,EUR,1139184000,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Almugera Kabar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Elias Benkara,elias-benkara,E. Benkara,D,47,193,2573,M,,1544423,EUR,1177804800,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Elias Benkara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Cole Campbell,cole-campbell,C. Campbell,M,37,170,1617,M,,1134578,EUR,1140393600,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Kjell Wätjen,kjell-watjen,K. Wätjen,M,8,183,951,M,,1428576,EUR,1140048000,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,971,M,,990210,EUR,986860800,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45631,M,inakipenya,794949,EUR,920332800,G,13,13,False,31.0,25.0,7.0,1.0,0.0,24.0,26.0,5.0,3.0,6.0,1.0,,,90.0,39.0,6.4,6.0,0.00015488,0,-0.1086,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,2.0,,
12764146,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,146374,M,JKoundé,827212,EUR,910828800,D,23,23,False,59.0,46.0,4.0,2.0,0.0,22.0,30.0,31.0,1.0,5.0,,,,90.0,74.0,7.0,15.0,0.0788326,1,,25.0,2.0,3.0,1.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,0.1147,2.0,1.0,,2.0,,,,1.0,,,0.2305,,,,,,,
12764146,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,PauCubarsí,1402913,EUR,1169424000,D,2,2,False,76.0,71.0,4.0,1.0,0.0,45.0,48.0,28.0,3.0,2.0,,,,90.0,81.0,6.1,5.0,0.0130032,0,,26.0,4.0,2.0,,,,,1.0,1.0,1.0,Pau Cubarsí,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12764146,away,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62014,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,79.0,75.0,4.0,2.0,0.0,55.0,56.0,23.0,4.0,3.0,,,,90.0,86.0,6.2,4.0,0.0108388,0,,20.0,6.0,1.0,,,,,,,3.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,127788,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,50.0,47.0,2.0,2.0,0.0,32.0,34.0,17.0,,5.0,,,,90.0,65.0,6.6,8.0,0.0131187,0,,15.0,4.0,3.0,1.0,2.0,1.0,,2.0,2.0,,,,,,,2.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
12764146,away,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64239,M,marccasado,1000483,EUR,1063497600,M,17,17,False,59.0,52.0,2.0,2.0,0.0,24.0,27.0,32.0,,4.0,,,,90.0,74.0,7.0,9.0,0.0456357,0,,28.0,5.0,7.0,,,,1.0,7.0,3.0,,,,,3.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
12764146,away,Barcelona,Pedri,pedri,Pedri,M,8,174,648138,M,Pedri,992587,EUR,1038182400,M,8,8,False,66.0,51.0,7.0,2.0,0.0,21.0,28.0,39.0,,9.0,,,,89.0,76.0,6.6,17.0,0.0310915,0,,30.0,5.0,4.0,,,,,3.0,3.0,1.0,,,,,,4.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12764146,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1710018,M,Lamiyamal,1402912,EUR,1184284800,M,19,19,False,28.0,24.0,1.0,,1.0,6.0,6.0,25.0,,3.0,,,,89.0,52.0,7.8,12.0,0.267812,4,,19.0,6.0,7.0,1.0,8.0,4.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,0.201,3.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,0.3863,,,,,,,
12764146,away,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190588,M,DaniOlmo,789071,EUR,894499200,M,20,20,False,30.0,25.0,2.0,1.0,1.0,8.0,9.0,22.0,,7.0,,,,71.0,45.0,8.1,7.0,0.21235,1,,17.0,3.0,9.0,1.0,4.0,4.0,,2.0,1.0,1.0,,,,,,1.0,3.0,,,,0.134,1.0,,,2.0,,1.0,,1.0,,,0.3079,,,,,,,
12764146,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,891210,M,Raphinha,831005,EUR,850521600,M,11,11,False,18.0,16.0,1.0,1.0,0.0,4.0,4.0,16.0,,1.0,,,,71.0,31.0,7.6,5.0,0.0941895,2,,12.0,3.0,5.0,1.0,2.0,2.0,,2.0,2.0,,,,True,1.0,,1.0,1.0,1.0,1.0,,0.6763,2.0,,,2.0,,,,1.0,1.0,,0.4767,,,,,,,
12764146,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575786,M,Lewa,41789,EUR,588124800,F,9,9,False,9.0,7.0,2.0,1.0,0.0,3.0,3.0,7.0,,2.0,,,,71.0,17.0,6.6,5.0,0.00580821,2,,4.0,5.0,2.0,,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,0.0801,1.0,,1.0,,1.0,,,,,,,,,,,,,
12764146,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,178798,M,FermínLópez,1153270,EUR,1052611200,M,16,16,True,7.0,5.0,,,0.0,3.0,4.0,3.0,,1.0,,,,19.0,9.0,6.6,2.0,0.00091936,1,,2.0,1.0,,,,,,,,,Fermín López,,,,,1.0,,,,1.0,0.0721,,,,,,,,1.0,,,0.3987,,,,,,,
12764146,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,191831,M,Frenkie,795222,EUR,863395200,M,21,21,True,7.0,2.0,,,0.0,1.0,2.0,5.0,,,,,,19.0,13.0,6.1,8.0,0.00020142,0,,1.0,3.0,4.0,1.0,2.0,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
12764146,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144112,M,FerranTorres,855833,EUR,951782400,F,7,7,True,4.0,3.0,,,0.0,2.0,2.0,2.0,,2.0,,,,19.0,9.0,8.3,3.0,0.00039024,2,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,0.806,,,,,,,,2.0,2.0,,0.7488,,,,,,,
12764146,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56781,M,ericgm3,876214,EUR,978998400,D,24,24,True,,,,,0.0,,,,,,,,,1.0,1.0,,,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Pau Víctor,pau-victor,P. Víctor,F,18,182,38734,M,PauVíctor,1031567,EUR,1006819200,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,6.0,,1.0,0.00108765,0,,1.0,1.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764146,away,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,94925,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10258,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,136446,M,RAraújo,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45620,M,hctorfort,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Héctor Fort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43965,M,gerardmaartin,1094827,EUR,1014681600,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Gerard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,253928,M,Gavi,1103693,EUR,1091664000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764146,away,Barcelona,Pablo Torre,pablo-torre,P. Torre,M,20,173,37535,M,PabloTorre,1082981,EUR,1049328000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
