match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceCreated,player_firstName,stat_punches,stat_lastManTackle,player_lastName
14566777,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,29.0,19.0,3.0,1.0,0.0,7.0,8.0,12.0,21.0,,,,2.0,,,,,,,90.0,46.0,7.9,17.0,0.528653,30.024,10.91654,12.0,,3,,0.28,0.2,-0.07,,3.09,5.48,1.44,0.64,0.27,1.0,5.0,,,1.0,1.0,6.0,1.0,,0.7239,,0.61,2.0,,,2.0,,,,,1.0,3.0,1.0,1.1771,,,,,,,
14566777,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5896,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,True,47.0,46.0,4.0,4.0,0.0,28.0,29.0,18.0,18.0,6.0,7.0,1.0,2.0,,,,,,,64.0,57.0,6.9,2.0,0.00901934,28.656,7.05858,5.0,,2,,0.26,0.08,-0.3,,2.22,3.45,0.93,0.34,0.12,1.0,2.0,,,1.0,,,1.0,2.0,0.3017,,-0.51,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,
14566777,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,15.0,15.0,,,0.0,6.0,6.0,9.0,9.0,,3.0,,2.0,1.0,,,,,,28.0,21.0,7.7,1.0,0.00221759,30.708,4.14802,8.0,,1,,0.04,0.0,-0.06,,0.92,1.91,0.77,0.36,0.19,,2.0,2.0,2.0,,2.0,,,,0.2014,1.0,0.56,,,,,1.0,,,,,1.0,1.0,0.7215,,,,,,,
14566777,home,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,thiago_almada23,944660,EUR,988243200,M,11,11,True,17.0,15.0,1.0,,0.0,6.0,7.0,9.0,10.0,,1.0,1.0,2.0,,,,,,,28.0,26.0,6.4,6.0,0.0173302,30.312,4.12042,8.0,,1,,-0.04,-0.27,-0.15,,0.97,1.93,0.65,0.35,0.22,,5.0,1.0,,,,2.0,2.0,,0.3881,,0.2,1.0,,,3.0,,,,,1.0,1.0,,0.8093,,,,,,,
14566777,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17362,M,asorloth,309078,EUR,818121600,F,9,9,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,3.0,4.0,,,1.0,,,,,,28.0,16.0,6.8,7.0,0.164356,30.708,3.63227,6.0,,2,,0.28,0.4,0.0,,1.08,1.61,0.53,0.24,0.17,2.0,5.0,,,1.0,,,,1.0,0.2176,1.0,-0.56,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,
14566777,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9261,M,marcosllorente,353138,EUR,791424000,M,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,9.0,3.0,7.0,,0.00020434,26.82,1.00447,1.0,,1,,0.02,,0.13,,0.22,0.48,0.21,0.08,0.02,1.0,1.0,,,,,,,,0.3455,,0.32,,,,,,,,,,1.0,1.0,0.9496,,,,,,,
14566777,home,Atlético Madrid,Salvi Esquivel,salvi-esquivel,S. Esquivel,G,31,193,291,M,,1179149,EUR,1128038400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvi Esquivel,,,
14566777,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7965,M,clement_lenglet,580550,EUR,803347200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,home,Atlético Madrid,Marc Pubill,marc-pubill,Pubill,D,18,190,2812,M,,1094106,EUR,1056067200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,home,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2451,M,,825133,EUR,785203200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,home,Atlético Madrid,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5155,M,,990169,EUR,1000944000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,home,Atlético Madrid,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8260,M,giacomo.raspadori,865651,EUR,950832000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,home,Atlético Madrid,Carlos Martín,carlos-martin,C. Martín,F,14,182,1231,M,,1131581,EUR,1019433600,F,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Martín,,,
14566777,away,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,786,M,,852394,EUR,948585600,G,37,37,False,24.0,17.0,14.0,7.0,0.0,14.0,14.0,3.0,10.0,,,1.0,6.0,,1.0,2.0,3.0,,,90.0,31.0,7.7,7.0,0.00226361,19.224,5.38619,0.0,0.9383,0,0.6575,0.09,0.03,-0.27,0.58,3.74,1.51,0.12,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14566777,away,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9949,M,,895327,EUR,878860800,D,5,5,False,40.0,35.0,4.0,1.0,0.0,24.0,24.0,11.0,16.0,1.0,9.0,3.0,4.0,3.0,,,,,,90.0,64.0,6.5,6.0,0.104302,27.936,11.53874,10.0,,0,,0.14,0.04,-0.42,,2.72,5.9,1.9,0.84,0.17,1.0,3.0,5.0,5.0,,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,312,M,,303634,EUR,686793600,D,16,16,False,35.0,32.0,3.0,2.0,0.0,27.0,30.0,5.0,5.0,2.0,3.0,2.0,,,,,,,,90.0,42.0,6.8,4.0,0.0493783,27.36,10.85614,5.0,,0,,0.16,0.01,0.66,,2.79,5.86,1.48,0.62,0.11,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,2.0,,,,,1.0,
14566777,away,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,232,M,,845558,EUR,922406400,D,26,26,False,28.0,20.0,5.0,2.0,0.0,12.0,18.0,8.0,10.0,2.0,3.0,3.0,3.0,,,,,,,90.0,51.0,7.0,17.0,0.398461,27.18,10.50059,6.0,,1,,0.18,-0.09,-0.33,,2.8,5.65,1.38,0.56,0.11,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.0956,1.0,0.51,,,3.0,1.0,,,,,,1.0,1.0,0.1578,,1.0,1.0,,,1.0,
14566777,away,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2314,M,,1403362,EUR,1094169600,M,25,25,False,24.0,19.0,1.0,1.0,0.0,10.0,13.0,9.0,11.0,2.0,8.0,3.0,8.0,,,,,,,85.0,40.0,7.4,8.0,0.297173,32.4,9.61645,20.0,,0,,0.15,0.25,0.24,,2.64,4.58,1.25,0.67,0.47,1.0,2.0,5.0,4.0,2.0,,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6523,M,AdemZorgane,1000472,EUR,947116800,M,8,8,False,55.0,44.0,8.0,4.0,0.0,17.0,22.0,27.0,33.0,1.0,4.0,3.0,5.0,,,,,,,90.0,69.0,6.8,13.0,0.0412355,27.396,11.96293,8.0,,0,,0.11,0.08,0.28,,2.78,5.98,2.24,0.83,0.13,2.0,4.0,2.0,2.0,,1.0,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Kamiel Van de Perre,van-de-perre-kamiel,K. V. D. Perre,M,6,181,374,M,,1146316,EUR,1076544000,M,6,6,False,25.0,23.0,1.0,,0.0,17.0,18.0,6.0,7.0,,3.0,3.0,1.0,,,,,,,74.0,37.0,6.6,4.0,0.00166555,28.8,9.9909,9.0,,0,,-0.03,0.02,0.21,,1.94,5.08,2.1,0.7,0.17,,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14566777,away,Royale Union Saint-Gilloise,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,,133164,EUR,764380800,M,17,17,False,17.0,13.0,1.0,1.0,0.0,10.0,12.0,3.0,5.0,,,1.0,1.0,,,,,,,60.0,22.0,6.1,6.0,0.00506468,27.468,8.53042,5.0,,1,,-0.01,0.04,-0.11,,1.57,4.16,1.99,0.69,0.11,1.0,6.0,,,1.0,2.0,,2.0,1.0,0.079,,-0.26,,,,1.0,,,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3146,M,,880780,EUR,1002844800,M,22,22,False,14.0,9.0,,,0.0,5.0,9.0,4.0,5.0,,6.0,1.0,5.0,2.0,,,,,,90.0,38.0,6.1,16.0,0.00185709,31.356,11.23479,21.0,,1,,-0.21,0.2,-0.36,,3.03,5.11,1.66,0.93,0.49,,8.0,2.0,,4.0,1.0,4.0,4.0,1.0,0.0742,,-0.18,,,,1.0,4.0,2.0,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2671,M,,964764,EUR,1019260800,F,10,10,False,17.0,13.0,2.0,1.0,0.0,3.0,4.0,10.0,13.0,,3.0,,3.0,1.0,,,,,,74.0,30.0,6.8,12.0,0.0189565,27.504,9.95733,5.0,,0,,0.14,0.2,-0.05,,1.91,5.43,1.88,0.6,0.14,,2.0,,,3.0,,3.0,1.0,,,,,1.0,,,,3.0,2.0,,1.0,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3049,M,,1431770,EUR,952128000,F,13,13,False,17.0,12.0,,,0.0,3.0,4.0,9.0,13.0,6.0,12.0,2.0,2.0,2.0,,,,,,74.0,32.0,6.9,9.0,0.0124939,33.264,9.18185,17.0,,1,,-0.14,0.16,0.24,,2.21,4.77,1.19,0.5,0.49,6.0,7.0,1.0,1.0,3.0,1.0,,,1.0,0.3017,,-0.58,,,,,4.0,3.0,,,,,,,,,,Kevin Rodríguez,,,
14566777,away,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4993,M,,1119328,EUR,994118400,F,12,12,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,30.0,6.0,6.3,1.0,0.0394189,32.148,3.86641,7.0,,2,,-0.06,0.02,,,1.07,1.87,0.51,0.23,0.19,1.0,1.0,,,,,,,1.0,0.2167,1.0,-0.47,,,,,,,,,,1.0,,0.2332,,,,Promise David,,,
14566777,away,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,238,M,,834244,EUR,880416000,M,4,4,True,10.0,9.0,2.0,1.0,0.0,6.0,6.0,3.0,4.0,,1.0,1.0,4.0,,,,,,,16.0,16.0,6.9,1.0,0.126219,29.124,2.7794,4.0,,1,,0.29,0.04,0.0,,0.6,1.29,0.55,0.28,0.06,,,,,,,2.0,,,0.0188,,0.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,213,M,,1406947,EUR,1080345600,F,20,20,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,,2.0,1.0,,,,,,,,16.0,16.0,6.6,6.0,0.0159957,30.6,2.79311,5.0,,0,,0.12,-0.18,0.2,,0.63,1.27,0.54,0.23,0.12,,3.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Sofiane Boufal,sofiane-boufal,S. Boufal,F,17,175,14005,M,Sofianeboufal_19,257205,EUR,748224000,F,23,23,True,7.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,,3.0,,2.0,1.0,,,,,,16.0,13.0,7.1,3.0,0.0821181,27.864,2.73774,2.0,,0,,0.28,-0.05,-0.01,,0.59,1.35,0.55,0.21,0.04,,2.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,
14566777,away,Royale Union Saint-Gilloise,Louis Patris,louis-patris,L. Patris,M,27,187,273,M,,923972,EUR,991872000,D,27,27,True,2.0,,1.0,,0.0,,,,2.0,,3.0,1.0,,,,,,,,12.0,9.0,6.3,4.0,,31.752,1.45536,5.0,,1,,-0.02,0.0,-0.12,,0.31,0.62,0.24,0.16,0.12,,,3.0,2.0,1.0,,1.0,,,0.3251,,-0.57,,,,,,,,,1.0,1.0,,0.7901,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Mamadou Barry,mamadou-barry,M. Barry,D,3,195,284,M,,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mamadou Barry,,,
14566777,away,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,388,M,,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fedde Leysen,,,
14566777,away,Royale Union Saint-Gilloise,Guilherme Smith,guilherme-da-silva,G. Smith,F,11,183,664,M,,1820381,EUR,1055289600,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566777,away,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182,962,M,,1022491,EUR,992131200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
