match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,stat_challengeLost,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_sofascoreId,stat_accurateKeeperSweeper,stat_bigChanceMissed
11067453,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,True,36.0,25.0,19.0,8.0,21.0,22.0,4.0,14.0,1.0,2.0,9.0,1.0,3.0,4.0,1.0,1.0,90.0,49.0,7.8,11.0,0.0,0.0,0.00628811,0,1.1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,,29.0,23.0,2.0,,10.0,11.0,14.0,19.0,3.0,4.0,2.0,,,,,,90.0,49.0,7.0,8.0,0.0,0.0,0.0629001,0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,26,26,False,,58.0,51.0,3.0,,44.0,47.0,7.0,11.0,3.0,5.0,6.0,2.0,,,,,90.0,72.0,7.5,7.0,0.1446,0.0,0.00166795,1,,,,1.0,5.0,9.0,1.0,,,,,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,,54.0,43.0,11.0,5.0,28.0,32.0,15.0,22.0,3.0,8.0,7.0,1.0,,,,,90.0,69.0,7.4,11.0,0.0,0.0,0.00987073,0,,,,2.0,2.0,5.0,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,False,,42.0,34.0,3.0,2.0,18.0,21.0,17.0,26.0,3.0,2.0,6.0,2.0,,,,,81.0,61.0,6.8,17.0,0.0229,0.0,0.0586421,1,,5.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,,41.0,38.0,1.0,1.0,21.0,23.0,17.0,18.0,5.0,2.0,5.0,1.0,,,,,71.0,55.0,7.2,4.0,0.0327,0.0,0.223432,1,,,,,1.0,7.0,,,1.0,1.0,,,2.0,1.0,1.0,4.0,2.0,,3.0,,,,,,,,,,
11067453,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,,50.0,42.0,2.0,2.0,21.0,21.0,21.0,32.0,11.0,1.0,6.0,3.0,,,,,90.0,77.0,7.2,17.0,0.0984,0.0,0.0331072,2,,3.0,,3.0,3.0,10.0,,2.0,1.0,1.0,,,2.0,1.0,2.0,5.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,
11067453,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,False,,22.0,20.0,1.0,,7.0,7.0,15.0,19.0,4.0,1.0,8.0,2.0,,,,,61.0,42.0,7.2,10.0,0.292,0.0921,0.41848,1,,4.0,2.0,1.0,,2.0,1.0,4.0,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,
11067453,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,,29.0,23.0,,,4.0,4.0,19.0,26.0,10.0,,4.0,4.0,,,,,90.0,51.0,6.9,11.0,0.0738,0.0244,0.0748648,2,,1.0,,2.0,1.0,9.0,,2.0,6.0,1.0,,,2.0,2.0,,,,1.0,2.0,,2.0,,1.0,1.0,,,,,
11067453,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,M,17,17,False,,33.0,26.0,1.0,,8.0,8.0,18.0,27.0,,,1.0,,,,,,61.0,39.0,6.6,11.0,0.0775,0.0,0.0333173,1,,2.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,
11067453,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,,12.0,9.0,2.0,,3.0,3.0,6.0,9.0,4.0,,3.0,1.0,,,,,71.0,20.0,7.3,5.0,0.4042,0.8035,0.0244386,1,,,,2.0,,4.0,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,
11067453,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,True,,11.0,8.0,,,2.0,3.0,6.0,8.0,1.0,,1.0,,,,,,29.0,18.0,6.7,4.0,0.0,0.0,0.0161373,0,,,,,2.0,4.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
11067453,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,True,,16.0,12.0,,,,,12.0,16.0,4.0,,5.0,1.0,,,,,29.0,30.0,7.3,10.0,0.063,0.0,0.654154,1,,,,,,4.0,,4.0,,2.0,Henry Mosquera,,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,
11067453,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,,13.0,11.0,,,3.0,4.0,8.0,9.0,2.0,1.0,3.0,2.0,,,,,19.0,17.0,6.6,3.0,0.0,0.0,0.00872979,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,,4.0,4.0,,,,,4.0,4.0,2.0,1.0,1.0,,,,,,19.0,9.0,7.5,2.0,0.5427,0.947,0.0200469,2,,,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,
11067453,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,,,9.0,5.0,6.5,,0.0,0.0,0.00147579,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Gustavo Henrique,henrique-gustavo,G. Henrique,D,46,198,19,M,1494452,EUR,1129593600,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Talisson,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Sorriso,,,,,,,,,,,,,,,,,,
11067453,home,Red Bull Bragantino,Everton,everton,Everton,F,21,175,34,M,1199479,EUR,1014508800,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Everton,,,,,,,,,,,,,,,,,,
11067453,away,Athletico,Bento,bento,Bento,G,24,190,9735,M,1016104,EUR,928972800,G,1,1,False,True,31.0,13.0,22.0,5.0,8.0,12.0,5.0,19.0,1.0,1.0,8.0,,2.0,2.0,,1.0,90.0,40.0,6.2,19.0,0.0,0.0,0.00331677,0,-0.133,,,,,,,,,,,,,,,,,,1.0,,,,,,,,bento_matheus,1.0,
11067453,away,Athletico,Khellven,khellven,Khellven,D,12,176,2672,M,984896,EUR,983059200,D,2,2,False,,19.0,14.0,3.0,3.0,9.0,12.0,5.0,8.0,5.0,4.0,5.0,3.0,,,,,90.0,53.0,6.9,14.0,0.0,0.0,0.0156745,0,,1.0,,,1.0,8.0,3.0,1.0,3.0,,,,1.0,1.0,,3.0,2.0,,2.0,,,,,,,,,,
