match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_lastManTackle,player_firstName,player_lastName,stat_goals,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11352587,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,25.0,19.0,7.0,1.0,9.0,9.0,11.0,17.0,1.0,1.0,,,,82.0,34.0,6.1,6.0,0.0295535,0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,49.0,46.0,9.0,7.0,31.0,31.0,15.0,18.0,3.0,7.0,,,,90.0,57.0,6.6,3.0,0.00742156,0,,,,,2.0,3.0,1.0,,,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11352587,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,49.0,45.0,9.0,7.0,19.0,22.0,27.0,28.0,4.0,9.0,,,,90.0,66.0,7.2,5.0,0.265217,1,,1.0,1.0,1.0,7.0,7.0,1.0,,,,,2.0,5.0,1.0,1.0,0.0156,1.0,2.0,,,,5.0,,1.0,,,,1.0,,,,,,,,
11352587,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,d.ouattara15,1106451,EUR,1013385600,D,11,11,False,20.0,15.0,4.0,3.0,9.0,11.0,7.0,10.0,1.0,3.0,,,,45.0,36.0,6.8,8.0,0.0936971,1,,1.0,1.0,,3.0,5.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0943,1.0,3.0,1.0,,1.0,1.0,,,Dango Ouattara,,,1.0,,,,,,,,
11352587,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,33.0,30.0,2.0,2.0,17.0,17.0,13.0,16.0,,5.0,,,,69.0,42.0,6.7,8.0,0.0757966,0,,,,,4.0,1.0,,,,,,1.0,,,4.0,,,,1.0,,1.0,3.0,,,,,,,,,,,1.0,,,
11352587,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,42.0,37.0,1.0,1.0,16.0,17.0,26.0,36.0,2.0,6.0,,,,90.0,66.0,7.0,15.0,0.294757,0,,11.0,5.0,1.0,6.0,4.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,,895576,EUR,922060800,M,16,16,False,48.0,41.0,7.0,5.0,10.0,11.0,34.0,45.0,2.0,5.0,,,,90.0,86.0,8.1,19.0,0.428068,4,,8.0,3.0,,2.0,6.0,,3.0,1.0,3.0,,1.0,2.0,1.0,2.0,0.1734,5.0,1.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,
11352587,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,M,19,19,False,22.0,16.0,2.0,2.0,2.0,3.0,15.0,23.0,,5.0,,,,61.0,38.0,6.7,14.0,0.090137,3,,4.0,1.0,,6.0,6.0,,2.0,,2.0,,,2.0,1.0,2.0,0.2724,1.0,4.0,1.0,,,3.0,,,,,,1.0,,,,,,,,
11352587,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,M,17,17,False,25.0,21.0,2.0,2.0,5.0,6.0,16.0,19.0,,2.0,,,,61.0,47.0,7.6,12.0,0.0356666,1,,,,1.0,4.0,10.0,,6.0,5.0,,,1.0,3.0,1.0,5.0,0.0763,2.0,2.0,2.0,,,,,,,,,1.0,,,,,1.0,,,
11352587,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,9.0,7.0,,,4.0,4.0,3.0,5.0,,1.0,,,,90.0,33.0,6.7,12.0,0.00221159,9,,,,4.0,12.0,7.0,,3.0,,4.0,,,2.0,2.0,4.0,0.8455,,4.0,2.0,2.0,1.0,3.0,0.3067,,,,,3.0,,,1.0,,,1.0,,
11352587,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,37,37,True,22.0,21.0,1.0,1.0,9.0,9.0,12.0,13.0,,2.0,,,,45.0,32.0,6.3,2.0,0.0989852,0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,8.0,5.0,,,2.0,2.0,3.0,7.0,,2.0,,,,29.0,23.0,6.8,11.0,0.00226331,3,,1.0,,,2.0,2.0,,,,2.0,1.0,,1.0,1.0,4.0,0.0752,,,1.0,1.0,1.0,1.0,0.0239,,,,,,,,,,,,,
11352587,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,,548660,EUR,834451200,M,29,29,True,9.0,7.0,,,2.0,2.0,5.0,8.0,,1.0,,,,29.0,17.0,6.4,4.0,0.010423,0,,1.0,,2.0,4.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2382,M,,1104986,EUR,1061424000,M,14,14,True,14.0,14.0,,,2.0,2.0,12.0,12.0,1.0,3.0,,,,21.0,22.0,7.4,2.0,0.0157923,1,,,,,3.0,1.0,,1.0,,,1.0,2.0,,,,0.1075,2.0,,1.0,1.0,1.0,1.0,0.4341,,Alex Scott,,1.0,,,,,,1.0,,,
11352587,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,7.0,6.0,2.0,2.0,1.0,1.0,5.0,7.0,,,,,,8.0,9.0,6.6,2.0,0.030506,1,,1.0,,,1.0,,1.0,,,,,,,,,0.019,,,,,,,,,,,,1.0,,,,,,,,
11352587,away,Bournemouth,Mark Travers,mark-travers,M. Travers,G,12,191,619,M,,856720,EUR,926985600,G,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Chris Mepham,chris-mepham,C. Mepham,D,2,191,391,M,,865740,EUR,878688000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352587,away,Bournemouth,Kieffer Moore,kieffer-moore,K. Moore,F,19,195,1373,M,,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
