match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_fouls,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceCreated,stat_punches,stat_errorLeadToAShot,stat_hitWoodwork,stat_totalOffside
12513647,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,False,27.0,19.0,11.0,3.0,0.0,18.0,18.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,90.0,38.0,6.9,8.0,0.00010209,0,-0.1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513647,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,False,36.0,31.0,2.0,2.0,0.0,17.0,19.0,14.0,17.0,,1.0,2.0,6.0,,,,,90.0,54.0,7.1,11.0,0.0152381,0,,,,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12513647,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,51.0,43.0,5.0,,0.0,34.0,36.0,9.0,15.0,2.0,2.0,7.0,4.0,,,,,90.0,60.0,6.8,9.0,0.0121287,0,,,,2.0,3.0,,,,,1.0,1.0,True,1.0,2.0,,,,,,,,,,,,,,,,,
12513647,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,70.0,66.0,2.0,1.0,0.0,57.0,60.0,9.0,10.0,,,5.0,3.0,,,,,90.0,78.0,6.8,5.0,0.0609313,0,,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12513647,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,29.0,20.0,1.0,,0.0,10.0,13.0,10.0,19.0,2.0,5.0,,,,,,,90.0,52.0,6.5,19.0,0.0134316,1,,,,,,1.0,,2.0,,,,,1.0,,3.0,2.0,1.0,0.1831,,,,,,,,,,,,,
12513647,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,27.0,24.0,2.0,,0.0,13.0,14.0,11.0,13.0,1.0,6.0,1.0,2.0,,,,,50.0,34.0,6.4,6.0,0.0423512,0,,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,
12513647,home,Moreirense,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,8,8,False,74.0,63.0,6.0,3.0,0.0,35.0,40.0,28.0,34.0,3.0,7.0,3.0,4.0,,,,,90.0,95.0,7.3,14.0,0.0682247,1,,,,4.0,16.0,2.0,2.0,,,5.0,3.0,,2.0,,,1.0,,0.0257,2.0,1.0,1.0,5.0,,,,,,,,,
12513647,home,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,M,17,17,False,24.0,17.0,3.0,3.0,0.0,10.0,12.0,7.0,14.0,,4.0,,4.0,,,,,66.0,39.0,6.8,15.0,0.121481,0,,,,3.0,4.0,1.0,,,1.0,,,,4.0,,2.0,1.0,,,,2.0,,1.0,,,,,,,,,
12513647,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,43.0,40.0,,,0.0,17.0,17.0,24.0,30.0,,7.0,,4.0,,,,,90.0,65.0,6.8,13.0,0.102269,3,,,,,4.0,2.0,1.0,,,1.0,,,2.0,2.0,4.0,4.0,1.0,0.0785,1.0,1.0,1.0,2.0,1.0,1.0,0.1487,,,,,,
12513647,home,Moreirense,Joel Jorquera,joel-jorquera,J. Jorquera,M,19,171,23,M,1084416,EUR,946684800,M,19,19,False,21.0,19.0,,,0.0,7.0,7.0,14.0,17.0,1.0,3.0,,6.0,,,,,88.0,38.0,7.1,7.0,0.102995,2,,Joel,Jorquera,,4.0,2.0,1.0,2.0,,1.0,1.0,,3.0,,3.0,,1.0,0.0406,1.0,1.0,,2.0,2.0,1.0,0.02,,,,,,
12513647,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,False,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,,,,,66.0,12.0,7.2,4.0,0.0016328,1,,Yan,,,2.0,,,,,,,,1.0,,,,,0.1668,,1.0,,2.0,,1.0,0.3954,1.0,,,,,
