match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_challengeLost,stat_bigChanceMissed,stat_interceptionWon,stat_dispossessed,stat_fouls,player_firstName,stat_totalCross,stat_accurateCross,stat_keyPass,player_lastName,player_sofascoreId,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork
14025175,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,96531,EUR,730771200,G,23,23,False,35.0,23.0,14.0,2.0,0.0,21.0,21.0,2.0,14.0,2.0,7.0,1.0,1.0,1.0,1.0,90.0,47.0,5.8,12.0,0.00037364,48.16529855524,8.0,24.15,5.25,0.0607,0,-0.6297,-0.01,0.01,-0.21,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025175,home,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,47.0,41.0,3.0,1.0,0.0,16.0,17.0,25.0,30.0,1.0,4.0,,,,,90.0,71.0,6.6,8.0,0.0212217,181.61217048362,18.0,93.555,28.665,,2,,0.1,0.18,-0.2,,2.0,2.0,2.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0958,0.0781,29.035557528658,1.0,-0.51,,,,,,,,,,,,,,,,,,,
14025175,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,False,60.0,56.0,9.0,6.0,0.0,39.0,39.0,17.0,21.0,7.0,5.0,,,,,90.0,73.0,6.6,4.0,0.00743679,160.74525949647,27.0,92.295,10.395,,1,,-0.04,0.08,-0.18,,4.0,4.0,5.0,5.0,,,,1.0,1.0,1.0,1.0,,0.2174,0.5555,,,-0.47,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14025175,home,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,3,3,False,63.0,58.0,3.0,1.0,0.0,35.0,37.0,23.0,26.0,5.0,6.0,,,,,90.0,76.0,7.1,6.0,0.00344435,140.9789238636,19.0,65.205,17.115,,0,,0.09,0.08,0.49,,7.0,6.0,10.0,9.0,1.0,1.0,,,2.0,2.0,1.0,,,,18.816897326605,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
14025175,home,West Ham United,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14539,M,1471764,EUR,1104192000,D,12,12,False,54.0,44.0,4.0,3.0,1.0,21.0,23.0,23.0,31.0,4.0,7.0,,,,,90.0,80.0,7.2,21.0,0.406208,166.15258299352,19.0,108.675,17.115,,0,,0.47,0.3,-0.35,,1.0,3.0,4.0,6.0,2.0,2.0,,,,1.0,,,,,,,,,,1.0,2.0,1.0,El Hadji Malick Diouf,11.0,3.0,2.0,,,,,,,,,,
14025175,home,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,839981,EUR,872640000,M,10,10,False,46.0,34.0,3.0,,0.0,13.0,14.0,21.0,32.0,,5.0,,,,,90.0,72.0,6.3,21.0,0.0812069,119.13072476373,14.0,32.34,21.0,,1,,0.08,0.09,-0.07,,2.0,1.0,10.0,7.0,6.0,3.0,1.0,,,2.0,1.0,1.0,0.0276,,8.9992644699442,1.0,-0.13,,,,2.0,3.0,,2.0,1.0,2.0,,Paqueta,3.0,,,,,,,
14025175,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,48.0,41.0,4.0,3.0,0.0,15.0,16.0,26.0,32.0,1.0,1.0,,,,,90.0,61.0,6.6,14.0,0.228781,87.572782685119,11.0,21.42,8.715,,1,,0.45,0.04,-0.19,,3.0,,8.0,1.0,,,,,,1.0,1.0,,0.018,,,,-0.01,2.0,,1.0,,3.0,,5.0,1.0,2.0,,prowsey16,3.0,1.0,1.0,,,,,
14025175,home,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,18,18,False,41.0,36.0,2.0,1.0,0.0,16.0,16.0,20.0,25.0,1.0,2.0,,,,,78.0,49.0,6.5,7.0,0.00752829,143.30502412818,15.0,49.35,24.885,,0,,-0.18,0.07,-0.06,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,39.758763675446,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,
14025175,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,552884,EUR,851040000,F,20,20,False,13.0,9.0,2.0,2.0,0.0,3.0,3.0,6.0,10.0,1.0,1.0,,,,,90.0,31.0,7.5,13.0,0.231195,123.23112970999,7.0,101.745,34.545,,2,,0.21,0.24,0.16,,2.0,,7.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.2359,0.9213,76.568044254514,3.0,0.49,,,,4.0,,,3.0,1.0,1.0,,jarrodbowen,2.0,,,True,1.0,1.0,,
14025175,home,West Ham United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,False,5.0,3.0,,,0.0,,,3.0,5.0,,1.0,,,,,59.0,12.0,6.3,6.0,0.00236953,43.970116448121,2.0,-42.21,-5.355,,0,,-0.01,-0.15,0.15,,1.0,1.0,4.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,2.0,,,,,,,
14025175,home,West Ham United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,917005,EUR,1004400000,F,7,7,False,25.0,21.0,1.0,1.0,0.0,4.0,5.0,17.0,20.0,,3.0,,,,,78.0,39.0,6.3,11.0,0.20378,164.20488489971,11.0,118.65,36.96,,0,,0.07,0.29,-0.07,,1.0,,8.0,2.0,3.0,1.0,,,,,,1.0,,,98.728027820807,4.0,,,,,3.0,2.0,,1.0,1.0,,,csummerville7,1.0,,,,,,,
14025175,home,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,132645,EUR,729216000,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,31.0,4.0,6.3,1.0,0.0317051,17.139,1.0,10.605,10.605,,0,,0.08,0.03,0.0,,5.0,1.0,7.0,1.0,,,,,,,,,,,17.139,1.0,,,,,,3.0,,,,1.0,,niclas.fuellkrug24,,,,,,,,
14025175,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,12.0,3.0,6.3,1.0,6.764e-05,,,,,,1,,0.0,-0.11,0.0,,1.0,,2.0,,1.0,,1.0,,,,,,0.0695,,,,-0.41,,,,,,Luis Guilherme,,,,,guilhermelira06,,,,,,,,
14025175,home,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,1170560,EUR,1065571200,M,27,27,True,8.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,6.0,,1.0,,,,,12.0,10.0,6.5,3.0,0.00075482,48.025007524357,6.0,28.665,13.335,,0,,-0.06,0.04,-0.02,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,Soungoutou Magassa,,,,,,,,,,,,,
14025175,home,West Ham United,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025175,home,West Ham United,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025175,home,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
