match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalContest,stat_unsuccessfulTouch,stat_penaltyConceded,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goals
12421128,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,,2.0,,24.0,14.0,6.5,1.0,0.0602346,0,,,,,,,3.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178.0,763,M,1004346,EUR,1041465600,F,19,19,True,7.0,7.0,,,0.0,5.0,5.0,2.0,2.0,,1.0,,24.0,9.0,6.4,1.0,0.0118565,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180.0,214,M,1385508,EUR,1090195200,F,7,7,True,2.0,1.0,1.0,,0.0,1.0,1.0,,2.0,1.0,1.0,,12.0,6.0,6.3,4.0,1.379e-05,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Eloy Room,eloy-room,E. Room,G,,188.0,180,M,40859,EUR,602726400,G,89,89,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Bas Langenbick,langenbick-bas,B. Langenbick,G,84,189.0,32,M,1191211,EUR,1055635200,G,84,84,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,,0,,Jonas Lietaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,home,Cercle Brugge,Paris Brunner,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185.0,265,M,122399,EUR,712800000,G,26,26,False,49.0,31.0,29.0,13.0,0.0,25.0,28.0,6.0,21.0,2.0,5.0,,90.0,58.0,7.6,18.0,0.00142393,0,0.5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2.0,2.0,3.0,,,,,
12421128,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177.0,482,M,909964,EUR,1020297600,D,54,54,False,44.0,30.0,17.0,9.0,0.0,16.0,24.0,14.0,24.0,5.0,4.0,,90.0,79.0,7.3,24.0,0.0219754,0,,,,4.0,2.0,4.0,6.0,1.0,,1.0,1.0,3.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,False,44.0,36.0,8.0,6.0,0.0,28.0,32.0,8.0,12.0,1.0,1.0,,90.0,50.0,7.0,8.0,0.00726304,0,,Jan-Carlo Simić,,,1.0,1.0,3.0,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Zanka,zanka,Zanka,D,,189.0,459,M,26404,EUR,640828800,D,13,13,False,40.0,37.0,3.0,3.0,0.0,33.0,36.0,4.0,4.0,5.0,1.0,,90.0,50.0,7.4,3.0,0.00086248,1,,,,,1.0,1.0,1.0,,1.0,,,,1.0,0.0213,,,3.0,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181.0,1546,M,982315,EUR,1024358400,D,5,5,False,33.0,21.0,5.0,2.0,0.0,10.0,17.0,11.0,17.0,3.0,4.0,,79.0,62.0,6.6,17.0,0.0299697,0,,,,1.0,3.0,3.0,9.0,,,3.0,1.0,,1.0,,1.0,,4.0,3.0,1.0,,,1.0,,,,,3.0,,,,,,,,,,
12421128,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172.0,1145,M,901898,EUR,994896000,M,10,10,False,22.0,17.0,4.0,,0.0,7.0,11.0,10.0,11.0,2.0,4.0,,66.0,30.0,6.6,7.0,0.213295,1,,,,,,3.0,1.0,,,1.0,1.0,,1.0,0.0928,2.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Mats Rits,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,False,36.0,24.0,9.0,4.0,0.0,15.0,18.0,9.0,19.0,3.0,2.0,,90.0,47.0,6.6,13.0,0.00509506,0,,,,1.0,2.0,4.0,5.0,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Anders Dreyer,anders-dreyer,A. Dreyer,F,10,174.0,2337,M,809280,EUR,894067200,M,36,36,False,28.0,24.0,1.0,,0.0,8.0,8.0,17.0,22.0,2.0,2.0,,84.0,40.0,6.6,9.0,0.0408184,1,,,,2.0,,1.0,,,1.0,,,,,0.0818,,,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177.0,3682,M,1101702,EUR,1096416000,M,29,29,False,47.0,39.0,5.0,5.0,0.0,17.0,18.0,22.0,30.0,,3.0,,90.0,58.0,7.4,10.0,0.0824334,0,,Mathieu,Stroeykens,1.0,,6.0,5.0,,,3.0,1.0,1.0,3.0,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,
12421128,away,RSC Anderlecht,Samuel Edozie,samuel-edozie,S. Edozie,M,23,181.0,774,M,1065214,EUR,1043712000,M,27,27,False,15.0,12.0,1.0,,1.0,5.0,6.0,7.0,11.0,,1.0,,66.0,31.0,6.8,13.0,0.358782,2,,Samuel Edozie,,2.0,,4.0,,,1.0,,,,,0.1218,3.0,1.0,,1.0,5.0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,,
12421128,away,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187.0,4191,M,795761,EUR,876096000,F,12,12,False,12.0,7.0,,,0.0,3.0,5.0,4.0,7.0,1.0,,,79.0,21.0,8.8,8.0,0.0246504,3,,,,,2.0,7.0,2.0,,,,,,4.0,2.1845,3.0,,,,2.0,,,1.0,,,3.0,2.6034,,,,,,,,,,KDolberg,3.0
12421128,away,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,M,17,17,True,10.0,10.0,,,0.0,7.0,7.0,3.0,3.0,,1.0,,24.0,12.0,7.2,1.0,0.00566646,1,,,,,,,,,,,,,,0.0641,,,,,1.0,,,,,,1.0,0.1317,,,,,,,,,,,1.0
12421128,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170.0,1932,M,901889,EUR,935366400,M,7,7,True,5.0,4.0,1.0,1.0,2.0,,,4.0,5.0,,1.0,,24.0,10.0,7.6,4.0,0.949228,0,,,,,1.0,4.0,2.0,,,,,,1.0,,1.0,,,2.0,1.0,,,1.0,,2.0,,,1.0,,,,,,2.0,,,,
12421128,away,RSC Anderlecht,Thomas Foket,thomas-foket,T. Foket,D,25,177.0,266,M,245615,EUR,780451200,D,25,25,True,7.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,1.0,,11.0,8.0,6.5,1.0,0.0001538,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,11.0,5.0,7.4,1.0,0.00062884,1,,,,,,,,,,,,,,0.5848,,,,,1.0,,,,,,1.0,0.9626,,,,,,,,,,,1.0
12421128,away,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,F,19,19,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,10.0,7.0,6.7,2.0,1.676e-05,0,,Nilson Angulo,,,,2.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Mads Juhl Kikkenborg,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Amando Lapage,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,73,73,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Ali Maamar,ali-maamar,A. Maamar,M,79,182.0,2960,M,1440668,EUR,1111536000,M,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421128,away,RSC Anderlecht,Tristan Degreef,degreef-tristan,T. Degreef,M,83,177.0,393,M,1436187,EUR,1106092800,M,83,83,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
