match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,captain,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated
10407172,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,223,M,182363,EUR,812505600,G,12,12,False,32.0,27.0,7.0,2.0,27.0,30.0,2.0,1.0,1.0,2.0,14.0,1.0,2.0,3.0,2.0,90.0,47.0,6.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,271,M,923972,EUR,991872000,D,25,25,False,29.0,23.0,1.0,1.0,13.0,15.0,14.0,9.0,4.0,2.0,2.0,4.0,,,,90.0,51.0,6.2,11.0,0,,,10.0,5.0,6.0,5.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,195,M,949101,EUR,971136000,D,28,28,False,71.0,67.0,12.0,9.0,57.0,57.0,14.0,2.0,,1.0,2.0,,,,,90.0,77.0,6.6,5.0,1,,,10.0,,5.0,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,167,M,590036,EUR,786240000,D,14,14,False,106.0,94.0,14.0,8.0,68.0,74.0,32.0,3.0,,2.0,6.0,,,,,90.0,119.0,6.8,14.0,1,Federico,Ricca,26.0,1.0,4.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,700,M,846447,EUR,877392000,D,20,20,False,36.0,30.0,3.0,2.0,17.0,17.0,23.0,2.0,1.0,1.0,3.0,,,,,64.0,56.0,6.7,11.0,0,,,14.0,,6.0,4.0,2.0,,,,,,,,3.0,,,4.0,1.0,2.0,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,11,11,False,33.0,28.0,5.0,4.0,14.0,14.0,20.0,8.0,1.0,,7.0,3.0,,,,90.0,50.0,6.1,15.0,1,,,14.0,1.0,5.0,3.0,2.0,,,,,2.0,1.0,,6.0,,,1.0,,2.0,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,False,32.0,27.0,6.0,3.0,16.0,18.0,14.0,4.0,,,2.0,2.0,,,,64.0,44.0,6.7,9.0,0,,,11.0,,5.0,4.0,3.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,152,M,823654,EUR,855273600,M,24,24,False,68.0,57.0,7.0,4.0,31.0,33.0,35.0,5.0,1.0,2.0,6.0,1.0,,,,90.0,86.0,6.9,15.0,1,,,26.0,,6.0,4.0,3.0,2.0,,,,2.0,,2.0,,,,,,,1.0,2.0,,,,,,
10407172,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,24,177,277,M,862449,EUR,912038400,M,7,7,False,16.0,15.0,4.0,3.0,3.0,3.0,17.0,4.0,2.0,1.0,2.0,3.0,,,,45.0,35.0,6.8,8.0,0,,,13.0,1.0,4.0,1.0,1.0,3.0,,2.0,,1.0,,,,,,4.0,1.0,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,85,M,360652,EUR,796262400,F,33,33,False,17.0,14.0,2.0,1.0,6.0,7.0,11.0,4.0,,,3.0,3.0,,,,90.0,33.0,6.7,9.0,0,,,9.0,,4.0,2.0,1.0,2.0,,1.0,,2.0,,2.0,,,,1.0,1.0,,,,True,,,,,
10407172,home,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,False,11.0,9.0,,,6.0,8.0,3.0,1.0,,,,2.0,,,,74.0,18.0,6.6,6.0,0,,,3.0,1.0,3.0,1.0,,,1.0,,,,,,2.0,,,,,2.0,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,127,M,95375,EUR,729820800,M,10,10,True,24.0,18.0,8.0,6.0,11.0,11.0,19.0,1.0,,,2.0,,,,,45.0,34.0,6.7,12.0,1,,,7.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,6.0,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,319,M,862372,EUR,875750400,M,13,13,True,13.0,12.0,3.0,3.0,6.0,6.0,8.0,2.0,,,3.0,2.0,,,,26.0,24.0,6.8,6.0,1,,,6.0,,3.0,1.0,1.0,1.0,,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,,
10407172,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,105,M,1388434,EUR,988070400,M,43,43,True,3.0,1.0,,,,,3.0,,,1.0,,,,,,26.0,7.0,6.5,2.0,1,Nachon Nsingi,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,
10407172,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,33,M,137805,EUR,697593600,D,5,5,True,14.0,11.0,,,5.0,7.0,7.0,3.0,2.0,,1.0,,,,,16.0,20.0,5.9,4.0,1,,,6.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,
10407172,home,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,420,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,home,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,Mandela Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,298,M,39457,EUR,641347200,G,49,49,False,25.0,21.0,13.0,9.0,18.0,19.0,6.0,,,,10.0,,1.0,2.0,,90.0,34.0,7.4,4.0,0,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10407172,away,Royale Union Saint-Gilloise,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,741,M,934196,EUR,879292800,D,59,59,False,49.0,41.0,7.0,4.0,29.0,33.0,16.0,4.0,1.0,1.0,2.0,,,,,90.0,66.0,7.9,8.0,1,,,12.0,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,,,1.0,3.0,,,1.0,,,
10407172,away,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,314,M,303634,EUR,686793600,D,16,16,False,25.0,21.0,5.0,3.0,12.0,14.0,11.0,2.0,,4.0,5.0,,,,,90.0,38.0,8.2,4.0,2,,,9.0,1.0,7.0,1.0,1.0,,,,5.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,
10407172,away,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,44,44,False,27.0,26.0,1.0,1.0,16.0,16.0,11.0,,,1.0,4.0,1.0,,,,90.0,43.0,7.2,3.0,0,,,10.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,3.0,,,,,,
10407172,away,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,66,M,45897,EUR,644371200,M,19,19,False,32.0,18.0,3.0,1.0,7.0,12.0,20.0,4.0,1.0,,6.0,,,,,69.0,43.0,7.0,16.0,0,,,11.0,,6.0,4.0,1.0,,,,,1.0,,2.0,2.0,,,,,2.0,,1.0,,,,,,
10407172,away,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,400,M,826171,EUR,919382400,M,20,20,False,34.0,26.0,7.0,3.0,19.0,21.0,15.0,2.0,1.0,4.0,7.0,1.0,,,,90.0,48.0,7.1,12.0,0,,,7.0,,4.0,4.0,2.0,,,,,1.0,,,,,,2.0,,,,1.0,,,,,,
10407172,away,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4130,M,845136,EUR,889228800,M,8,8,False,14.0,14.0,1.0,1.0,6.0,6.0,8.0,8.0,1.0,,4.0,2.0,,,,45.0,25.0,6.2,6.0,0,Jean Thierry Lazare,Amani,8.0,,4.0,2.0,1.0,2.0,,1.0,,2.0,,3.0,2.0,,,,,,,,,,,jtl_amani_8,,
10407172,away,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,41.0,36.0,3.0,3.0,23.0,24.0,21.0,8.0,1.0,,2.0,1.0,,,,81.0,63.0,7.0,16.0,2,,,14.0,,2.0,2.0,,,1.0,2.0,,3.0,,1.0,3.0,1.0,,4.0,1.0,,1.0,1.0,True,,,,2.0,1.0
