match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_aerialLost,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473360,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,24.0,10.0,15.0,1.0,0.0,9.0,9.0,1.0,15.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,90.0,28.0,6.9,14.0,0.0019702,0,0.0431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473360,home,Palmeiras,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,,973737,EUR,922924800,D,3,3,False,19.0,16.0,4.0,2.0,0.0,10.0,11.0,6.0,8.0,,1.0,2.0,1.0,,,,,45.0,31.0,6.7,6.0,0.00672072,0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13473360,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,23.0,19.0,5.0,3.0,0.0,13.0,13.0,6.0,10.0,,,5.0,,,,,,90.0,31.0,6.8,5.0,0.0666844,1,,3.0,1.0,,,,1.0,,,True,2.0,1.0,1.0,2.0,0.2009,0.5204,,,,,,,,,,,,,,,,
13473360,home,Palmeiras,Micael,micael,Micael,D,13,190,2254,M,,1105341,EUR,966038400,D,13,13,False,23.0,19.0,5.0,1.0,0.0,16.0,17.0,3.0,6.0,1.0,2.0,5.0,3.0,,,,,90.0,34.0,7.0,5.0,0.0157272,0,,2.0,,1.0,1.0,1.0,1.0,Micael,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
13473360,home,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,F_Andersoon,152276,EUR,734832000,M,7,7,False,33.0,27.0,3.0,3.0,0.0,12.0,15.0,15.0,18.0,,3.0,,4.0,,,,,90.0,51.0,7.4,8.0,0.0579006,2,,4.0,2.0,2.0,1.0,,1.0,,,,2.0,,,,0.1666,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,
13473360,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,8,8,False,10.0,9.0,3.0,3.0,1.0,3.0,3.0,6.0,7.0,,4.0,,1.0,4.0,,,,62.0,24.0,7.1,6.0,0.111915,0,,5.0,1.0,,,1.0,3.0,,,,1.0,,,,,,,4.0,,1.0,,,,2.0,1.0,1.0,,,,,,
13473360,home,Palmeiras,Emiliano Martínez,emiliano-martinez,E. Martínez,M,32,184,3839,M,,973533,EUR,934848000,M,32,32,False,27.0,24.0,5.0,4.0,0.0,11.0,11.0,13.0,16.0,1.0,3.0,3.0,1.0,1.0,,,,90.0,40.0,7.3,6.0,0.202184,1,,6.0,,1.0,1.0,,2.0,,,,,,1.0,,0.0388,0.3538,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,
13473360,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,M,22,22,False,33.0,25.0,5.0,,0.0,12.0,13.0,13.0,20.0,2.0,6.0,3.0,5.0,1.0,,,,90.0,63.0,7.6,13.0,0.0484197,1,,6.0,2.0,2.0,1.0,,1.0,,,,1.0,,1.0,,0.0712,0.3964,1.0,,1.0,4.0,1.0,,,2.0,,1.0,,1.0,,,,
13473360,home,Palmeiras,Estêvão,estevao,Estêvão,M,41,176,196577,M,Estêvão,1597265,EUR,1177372800,F,41,41,False,15.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,12.0,,4.0,,2.0,1.0,,,,77.0,27.0,6.7,4.0,0.0490016,1,,4.0,,,,2.0,3.0,Estêvão,,,1.0,1.0,,,0.3353,,,1.0,,3.0,3.0,1.0,,2.0,,,1.0,,,,,
13473360,home,Palmeiras,Facundo Torres,facundo-torres,F. Torres,M,17,177,5945,M,,874572,EUR,955584000,F,17,17,False,30.0,26.0,1.0,1.0,1.0,9.0,10.0,17.0,20.0,1.0,3.0,,6.0,1.0,,,,90.0,43.0,7.0,10.0,0.107048,1,,6.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,0.1324,,,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,,,,,,
