match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOwnHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_keyPass,stat_totalCross,stat_totalOffside,captain,stat_accurateCross,stat_totalContest,stat_wasFouled,stat_penaltyWon,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_hitWoodwork,stat_lastManTackle,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded,player_sofascoreId
12764299,home,FC Viktoria Plzeň,Martin Jedlička,,,martin-jedlicka,M. Jedlička,G,23,186.0,116,M,795155,EUR,885600000,G,16,16,False,18.0,5.0,16.0,5.0,0.0,4.0,5.0,14.0,7.0,2.0,2.0,2.0,90.0,23.0,7.2,13.0,0.00184706,0,0.1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Sampson Dweh,Sampson Dweh,,sampson-dweh,S. Dweh,D,40,186.0,1269,M,1125779,EUR,1002672000,D,40,40,False,30.0,21.0,12.0,6.0,0.0,13.0,11.0,17.0,6.0,,,,90.0,58.0,7.8,17.0,0.00794255,1,,10.0,3.0,1.0,8.0,1.0,5.0,2.0,5.0,4.0,1.0,0.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Svetozar Marković,,,svetozar-markovic,S. Marković,D,15,184.0,277,M,890913,EUR,953769600,D,3,3,False,13.0,9.0,4.0,1.0,0.0,9.0,1.0,4.0,2.0,,,,90.0,29.0,7.1,4.0,0.00036682,1,,8.0,2.0,3.0,4.0,,9.0,,2.0,1.0,,0.025,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Václav Jemelka,,,vaclav-jemelka,V. Jemelka,D,21,186.0,199,M,802317,EUR,803865600,D,21,21,False,28.0,16.0,8.0,2.0,0.0,10.0,10.0,19.0,9.0,,,,90.0,50.0,6.8,14.0,0.0127501,0,,6.0,,2.0,2.0,,3.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Lukáš Kalvach,,,lukas-kalvach,L. Kalvach,M,8,181.0,105,M,1006331,EUR,806112000,M,23,23,False,27.0,18.0,4.0,,0.0,13.0,9.0,18.0,7.0,,,,90.0,48.0,7.5,14.0,0.10175,1,,11.0,1.0,3.0,4.0,1.0,1.0,5.0,2.0,,1.0,0.032,,,,2.0,4.0,,True,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Milan Havel,,,milan-havel,M. Havel,M,24,182.0,49,M,318045,EUR,776217600,M,24,24,False,16.0,10.0,3.0,1.0,0.0,5.0,7.0,14.0,6.0,,,,83.0,32.0,6.8,13.0,0.208704,0,,3.0,1.0,6.0,5.0,,,1.0,3.0,1.0,1.0,,3.0,,,,3.0,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Lukáš Červ,,,lukas-cerv,L. Červ,M,6,182.0,289,M,952114,EUR,986860800,M,6,6,False,26.0,19.0,2.0,2.0,0.0,6.0,16.0,20.0,9.0,,,,90.0,34.0,7.9,7.0,0.239467,1,,3.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,,0.0492,2.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.1432,,,,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Pavel Šulc,,,pavel-sulc,P. Šulc,M,10,177.0,3263,M,957604,EUR,978048000,M,31,31,False,29.0,20.0,3.0,3.0,0.0,10.0,12.0,20.0,2.0,,,,90.0,52.0,7.0,14.0,0.00718405,1,,8.0,2.0,7.0,9.0,,1.0,,6.0,5.0,1.0,0.7884,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,4.0,,,1.0,,,0.7809,1.0,1.0,1.0,,,,,,,,,
12764299,home,FC Viktoria Plzeň,Cadu,,,cadu,Cadu,M,20,177.0,241,M,1032956,EUR,870998400,M,22,22,False,23.0,13.0,4.0,1.0,0.0,6.0,9.0,18.0,2.0,,,,90.0,38.0,6.5,14.0,0.0117745,1,,4.0,,5.0,1.0,1.0,1.0,1.0,,,2.0,0.0594,,2.0,,,1.0,,,,2.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,
12764299,home,FC Viktoria Plzeň,Prince Kwabena Adu,,,adu-prince-kwabena,P. K. Adu,F,80,179.0,1482,M,1472288,EUR,1064275200,F,80,80,False,11.0,7.0,1.0,,0.0,4.0,5.0,7.0,6.0,,,,88.0,42.0,7.0,22.0,0.0193088,4,,2.0,3.0,21.0,8.0,2.0,,1.0,,,7.0,0.525,3.0,3.0,,,,1.0,,,3.0,4.0,,7.0,1.0,7.0,2.0,1.0,,0.7883,,1.0,,2.0,,,,,,,,
