match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_fouls,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_goals
12117308,away,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,,989384,EUR,951868800,M,40,40,False,33.0,29.0,1.0,1.0,0.0,13.0,14.0,16.0,19.0,4.0,,,61.0,41.0,6.6,5.0,0.00946659,2,,,,,2.0,,,,1.0,,,2.0,,,,,,,,,2.0,0.0424,,,,1.0,,,,,,,,,,,
12117308,away,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,,345113,EUR,624931200,M,8,8,False,41.0,36.0,1.0,1.0,0.0,11.0,13.0,25.0,29.0,4.0,,,85.0,51.0,7.3,7.0,0.0488154,3,,1.0,,2.0,2.0,3.0,2.0,,,,1.0,,1.0,,,1.0,,,,1.0,,0.1003,1.0,,,,2.0,,,,,,,,,0.0767,
12117308,away,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,,845433,EUR,859680000,M,17,17,False,31.0,23.0,2.0,,0.0,3.0,4.0,21.0,30.0,2.0,,,61.0,42.0,7.2,11.0,0.0342635,1,,3.0,1.0,,2.0,3.0,,1.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,0.072,,,,,,,,,,,,,,,
12117308,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,,124997,EUR,674092800,M,10,10,False,51.0,48.0,3.0,2.0,0.0,9.0,9.0,41.0,47.0,8.0,,,90.0,73.0,8.0,10.0,0.208524,1,,5.0,4.0,,7.0,5.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,3.0,,2.0,,,0.0825,6.0,,,,1.0,True,,,,,,,,0.5941,
12117308,away,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,,985766,EUR,922752000,M,21,21,False,37.0,28.0,,,0.0,5.0,6.0,23.0,31.0,1.0,,,68.0,58.0,7.1,20.0,0.0453008,1,,,1.0,3.0,9.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,,,,4.0,1.0,,,,,0.0472,,,,1.0,1.0,,,,,,,,,0.372,1.0
12117308,away,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,rafaelsantosborre,560116,EUR,811123200,F,19,19,False,15.0,12.0,,,1.0,6.0,6.0,7.0,10.0,1.0,,,69.0,30.0,6.7,6.0,0.0448458,2,,1.0,1.0,,7.0,2.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,,0.364,1.0,,,3.0,1.0,,,1.0,,,,,,0.2362,
12117308,away,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,,1485218,EUR,1187308800,M,34,34,True,17.0,15.0,,,0.0,5.0,5.0,10.0,14.0,4.0,,,29.0,26.0,6.7,7.0,0.0523173,0,,2.0,1.0,,4.0,1.0,2.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
12117308,away,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,,41837,EUR,554169600,M,5,5,True,18.0,13.0,2.0,1.0,0.0,7.0,10.0,6.0,8.0,3.0,,,29.0,24.0,6.8,5.0,0.00265425,0,,,2.0,,2.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117308,away,Internacional,Wanderson,wanderson,Wanderson,M,94,175,1923,M,,247483,EUR,781401600,F,11,11,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,22.0,12.0,6.8,2.0,0.0107503,1,,,1.0,,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,0.0666,,,,,1.0,,,,,,,,,0.0289,
12117308,away,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,ennervalencia,106456,EUR,626140800,F,13,13,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,21.0,15.0,6.5,4.0,0.00390085,1,,,,,4.0,2.0,,1.0,3.0,1.0,,,,,,,1.0,,,1.0,,0.0433,,,,1.0,,,,,,,,,,,
12117308,away,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181,427,M,,1835768,EUR,1176336000,M,39,39,True,3.0,2.0,2.0,1.0,0.0,,,2.0,3.0,,,,11.0,4.0,6.7,1.0,0.00576169,0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,Luis Otávio,,,,,,,,,,,,,
12117308,away,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Anthoni,,,,,,,,,,,,,
12117308,away,Internacional,Nathan,nathan,Nathan,D,22,183,476,M,,1016912,EUR,999648000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117308,away,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187,354,M,,1394242,EUR,954806400,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117308,away,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,,1485220,EUR,1118016000,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117308,away,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Mathias,,,,,,,,,,,,,
12117308,away,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117308,away,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,,1199435,EUR,1049241600,F,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Lucca,,,,,,,,,,,,,
