match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,stat_outfielderBlock,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
14573077,home,Kuopion Palloseura,Saku Savolainen,saku-savolainen,S. Savolainen,D,6,184.0,31,M,327419,EUR,839894400,F,6,6,True,,14.0,11.0,1.0,,0.0,6.0,8.0,5.0,6.0,,,3.0,1.0,,,,,35.0,27.0,6.7,6.0,0.0398301,30.009344124784,6.0,-17.115,1.155,,1.0,0,,-0.47,0.02,-0.11,,4.0,,,,1.0,2.0,,,1.0,,,,,,2.0,1.0,2.0,,4.0,2.0,,,,,,,,,,
14573077,home,Kuopion Palloseura,Petteri Pennanen,petteri-pennanen,P. Pennanen,M,8,181.0,59,M,36316,EUR,653702400,M,8,8,True,,24.0,18.0,,,0.0,5.0,8.0,13.0,16.0,,3.0,1.0,,,,,,35.0,30.0,7.1,8.0,0.156347,67.050781363009,9.0,31.5,17.115,,1.0,0,,0.35,0.06,0.14,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
14573077,home,Kuopion Palloseura,Agon Sadiku,agon-sadiku,A. Sadiku,F,29,184.0,413,M,1047014,EUR,1047254400,F,11,11,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,13.0,9.0,6.5,1.0,0.00334388,8.7854199321852,2.0,1.365,1.47,,,2,,-0.11,0.04,0.13,,1.0,,,1.0,,1.0,1.0,1.0,,,0.1209,-0.35,,,,,1.0,,,,,1.0,,,,,,,,
14573077,home,Kuopion Palloseura,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,4,4,True,,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,12.0,5.0,6.7,1.0,6.7e-07,,,,,,,0,,-0.13,,0.59,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
14573077,home,Kuopion Palloseura,Pa Konate,pa-konate,P. Konate,M,,178.0,150,M,307462,EUR,767232000,D,22,22,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,12.0,3.0,6.6,2.0,,5.0393079882063,1.0,-4.935,-4.935,,,0,,-0.07,-0.08,0.15,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Aatu Hakala,aatu-hakala,A. Hakala,G,1,182.0,15,M,1025688,EUR,964742400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Arttu Lötjönen,arttu-lotjonen,A. Lötjönen,D,23,184.0,32,M,1047268,EUR,1075248000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Taneli Hämäläinen,taneli-hamalainen,T. Hämäläinen,D,33,184.0,34,M,1032178,EUR,987379200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Sadat Seidu,sadat-seidu,S. Seidu,M,,178.0,46,M,1540417,EUR,1073260800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Paulius Golubickas,paulius-golubickas,P. Golubickas,M,8,173.0,177,M,912182,EUR,935020800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,home,Kuopion Palloseura,Joslyn Luyeye-Lutumba,joslyn-luyeye-lutumba,J. Luyeye-Lutumba,F,21,174.0,105,M,1033514,EUR,1039737600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Karlo Letica,karlo-letica,K. Letica,G,25,201.0,508,M,827372,EUR,855619200,G,25,25,False,,20.0,9.0,14.0,3.0,0.0,7.0,7.0,2.0,13.0,,,7.0,,1.0,1.0,,,90.0,28.0,7.4,11.0,0.00030344,8.8680784282718,2.0,-0.42000000000002,2.835,0.0096,,0,0.2122,0.06,0.07,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
14573077,away,FC Lausanne-Sport,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181.0,439,M,963211,EUR,1014249600,D,2,2,False,,54.0,39.0,6.0,,0.0,7.0,15.0,32.0,39.0,1.0,5.0,6.0,,,,,,90.0,86.0,7.7,21.0,0.239452,250.44004836275,28.0,-88.62,16.59,,1.0,0,,0.36,0.24,0.31,,3.0,2.0,1.0,,3.0,1.0,3.0,2.0,2.0,,,,,,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,
14573077,away,FC Lausanne-Sport,Kevin Mouanga,kevin-mouanga,K. Mouanga,D,14,191.0,118,M,962404,EUR,964396800,D,14,14,False,True,40.0,34.0,6.0,2.0,0.0,20.0,20.0,14.0,20.0,1.0,1.0,3.0,1.0,,,,,90.0,51.0,6.5,7.0,0.0098796,144.89509518825,20.0,-47.25,7.77,,,1,,0.14,0.15,-0.03,,5.0,,,1.0,5.0,1.0,,,,,0.2971,-0.32,,,1.0,,3.0,,,,1.0,,,,,,,1.0,,
14573077,away,FC Lausanne-Sport,Bryan Okoh,bryan-okoh,B. Okoh,D,24,187.0,291,M,987491,EUR,1053043200,D,5,5,False,,54.0,46.0,4.0,1.0,0.0,26.0,27.0,20.0,27.0,2.0,6.0,7.0,,,,,,90.0,75.0,7.2,10.0,0.0306934,316.7989578702,28.0,-193.725,6.72,,,1,,0.32,0.27,1.0,,5.0,2.0,1.0,1.0,5.0,5.0,3.0,,,1.0,0.049,-0.18,,,1.0,1.0,2.0,,,,,,,,,2.0,,,,
14573077,away,FC Lausanne-Sport,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175.0,122,M,850895,EUR,868924800,D,18,18,False,,67.0,58.0,6.0,1.0,0.0,20.0,20.0,38.0,47.0,3.0,9.0,7.0,,,,,,90.0,97.0,8.2,16.0,0.232752,255.42608646702,32.0,-104.37,9.03,,2.0,0,,0.52,0.05,0.45,,5.0,2.0,1.0,,3.0,2.0,3.0,3.0,2.0,1.0,,,,,,1.0,2.0,2.0,5.0,2.0,1.0,,,,,,,,,
14573077,away,FC Lausanne-Sport,Gabriel Sigua,sigua-gabriel,G. Sigua,M,38,191.0,705,M,1153198,EUR,1120089600,M,38,38,False,,36.0,32.0,1.0,1.0,0.0,11.0,11.0,21.0,25.0,1.0,3.0,6.0,,,,,,90.0,58.0,6.8,13.0,0.186502,254.88607721577,31.0,-73.395,19.005,,2.0,4,,0.18,0.32,-0.03,,3.0,2.0,1.0,2.0,,1.0,,,2.0,,0.2769,-0.57,Gabriel Sigua,,1.0,,1.0,1.0,6.0,1.0,,2.0,,,,,,,1.0,
14573077,away,FC Lausanne-Sport,Jamie Roche,roche-jamie,J. Roche,M,8,191.0,132,M,1021938,EUR,986428800,M,8,8,False,,58.0,54.0,5.0,5.0,0.0,20.0,20.0,34.0,38.0,1.0,5.0,9.0,,,,,,90.0,70.0,7.5,7.0,0.0305781,94.586392906893,15.0,-44.52,1.47,,1.0,2,,0.26,0.1,0.18,,2.0,,,2.0,2.0,,4.0,2.0,2.0,1.0,0.0729,0.01,,,1.0,,,,1.0,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177.0,1636,M,998835,EUR,1041638400,M,11,11,False,,20.0,15.0,,,0.0,2.0,2.0,13.0,18.0,2.0,6.0,2.0,,,,,,71.0,40.0,6.6,12.0,0.0207893,99.093628848213,15.0,11.865,15.12,,,3,,-0.24,-0.52,-0.17,,6.0,2.0,1.0,,,1.0,,,2.0,1.0,0.239,0.12,,,1.0,,,3.0,1.0,1.0,3.0,1.0,,2.0,0.9889,,,,,
14573077,away,FC Lausanne-Sport,Beyatt Lekoueiry,beyatt-lekweiry,B. Lekoueiry,M,27,171.0,1257,M,1169719,EUR,1113177600,M,27,27,False,,30.0,23.0,1.0,1.0,0.0,7.0,8.0,16.0,22.0,,6.0,2.0,,,,,,71.0,41.0,6.7,9.0,0.0795593,84.241031334764,15.0,7.35,8.715,,,1,,-0.25,0.09,-0.02,,2.0,1.0,1.0,1.0,,,3.0,1.0,,,0.0855,-0.27,,,,,1.0,2.0,,,1.0,,,,,,,,,
14573077,away,FC Lausanne-Sport,Thelonius Bair,bair-thelonius,T. Bair,F,9,191.0,416,M,936848,EUR,935712000,F,9,9,False,,19.0,13.0,,,0.0,,,13.0,19.0,,4.0,,,,,,,90.0,35.0,6.1,10.0,0.136866,51.445388482226,8.0,3.255,7.455,,2.0,5,,-0.67,0.28,-0.02,,5.0,1.0,1.0,4.0,,,1.0,,1.0,2.0,0.6739,-0.66,,,,,1.0,2.0,,,2.0,1.0,1.0,,,,,1.0,,
14573077,away,FC Lausanne-Sport,Gaoussou Diakite,diakite-gaoussou,G. Diakite,F,70,182.0,3137,M,1652719,EUR,1127692800,F,70,70,False,,31.0,27.0,1.0,,0.0,4.0,4.0,23.0,27.0,,1.0,4.0,,,,,,71.0,50.0,7.4,14.0,0.245984,139.92076137197,19.0,-5.88,11.76,,4.0,2,,0.39,0.77,-0.06,,6.0,2.0,,2.0,,,,,2.0,1.0,0.455,-0.59,,,1.0,,1.0,1.0,6.0,2.0,2.0,,,,,,,1.0,1.0,1.0
14573077,away,FC Lausanne-Sport,Nicky Beloko,medja-beloko-nicky,N. Beloko,M,16,182.0,95,M,909631,EUR,950659200,M,16,16,True,,18.0,14.0,,,0.0,5.0,6.0,9.0,12.0,1.0,3.0,4.0,,,,,,19.0,31.0,6.6,8.0,0.0131224,95.890165847199,14.0,-39.795,4.305,,,2,,-0.2,0.3,0.25,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,0.0349,-0.25,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
14573077,away,FC Lausanne-Sport,Muhannad Al Saad,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,F,77,77,True,,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,2.0,1.0,,,,,,19.0,14.0,6.6,4.0,0.018249,26.46260866781,4.0,-10.815,0.21000000000002,,,0,,-0.1,0.03,0.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,
14573077,away,FC Lausanne-Sport,Alban Ajdini,alban-ajdini,A. Ajdini,F,7,179.0,105,M,1046302,EUR,931392000,F,7,7,True,,11.0,7.0,,,0.0,,,7.0,11.0,,1.0,2.0,,,,,,19.0,18.0,6.4,8.0,0.115443,68.690640006744,8.0,-33.18,4.2,,1.0,0,,-0.22,0.05,-0.02,,1.0,2.0,1.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Emilien Grosso,emilien-grosso,E. Grosso,G,61,,4,M,1652450,EUR,1165968000,G,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Thomas Castella,thomas-castella,T. Castella,G,1,185.0,21,M,137127,EUR,741398400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Hamza Abdallah,hamza-abdallah,H. Abdallah,D,20,177.0,35,M,1510500,EUR,1055462400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Lorenzo Bittarelli,lorenzo-bittarelli,L. Bittarelli,D,50,179.0,10,M,1149322,EUR,1108944000,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Lorenzo Bittarelli,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Rodolfo Lippo,rodolfo-lippo,R. Lippo,D,54,186.0,36,M,1529968,EUR,1084320000,D,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Abdou Karim Sow,abdou-karim-sow,A. K. Sow,D,71,194.0,147,M,1127855,EUR,1053561600,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Sekou Fofana,sekou-fofana,S. Fofana,D,93,178.0,134,M,1510503,EUR,1048550400,D,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Olivier Custodio,olivier-custodio,O. Custodio,M,10,179.0,35,M,186987,EUR,792374400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573077,away,FC Lausanne-Sport,Enzo Kana-Biyik,enzo-kana-biyik,E. Kana-Biyik,F,22,189.0,2158,M,2020718,EUR,1168214400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Enzo Kana-Biyik,,,,,,,,,,,,,,,,,
