match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_challengeLost,stat_totalOffside,captain,stat_errorLeadToAGoal,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated
14131861,home,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,3.0,4.0,,2.0,,,,,,26.0,13.0,6.6,9.0,0.00740082,,0,,-0.04,-0.04,0.16,,,,1.0,4.0,3.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,11.0,3.0,6.3,3.0,,,0,,-0.06,-0.06,-0.01,,,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,F,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,1.0,,,,,,15.0,3.0,6.5,1.0,0.00245171,,0,,0.0,0.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Tiago Brito,tiago-brito,T. Brito,M,90,190,73,M,1651509,EUR,1082073600,M,90,90,True,9.0,6.0,,,0.0,,1.0,6.0,8.0,,,,1.0,,,,,,11.0,11.0,6.6,4.0,0.0281912,,0,,0.03,-0.05,0.0,,Tiago Brito,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Martin Turk,martin-turk,M. Turk,G,16,190,240,M,1083104,EUR,1061424000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Longin Bimai,longin-bimai,L. Bimai,D,57,196,14,M,2218511,EUR,1140134400,D,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Longin Bimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,home,Estoril Praia,Diogo Brasido,diogo-brasido,D. Brasido,D,5,179,35,M,1900348,EUR,1053734400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Diogo Brasido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Renan Ribeiro,renan-ribeiro,R. Ribeiro,G,40,193,156,M,82598,EUR,638150400,G,40,40,False,32.0,21.0,20.0,9.0,0.0,15.0,19.0,6.0,13.0,,,1.0,7.0,,2.0,3.0,1.0,1.0,90.0,37.0,7.7,11.0,0.00372041,0.6517,0,0.5145,0.12,0.02,-0.07,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,249,M,1002565,EUR,1011484800,D,30,30,False,31.0,23.0,8.0,4.0,0.0,19.0,23.0,4.0,8.0,,1.0,9.0,2.0,,,,,,90.0,44.0,6.8,9.0,0.00162794,,0,,0.05,0.0,0.24,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Bernardo Schappo,schappo-bernardo,B. Schappo,D,14,191,188,M,1017590,EUR,922060800,D,14,14,False,28.0,21.0,5.0,1.0,0.0,12.0,13.0,9.0,15.0,2.0,4.0,5.0,3.0,,,,,,90.0,42.0,6.2,9.0,0.0134176,,0,,0.16,0.15,-0.4,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,
14131861,away,CF Estrela Amadora,Atanas Chernev,chernev-atanas,A. Chernev,D,16,193,204,M,1031642,EUR,1017014400,D,79,79,False,29.0,21.0,5.0,2.0,0.0,13.0,18.0,8.0,11.0,1.0,5.0,10.0,4.0,,,,,,90.0,50.0,7.6,10.0,0.00559805,,1,,0.15,-0.83,0.71,,,,,2.0,,,,1.0,,4.0,1.0,,,,0.0693,,-0.45,,,,,,,1.0,,1.0,,,,1.0,,
14131861,away,CF Estrela Amadora,Sidny Lopes Cabral,sidny-lopes-cabral,S. L. Cabral,D,15,176,1269,M,1117723,EUR,1032307200,M,55,55,False,18.0,13.0,1.0,,0.0,9.0,12.0,4.0,6.0,,2.0,2.0,2.0,,,,,,90.0,51.0,6.6,15.0,0.218354,,1,,0.13,-0.18,0.21,,Sidny Lopes Cabral,,,6.0,,1.0,2.0,2.0,,1.0,1.0,,7.0,,0.0117,,-0.04,2.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,
14131861,away,CF Estrela Amadora,Robson Lucas Oliveira Botelho,oliveira-botelho-robson-lucas,R. L. O. Botelho,M,8,180,75,M,2058164,EUR,1028678400,M,8,8,False,9.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,5.0,,2.0,1.0,2.0,,,,,,45.0,15.0,6.6,3.0,0.00201039,,0,,0.06,0.04,-0.03,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0
14131861,away,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,37.0,30.0,7.0,3.0,0.0,15.0,19.0,15.0,18.0,,5.0,1.0,10.0,,,,,,90.0,49.0,6.9,11.0,0.0808946,,0,,0.17,0.16,-0.08,,Paulo,Moreira,,5.0,1.0,2.0,1.0,1.0,,2.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,2.0,,,,,,
14131861,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,M,25,25,False,5.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,,4.0,3.0,1.0,,,,,,58.0,21.0,6.1,4.0,0.0889354,,0,,0.21,0.01,-0.56,,,,,5.0,1.0,2.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,3.0,,,1.0,,,
14131861,away,CF Estrela Amadora,Joao Gastao,gastao-joao,J. Gastao,F,89,180,63,M,2218660,EUR,1153526400,F,89,89,False,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,58.0,11.0,7.0,2.0,0.00871631,,0,,0.02,,0.4,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,
14131861,away,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,11,11,False,26.0,17.0,5.0,1.0,0.0,10.0,12.0,7.0,14.0,,8.0,,9.0,,,,,,89.0,50.0,7.0,16.0,0.0125317,,2,,-0.01,0.31,0.17,,,,1.0,6.0,2.0,4.0,3.0,,1.0,3.0,3.0,,2.0,2.0,0.3292,0.3912,-0.06,3.0,1.0,1.0,,1.0,,,1.0,,,True,,,1.0,
14131861,away,CF Estrela Amadora,Alan Godoy,alan-godoy,A. Godoy,F,16,178,356,M,1015993,EUR,1052006400,F,13,13,False,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,,,,,,74.0,14.0,6.7,3.0,0.00045484,,0,,-0.07,0.06,0.29,,,,1.0,4.0,1.0,,3.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,
14131861,away,CF Estrela Amadora,Abraham Marcus,abraham-marcus,A. Marcus,M,99,178,255,M,1090543,EUR,946771200,F,99,99,True,16.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,10.0,1.0,2.0,,2.0,,,,,,45.0,29.0,6.4,10.0,0.00603695,,2,,0.0,-0.1,0.24,,Abraham Marcus,,3.0,6.0,2.0,,1.0,2.0,2.0,1.0,1.0,,2.0,,0.1311,,-0.29,,,,,,,,,,,,,2.0,,
14131861,away,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,,,,,16.0,11.0,6.3,6.0,5.7e-06,,0,,-0.02,-0.07,0.0,,,,2.0,4.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,True,5.0,2.0,1.0,,0.0,1.0,1.0,1.0,4.0,1.0,1.0,,3.0,,,,,,32.0,9.0,6.4,5.0,0.004852,,2,,-0.08,0.25,0.14,,,,,2.0,1.0,,1.0,,,,,,,2.0,0.0903,0.596,-0.42,1.0,,,,1.0,,,,,1.0,,,,,
14131861,away,CF Estrela Amadora,Ianis Stoica,ianis-stoica,I. Stoica,F,10,180,563,M,910316,EUR,1039305600,F,10,10,True,7.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,,,,1.0,,,,,,16.0,11.0,6.9,5.0,0.0204042,,1,,-0.06,0.04,0.16,,,,,2.0,,,2.0,,,,,,1.0,1.0,0.735,0.9849,0.32,,,,,1.0,1.0,,,,,,,,,
14131861,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,7.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,,2.0,,2.0,,,,,,16.0,9.0,7.7,2.0,0.558767,,0,,0.66,0.01,0.17,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0
14131861,away,CF Estrela Amadora,João Resende,resende-joao,J. Resende,F,14,174,83,M,1006110,EUR,1048636800,F,26,26,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,2.0,,,,,,9.0,5.0,6.5,,1.816e-05,,0,,0.0,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Diogo Pinto,diogo-pinto,D. Pinto,G,1,194,515,M,1142575,EUR,1087516800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Semeu Commey,commey-semeu,S. Commey,D,44,190,48,M,1468197,EUR,1084320000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131861,away,CF Estrela Amadora,Alex Sola,alex-sola,A. Sola,M,63,173,71,M,2037671,EUR,1071360000,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
