match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_interceptionWon,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_aerialLost,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_errorLeadToAShot
12530722,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,5.0,3.0,1.0,1.0,0.0,,1.0,3.0,4.0,4.0,1.0,1.0,4.0,,,59.0,20.0,6.7,8.0,0.00140985,0,,,,4.0,,,,,,2.0,,,,,,,,,6.0,,,3.0,,,,,,,nazon,,,
12530722,home,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,4.0,3.0,,,0.0,3.0,4.0,,,4.0,,,2.0,,,31.0,14.0,7.1,5.0,3.117e-05,1,,,1.0,10.0,1.0,1.0,,1.0,1.0,3.0,,,,,0.1038,,,,2.0,,1.0,4.0,,,1.0,0.2118,,1.0,,,,
12530722,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,True,6.0,6.0,2.0,2.0,0.0,4.0,4.0,2.0,2.0,,4.0,,,,,18.0,11.0,6.5,,0.00028295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,3.0,6.0,1.0,0.00064466,0,,,,3.0,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,
12530722,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,,8.0,7.0,6.8,,0.00260385,0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530722,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,35,182,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Batuhan Özgan,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,41.0,32.0,10.0,1.0,0.0,32.0,33.0,,8.0,,,9.0,,1.0,2.0,90.0,49.0,6.1,9.0,0.00013506,0,-1.7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530722,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,41.0,31.0,5.0,2.0,0.0,24.0,29.0,7.0,13.0,9.0,3.0,2.0,3.0,,,90.0,69.0,6.7,14.0,0.00874391,1,,1.0,7.0,3.0,1.0,,,1.0,,,1.0,True,1.0,,0.0321,,,3.0,,,1.0,1.0,,,,,,,,,,
12530722,away,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,54.0,49.0,1.0,1.0,0.0,44.0,47.0,5.0,7.0,4.0,6.0,3.0,,,,59.0,66.0,6.4,7.0,0.0016373,1,,,3.0,5.0,,,,1.0,,4.0,,,1.0,,0.2119,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
12530722,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,73.0,65.0,6.0,2.0,0.0,41.0,42.0,25.0,34.0,4.0,2.0,3.0,1.0,,,90.0,83.0,6.4,10.0,0.154108,0,,3.0,2.0,5.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,
12530722,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,26.0,23.0,3.0,,0.0,15.0,16.0,8.0,11.0,5.0,,2.0,1.0,,,59.0,37.0,6.5,7.0,0.0130344,0,,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,
12530722,away,Başakşehir FK,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,False,40.0,37.0,4.0,2.0,0.0,22.0,22.0,15.0,19.0,6.0,1.0,4.0,3.0,,,75.0,52.0,6.6,5.0,0.0259543,0,,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12530722,away,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,26,26,False,18.0,14.0,5.0,3.0,0.0,6.0,6.0,8.0,15.0,3.0,,1.0,,,,69.0,27.0,6.9,7.0,0.0192669,1,,3.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,0.0282,,,,,,,1.0,,,1.0,0.0171,,,,,,
12530722,away,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,8,8,False,35.0,24.0,4.0,1.0,0.0,8.0,10.0,16.0,25.0,4.0,,3.0,1.0,,,90.0,43.0,6.8,13.0,0.257136,1,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,,1.0,,0.0185,,,,2.0,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,33.0,23.0,3.0,1.0,0.0,12.0,13.0,13.0,31.0,7.0,,5.0,1.0,,,90.0,55.0,7.4,21.0,0.168998,1,,11.0,1.0,4.0,,3.0,2.0,3.0,2.0,2.0,4.0,,,,0.0352,,,1.0,1.0,2.0,,2.0,,1.0,1.0,0.0361,,,,,,
12530722,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,M,25,25,False,21.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,15.0,1.0,,1.0,,,,69.0,33.0,6.4,12.0,0.014577,3,,1.0,,4.0,,2.0,1.0,,,,1.0,,,,0.0925,,,,,,2.0,1.0,,,1.0,0.2206,2.0,,,,,
12530722,away,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,21.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,14.0,6.0,,1.0,2.0,,,90.0,31.0,6.9,9.0,0.027133,1,,,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,0.1079,,,,4.0,,1.0,1.0,,,,,,,pjona_9,,,
12530722,away,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,24.0,21.0,1.0,1.0,0.0,16.0,17.0,5.0,7.0,3.0,,2.0,1.0,,,31.0,26.0,6.0,3.0,0.00518637,0,,,1.0,3.0,1.0,,,1.0,,2.0,,,,,,Hamza Güreler,,,,,,,,,,,,,,,,1.0
12530722,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,6.0,6.0,,,0.0,1.0,1.0,6.0,6.0,3.0,,,1.0,,,31.0,13.0,7.4,,0.0494752,2,,1.0,,3.0,,,,2.0,1.0,,1.0,,,,0.1103,,,,,1.0,,3.0,,,1.0,0.0451,1.0,1.0,,,,
12530722,away,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,1.0,,,21.0,15.0,6.5,1.0,0.00732497,0,,,,5.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12530722,away,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,F,77,77,True,9.0,6.0,2.0,,0.0,3.0,3.0,3.0,12.0,,,1.0,,,,21.0,17.0,6.5,9.0,0.00146745,0,,6.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12530722,away,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,16.0,16.0,3.0,3.0,1.0,10.0,10.0,6.0,6.0,1.0,,2.0,1.0,,,15.0,20.0,6.9,1.0,0.039833,0,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
12530722,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Christopher Operi,christopher-operi,C. Operi,D,21,182,1314,M,858977,EUR,862272000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530722,away,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
