match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_aerialLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId
12528215,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191,3020,M,847494,EUR,959212800,G,1,1,False,39.0,34.0,8.0,3.0,0.0,34.0,36.0,3.0,1.0,7.0,2.0,4.0,2.0,2.0,90.0,50.0,7.6,5.0,6.317e-05,0,0.1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528215,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,False,29.0,25.0,3.0,2.0,0.0,16.0,18.0,14.0,2.0,4.0,,,,,73.0,50.0,7.2,9.0,0.0309514,0,,10.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12528215,home,Eyüpspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,D,6,6,False,59.0,53.0,9.0,6.0,0.0,37.0,41.0,18.0,4.0,5.0,,,,,90.0,72.0,7.5,7.0,0.0138178,1,,16.0,,,,,3.0,,1.0,3.0,1.0,,,,1.0,1.0,1.0,0.0577,0.039,,,,,,,,,,,,,
12528215,home,Eyüpspor,Luccas Claro,luccas-claro,L. Claro,D,4,182,171,M,998209,EUR,687916800,D,4,4,False,62.0,55.0,8.0,4.0,0.0,41.0,43.0,19.0,3.0,8.0,,,,,90.0,68.0,7.2,7.0,0.0112523,0,,14.0,,,1.0,4.0,3.0,,,2.0,1.0,,,,,,,,,True,4.0,1.0,,,,,,,,,,
12528215,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,False,45.0,36.0,7.0,3.0,0.0,17.0,18.0,28.0,5.0,6.0,,,,,90.0,67.0,7.7,13.0,0.134442,0,,20.0,1.0,1.0,,5.0,8.0,2.0,2.0,3.0,2.0,2.0,,,,2.0,1.0,,,,,,6.0,4.0,1.0,1.0,,,,,,
12528215,home,Eyüpspor,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,False,36.0,30.0,2.0,2.0,0.0,15.0,16.0,21.0,,5.0,,,,,90.0,45.0,7.2,9.0,0.0841549,0,,15.0,1.0,,1.0,2.0,5.0,1.0,,3.0,3.0,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,
12528215,home,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,97,M,828872,EUR,824601600,M,57,57,False,31.0,27.0,3.0,2.0,0.0,18.0,19.0,12.0,3.0,1.0,,,,,85.0,50.0,7.6,4.0,0.00702182,1,,9.0,,,1.0,1.0,8.0,,3.0,7.0,3.0,2.0,,,1.0,,1.0,0.0184,0.1554,,,,,,,,,,,,,
12528215,home,Eyüpspor,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181,3238,M,906049,EUR,951868800,M,23,23,False,21.0,16.0,2.0,1.0,0.0,5.0,6.0,16.0,1.0,4.0,,,,,90.0,41.0,7.1,12.0,0.335911,4,,11.0,1.0,,,6.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,4.0,1.0,0.1297,0.0617,,2.0,,3.0,1.0,,2.0,1.0,2.0,,,,
12528215,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,414,M,343527,EUR,718156800,F,8,8,False,11.0,8.0,1.0,1.0,0.0,2.0,4.0,10.0,,,,,,,54.0,24.0,6.6,9.0,0.0798637,2,,7.0,3.0,1.0,,7.0,2.0,1.0,1.0,,,1.0,,,,,1.0,0.0718,,,1.0,,1.0,,,2.0,1.0,1.0,3.0,,,
12528215,home,Eyüpspor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,19.0,15.0,2.0,2.0,0.0,5.0,6.0,13.0,1.0,2.0,,,,,85.0,24.0,6.6,6.0,0.0447898,2,,10.0,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,0.562,1.0369,,,,,,,,,,,1.0,2.0,
