match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalClearance,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_keeperSaveValue,stat_penaltyConceded,stat_lastManTackle,stat_errorLeadToAShot
14025063,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,13.0,8.0,,,0.0,,1.0,2.0,90.0,29.0,6.5,0.0267126,6,,-0.27,-0.23,-0.02,,,8.0,12.0,,,1.0,2.0,6.0,1.0,,4.0,,1.0,1.0,10.0,0.4743,,-0.51,,,,4.0,,,,4.0,1.0,,,,2.0,0.2454,,,2.0,,,,,,,,,
14025063,home,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177,3553,M,,1184308,EUR,1115510400,D,20,20,True,26.0,23.0,,,0.0,6.0,6.0,4.0,45.0,34.0,6.7,0.0542289,0,,-0.29,0.36,0.14,,,17.0,20.0,4.0,1.0,,,,,,,,,,8.0,,,,Alejandro Jiménez,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14025063,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,True,36.0,30.0,2.0,1.0,0.0,2.0,3.0,,45.0,48.0,7.0,0.0813664,4,,0.33,0.32,-0.02,,,28.0,33.0,4.0,2.0,,2.0,2.0,2.0,2.0,1.0,,,,9.0,0.2925,1.0,-0.37,,,,,,,2.0,1.0,,2.0,,,1.0,0.1581,,,,,,,,,,,,
14025063,home,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174,17519,M,amine_ad10,991478,EUR,957916800,F,21,21,True,16.0,13.0,1.0,,0.0,4.0,5.0,1.0,29.0,23.0,7.1,0.105041,3,,0.3,0.4,0.0,,,9.0,11.0,1.0,,1.0,2.0,1.0,,,,1.0,,,4.0,0.4758,,0.13,,,,1.0,,,2.0,,,1.0,,,1.0,0.5517,1.0,,,,,,,,,,,
14025063,home,Bournemouth,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,EnesUnal16,336655,EUR,863222400,F,26,26,True,2.0,2.0,,,0.0,1.0,1.0,1.0,10.0,6.0,7.9,0.00521684,2,,0.0,0.33,0.0,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,2.0,0.493,,0.61,,,,,,,,,,,1.0,,2.0,1.4523,,1.0,,,,,,,,,,
14025063,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,1.0,1.0,,,0.0,,,,11.0,4.0,6.6,0.00332353,0,,-0.02,,0.0,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
14025063,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,40,188,242,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,home,Bournemouth,Julio Soler,julio-soler,J. Soler,D,20,175,3920,M,,1201520,EUR,1108512000,D,6,6,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Julio Soler,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,554,M,,1156586,EUR,1010620800,D,23,23,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,home,Bournemouth,Veljko Milosavljević,milosavljevic-veljko,V. Milosavljević,D,44,192,1769,M,,1406130,EUR,1182988800,D,44,44,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,34.0,12.0,34.0,12.0,1.0,2.0,2.0,12.0,90.0,53.0,9.3,0.00161334,0,2.4886,0.07,-0.01,-0.18,1.0,,10.0,32.0,,,,,1.0,,,,,,,24.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,3.0,8.0,1.0,10.0,3.0,1.6428,,,
14025063,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,3,3,False,13.0,6.0,5.0,2.0,0.0,3.0,3.0,2.0,90.0,31.0,6.6,0.0118185,0,,0.2,0.04,-0.21,,,3.0,10.0,,,1.0,2.0,5.0,1.0,1.0,,,2.0,1.0,9.0,,,,,,8.0,2.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,
14025063,away,West Ham United,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,,842513,EUR,886809600,D,5,5,False,14.0,9.0,5.0,2.0,0.0,7.0,8.0,3.0,90.0,33.0,6.3,0.00065235,0,,0.0,0.02,-0.12,,,2.0,6.0,,,1.0,1.0,,,,,1.0,,,8.0,,,,,,9.0,,,,,3.0,,,,2.0,,,,,,,,,,,,,,
14025063,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,False,19.0,10.0,4.0,1.0,1.0,7.0,12.0,7.0,90.0,33.0,6.7,0.121449,0,,0.22,0.06,0.33,,,3.0,7.0,,,1.0,3.0,3.0,,,,2.0,3.0,3.0,10.0,,1.0,,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,
14025063,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,M,29,29,False,15.0,11.0,3.0,1.0,0.0,6.0,7.0,3.0,90.0,35.0,6.6,0.0836477,0,,0.32,0.01,-0.1,,,5.0,8.0,1.0,1.0,,3.0,1.0,,,,3.0,1.0,1.0,8.0,,1.0,,,,7.0,,,,,1.0,,4.0,,,,,,,,,,,,,,,,1.0
14025063,away,West Ham United,Freddie Potts,freddie-potts,F. Potts,M,32,183,468,M,,1089582,EUR,1063324800,M,32,32,False,24.0,14.0,5.0,3.0,0.0,7.0,10.0,3.0,90.0,40.0,6.8,0.0203693,0,,0.1,0.02,-0.07,,,7.0,14.0,3.0,,1.0,6.0,7.0,,,,,3.0,2.0,15.0,,,,Freddie Potts,,1.0,1.0,2.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
14025063,away,West Ham United,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,24.0,20.0,5.0,2.0,0.0,14.0,15.0,7.0,74.0,35.0,7.7,0.00395703,0,,0.11,0.1,0.96,,,6.0,9.0,,,,3.0,3.0,2.0,1.0,,1.0,1.0,1.0,6.0,,,,,,3.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,
14025063,away,West Ham United,El Hadji Malick Diouf,diouf-el-hadji-malick,E. H. M. Diouf,M,12,183,14539,M,,1471764,EUR,1104192000,M,12,12,False,11.0,4.0,5.0,,0.0,2.0,4.0,4.0,90.0,38.0,6.5,0.00048366,0,,-0.08,0.02,0.24,,,2.0,7.0,2.0,,1.0,4.0,4.0,1.0,1.0,,,,,19.0,,,,El Hadji Malick Diouf,,10.0,2.0,,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
14025063,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,12.0,10.0,,,0.0,6.0,7.0,6.0,90.0,44.0,6.8,0.0150676,2,,-0.15,0.09,-0.08,,True,4.0,5.0,,,1.0,8.0,10.0,6.0,4.0,1.0,1.0,2.0,2.0,9.0,0.1547,,-0.54,,,3.0,1.0,3.0,,1.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,
14025063,away,West Ham United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,4.0,,,,0.0,,1.0,1.0,52.0,15.0,8.6,,3,,-0.07,0.04,0.16,,,,3.0,,,1.0,4.0,1.0,,,1.0,1.0,,,8.0,0.4948,,0.92,,,1.0,,1.0,,,2.0,1.0,,2.0,,2.0,0.7223,,2.0,,,,,,,,,,
14025063,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,False,11.0,10.0,1.0,1.0,0.0,5.0,6.0,3.0,45.0,21.0,6.3,0.00931325,0,,-0.06,0.18,-0.04,,,5.0,5.0,,,,7.0,1.0,3.0,1.0,,,,,9.0,,1.0,,Luis Guilherme,,1.0,,1.0,,,2.0,,,4.0,,,,,,,,,,,,,,,
14025063,away,West Ham United,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,D,2,2,True,1.0,1.0,,,0.0,,,,45.0,9.0,6.4,0.00096906,0,,0.02,,-0.07,,,1.0,1.0,,,,1.0,,,,,,,,3.0,,,,,,3.0,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
14025063,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,True,16.0,5.0,2.0,,0.0,5.0,10.0,2.0,38.0,24.0,6.6,2.686e-05,0,,-0.21,0.12,0.14,,,,6.0,,,1.0,2.0,5.0,,,,,1.0,,11.0,,,,,,3.0,3.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
14025063,away,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,True,4.0,3.0,,,0.0,1.0,2.0,2.0,16.0,7.0,6.5,0.00059197,0,,-0.06,,-0.01,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,
14025063,away,West Ham United,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,,856640,EUR,963273600,G,1,1,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,Ezra Mayers,ezra-mayers,E. Mayers,D,63,183,163,M,,1652590,EUR,1168905600,D,63,63,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,,845464,EUR,958176000,M,39,39,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,George Earthy,george-earthy,G. Earthy,M,44,180,404,M,,1212165,EUR,1094342400,M,40,40,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025063,away,West Ham United,Soungoutou Magassa,soungoutou-magassa,S. Magassa,M,27,188,1742,M,,1170560,EUR,1065571200,M,27,27,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Soungoutou Magassa,,,,,,,,,,,,,,,,,,,,,,,,,
