match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced
12436999,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,,855647,EUR,881625600,F,11,11,False,16.0,13.0,,,0.0,4.0,4.0,12.0,,2.0,,,,,,,77.0,23.0,6.7,4.0,0.0183621,4,,9.0,,,,,,1.0,,2.0,1.0,,,1.0,,0.2538,1.0,,,,,,1.0,,,,1.0,0.1128,,,,1.0,,
12436999,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,13.0,4.0,6.4,2.0,8e-07,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12436999,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,,980634,EUR,1037059200,D,21,21,True,5.0,5.0,,,0.0,5.0,5.0,,2.0,1.0,,,,,,,12.0,10.0,6.6,,7.849e-05,0,,,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,True,3.0,2.0,,,0.0,2.0,3.0,,1.0,,,,,,,,12.0,7.0,6.8,1.0,1.198e-05,1,,,,,1.0,,1.0,1.0,,,,,1.0,,,0.2066,1.0,,,,,,,,,1.0,,,,,,,,
12436999,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,,150396,EUR,775785600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,,1125214,EUR,1088121600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,miguel_almiron,333373,EUR,760838400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,home,Newcastle United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,42.0,31.0,18.0,9.0,0.0,26.0,30.0,12.0,,10.0,,,3.0,3.0,,,90.0,53.0,6.8,11.0,0.00070219,0,0.1413,5.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
12436999,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,56.0,48.0,5.0,1.0,0.0,15.0,16.0,41.0,2.0,7.0,,,,,,,90.0,76.0,7.3,11.0,0.028609,0,,33.0,1.0,,1.0,,2.0,3.0,,,1.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,True,,1.0,,,,,,,,
12436999,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,86.0,77.0,5.0,2.0,0.0,44.0,48.0,38.0,3.0,3.0,,,,,,,90.0,93.0,6.8,9.0,0.0360254,0,,33.0,,,2.0,1.0,5.0,2.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,
12436999,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,70.0,63.0,1.0,,0.0,26.0,28.0,43.0,3.0,6.0,,,,,,,90.0,79.0,6.8,9.0,0.103149,2,,37.0,1.0,,4.0,1.0,6.0,2.0,1.0,2.0,1.0,,1.0,,,0.0556,,,,,,,,,1.0,1.0,,,,,,,,
12436999,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,54.0,46.0,4.0,2.0,0.0,23.0,28.0,26.0,2.0,5.0,,,,,,,90.0,75.0,7.8,14.0,0.0239321,1,,23.0,,,3.0,1.0,7.0,7.0,,,2.0,,2.0,3.0,,0.0757,,,1.0,2.0,1.0,,1.0,,3.0,2.0,1.0,0.6826,,1.0,,,,
12436999,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,23.0,21.0,,,0.0,5.0,5.0,18.0,1.0,2.0,,,,,,,81.0,32.0,6.6,4.0,0.0159066,0,,16.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
12436999,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,False,82.0,76.0,3.0,3.0,0.0,22.0,25.0,57.0,2.0,5.0,,,,,,,90.0,96.0,7.5,8.0,0.0930545,2,,54.0,,,,1.0,4.0,6.0,1.0,,,,4.0,,2.0,0.0514,2.0,,1.0,2.0,1.0,,1.0,,,2.0,,,,,,,,
12436999,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,40.0,37.0,,,0.0,12.0,12.0,31.0,,4.0,,,,,,,90.0,59.0,7.1,11.0,0.136931,2,,25.0,3.0,,,,5.0,4.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.0931,,,1.0,3.0,,,2.0,,,2.0,1.0,0.2093,,,,,,
12436999,away,Manchester City,İlkay Gündoğan,,,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,23.0,21.0,1.0,1.0,0.0,11.0,11.0,18.0,3.0,4.0,,,,,,,66.0,41.0,7.7,10.0,0.24878,2,,10.0,6.0,,,,3.0,4.0,1.0,,1.0,,1.0,1.0,2.0,0.1108,1.0,,2.0,2.0,2.0,,2.0,,,1.0,1.0,0.0121,,,,,,
12436999,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,False,34.0,32.0,,,1.0,5.0,7.0,28.0,,3.0,,,,,,,81.0,52.0,8.0,7.0,0.320575,1,,27.0,1.0,,1.0,1.0,4.0,9.0,1.0,1.0,,,,5.0,,0.0183,,1.0,5.0,4.0,3.0,1.0,2.0,,1.0,,,,,,,,,
12436999,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,15.0,10.0,,,0.0,2.0,4.0,11.0,4.0,,,,,,,,90.0,33.0,7.1,11.0,0.100849,5,,8.0,,,2.0,1.0,4.0,3.0,,2.0,,,,1.0,1.0,0.4483,1.0,,1.0,2.0,1.0,,5.0,,,,2.0,0.3741,,,,,,
12436999,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,20.0,16.0,,,0.0,,,22.0,,1.0,,,,,,,24.0,28.0,7.3,6.0,0.120936,1,,17.0,2.0,1.0,,,2.0,3.0,1.0,,,,,1.0,,0.06,,,1.0,2.0,2.0,,,,1.0,,1.0,0.0864,,,,,,
12436999,away,Manchester City,Savinho,,,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,F,26,26,True,7.0,6.0,,,0.0,1.0,1.0,9.0,,2.0,,,,,,,9.0,13.0,7.1,4.0,0.166678,0,,6.0,3.0,1.0,,,,2.0,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,
12436999,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,6.0,6.0,,,0.0,,,8.0,,,,,,,,,9.0,13.0,6.6,5.0,0.00790283,0,,6.0,2.0,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,
12436999,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,away,Manchester City,Scott Carson,,,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,away,Manchester City,John Stones,,,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436999,away,Manchester City,James McAtee,,,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
