match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_aerialWon,stat_wonContest,stat_dispossessed,stat_totalOffside,stat_errorLeadToAShot,stat_errorLeadToAGoal,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceMissed
11806464,home,FC 08 Homburg,Tom Kretzschmar,Tom,Kretzschmar,tom-kretzschmar,T. Kretzschmar,G,12,183.0,5,M,880819,EUR,916704000,G,12,12,False,31.0,17.0,22.0,8.0,10.0,16.0,7.0,15.0,1.0,1.0,9.0,1.0,1.0,1.0,90.0,38.0,5.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Tim Steinmetz,,,tim-steinmetz,T. Steinmetz,D,26,,4,M,959454,EUR,937353600,D,26,26,False,24.0,16.0,8.0,2.0,13.0,17.0,3.0,8.0,3.0,1.0,8.0,,,,90.0,46.0,5.9,14.0,0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Laurin von Piechowski,,,laurin-von-piechowski,L. v. Piechowski,D,28,193.0,4,M,340007,EUR,761875200,D,2,2,False,36.0,33.0,8.0,5.0,30.0,30.0,3.0,6.0,1.0,,2.0,,,,90.0,49.0,6.7,3.0,0,,,1.0,,5.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Benjamin Kirchhoff,,,benjamin-kirchhoff,B. Kirchhoff,D,21,186.0,3,M,254073,EUR,784512000,D,21,21,False,23.0,22.0,1.0,1.0,21.0,21.0,1.0,2.0,,,2.0,,,,90.0,33.0,6.3,1.0,0,,,1.0,,8.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Michael Heilig,,,michael-heilig,M. Heilig,D,30,186.0,3,M,896158,EUR,899596800,D,30,30,False,24.0,20.0,6.0,2.0,19.0,20.0,1.0,4.0,,,1.0,,,,90.0,35.0,6.2,4.0,0,,,4.0,1.0,5.0,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Max Dombrowka,Max,Dombrowka,max-dombrowka,M. Dombrowka,M,8,175.0,13,M,142162,EUR,701395200,D,8,8,False,17.0,12.0,2.0,1.0,8.0,10.0,4.0,7.0,2.0,,6.0,,,,77.0,31.0,6.1,8.0,0,,,2.0,,3.0,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Philipp Hoffmann,,,philipp-hoffmann,P. Hoffmann,M,,186.0,3,M,180411,EUR,708912000,M,13,13,False,15.0,8.0,3.0,1.0,3.0,4.0,5.0,13.0,5.0,1.0,1.0,,,,77.0,28.0,6.4,14.0,0,2.0,1.0,3.0,3.0,1.0,1.0,,,3.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Patrick Weihrauch,,,patrick-weihrauch,P. Weihrauch,M,20,182.0,23,M,142198,EUR,762652800,M,22,22,False,34.0,28.0,8.0,5.0,18.0,21.0,10.0,13.0,3.0,1.0,14.0,,,,90.0,47.0,6.5,10.0,0,,,4.0,,,1.0,3.0,3.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Maximilian Jansen,,,maximilian-jansen,M. Jansen,M,20,176.0,2,M,142516,EUR,738374400,M,20,20,False,26.0,15.0,6.0,1.0,13.0,19.0,2.0,7.0,3.0,2.0,1.0,,,,77.0,32.0,5.5,11.0,0,,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11806464,home,FC 08 Homburg,Markus Mendler,,,markus-mendler,M. Mendler,M,11,173.0,13,M,130284,EUR,726364800,M,11,11,False,12.0,9.0,1.0,,3.0,4.0,6.0,9.0,1.0,,1.0,,,,58.0,17.0,7.2,4.0,1,1.0,,3.0,,,,2.0,,,,1.0,1.0,,,,,,,True,1.0,1.0,,,,,,,,,
