match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialWon,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_accurateCross,stat_dispossessed,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_lastManTackle,stat_bigChanceMissed
13473347,home,Juventude,Marcão,marcos-miranda,Marcão,G,12,190,87,M,125861,EUR,699840000,G,12,12,False,25.0,8.0,21.0,4.0,0.0,8.0,12.0,13.0,1.0,8.0,3.0,5.0,1.0,1.0,1.0,90.0,36.0,7.7,17.0,2.727e-05,0,0.3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473347,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,2,2,False,16.0,14.0,1.0,1.0,0.0,8.0,10.0,6.0,6.0,2.0,,,,,,68.0,45.0,6.9,7.0,0.00181174,1,,6.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0348,,,,,,,,,,,,,,,,,
13473347,home,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,False,52.0,46.0,9.0,4.0,1.0,36.0,37.0,15.0,9.0,2.0,,,,,,90.0,71.0,8.2,7.0,0.138414,0,,10.0,,,2.0,6.0,2.0,1.0,,4.0,2.0,1.0,1.0,,,,Abner,,3.0,1.0,1.0,1.0,,,,,,,,,,,
13473347,home,Juventude,Adriano Martins,adriano-martins,Adriano Martins,D,4,193,138,M,1008459,EUR,859852800,D,3,3,False,34.0,31.0,2.0,2.0,0.0,25.0,27.0,7.0,8.0,1.0,,,,,,90.0,53.0,8.0,3.0,0.00126131,3,,6.0,,1.0,2.0,6.0,,,1.0,3.0,2.0,1.0,,,1.0,0.2005,,,4.0,,,,2.0,2.0,,,,,,,,,
13473347,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,23.0,18.0,4.0,3.0,0.0,11.0,11.0,12.0,2.0,2.0,,,,,,81.0,33.0,6.8,8.0,0.0259971,0,,7.0,2.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,True,1.0,,,,,,,
13473347,home,Juventude,Emerson Batalla,emerson-batalla,E. Batalla,M,27,171,428,M,1022945,EUR,993859200,M,27,27,False,13.0,11.0,1.0,1.0,0.0,2.0,2.0,11.0,1.0,4.0,,,,,,89.0,35.0,6.1,16.0,0.0566353,1,,9.0,5.0,,10.0,4.0,,7.0,1.0,,1.0,1.0,3.0,1.0,3.0,0.1519,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,
13473347,home,Juventude,Daniel Giraldo,daniel-giraldo,D. Giraldo,M,8,178,177,M,1136107,EUR,709948800,M,8,8,False,42.0,35.0,3.0,2.0,0.0,24.0,26.0,16.0,2.0,5.0,,,,,,90.0,54.0,6.7,13.0,0.0104508,0,,11.0,,,3.0,5.0,2.0,,,,1.0,1.0,4.0,2.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,
13473347,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,36.0,30.0,3.0,1.0,0.0,14.0,16.0,20.0,2.0,2.0,,,,,,90.0,45.0,6.8,7.0,0.141618,0,,16.0,,1.0,6.0,2.0,1.0,2.0,,,,,,1.0,3.0,,,,,1.0,,2.0,,,,,,,,,,,
13473347,home,Juventude,Ênio,enio,Ênio,M,97,168,256,M,1015935,EUR,983577600,M,97,97,False,12.0,7.0,3.0,1.0,0.0,4.0,8.0,4.0,1.0,1.0,,,,,,68.0,19.0,6.8,6.0,0.0106387,2,,3.0,,1.0,4.0,3.0,1.0,1.0,,,,,,3.0,1.0,0.1454,,,,,,,,,,,,,2.0,0.5197,,,
13473347,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,False,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,,1.0,,,,,,69.0,18.0,8.7,3.0,0.00925451,2,,3.0,,5.0,11.0,7.0,2.0,1.0,,,2.0,1.0,,4.0,3.0,0.2286,,,,1.0,,1.0,,1.0,,,2.0,,2.0,0.7125,2.0,,
13473347,home,Juventude,Luis Mandaca,luis-mandaca,L. Mandaca,M,44,178,388,M,1116677,EUR,1001980800,F,44,44,False,16.0,12.0,,,0.0,9.0,12.0,4.0,1.0,6.0,,,,,,90.0,37.0,6.6,13.0,0.00290639,0,,3.0,1.0,3.0,10.0,9.0,,3.0,,,4.0,,4.0,4.0,3.0,,Luis Mandaca,,,1.0,,,,,,,2.0,,,,,,
13473347,home,Juventude,Reginaldo,reginaldo,Reginaldo,D,93,174,102,M,555456,EUR,730339200,D,93,93,True,11.0,9.0,,,0.0,4.0,6.0,5.0,1.0,,,,,,,22.0,29.0,6.9,5.0,0.00348846,0,,5.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
13473347,home,Juventude,Petterson,petterson,Petterson,M,19,181,616,M,1170955,EUR,1073174400,F,37,37,True,6.0,5.0,,,0.0,4.0,5.0,1.0,,4.0,,,,,,22.0,12.0,6.5,5.0,0.00073508,0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,
13473347,home,Juventude,Maurício Garcez,mauricio-garcez,Maurício Garcez,M,31,183,350,M,1050353,EUR,858470400,F,7,7,True,,,,,0.0,,,,,,,,,,,21.0,3.0,6.5,2.0,,0,,,,2.0,2.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
