match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_ownGoals,stat_clearanceOffLine
12448389,home,Fortuna Sittard,Ante Erceg,ante-erceg,A. Erceg,F,50,179,277,M,65528,EUR,629424000,F,50,50,False,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,,1.0,,,,,,68.0,17.0,6.4,4.0,0.0100455,0,,,,,5.0,3.0,11.0,4.0,1.0,1.0,,,,1.0,3.0,,,,,,,,1.0,,1.0,,,,1.0,,,
12448389,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,7,7,True,9.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,11.0,,3.0,,,,,,45.0,30.0,6.7,12.0,0.00423884,1,,,4.0,,,,4.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,0.0313,1.0,,1.0,1.0,,,,,,
12448389,home,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,F,28,28,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,22.0,7.0,6.2,,0.00012749,1,,,,,,,,,,,,,,,,,,Josip,Mitrović,1.0,,0.2868,,,,,,,,1.0,,
12448389,home,Fortuna Sittard,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,M,23,23,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,22.0,8.0,6.6,3.0,0.00083002,0,,,,,,1.0,4.0,3.0,,,,,,2.0,3.0,,,,,,,,1.0,,2.0,,,,1.0,,,
12448389,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,1.0,,,,0.0,,1.0,,,1.0,1.0,,,,,,9.0,7.0,6.6,3.0,,0,,,,,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12448389,home,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,F,85,85,True,,,,,0.0,,,,,,,,,,,,1.0,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,0.0693,,,,,,0.2306,,,,
12448389,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448389,home,Fortuna Sittard,Ramazan Bayram,ramazan-bayram,R. Bayram,G,71,190,36,M,1855744,EUR,1097539200,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ramazan,Bayram,,,,,,,,,,,,,
12448389,home,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Darijo,Grujčić,,,,,,,,,,,,,
12448389,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Luka Tunjic,,,,,,,,,,,,,,
12448389,away,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,35.0,20.0,24.0,9.0,0.0,14.0,16.0,6.0,19.0,1.0,12.0,2.0,2.0,2.0,1.0,1.0,90.0,49.0,7.0,16.0,0.00201384,0,-0.0935,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,
12448389,away,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,28.0,17.0,8.0,5.0,0.0,10.0,13.0,9.0,20.0,3.0,3.0,,,,,,90.0,58.0,6.3,20.0,0.345193,0,,True,5.0,2.0,,1.0,5.0,3.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,
12448389,away,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,38.0,33.0,6.0,4.0,0.0,24.0,26.0,9.0,12.0,6.0,5.0,,,,,,90.0,55.0,6.9,7.0,0.00346107,0,,,,,4.0,4.0,9.0,9.0,2.0,1.0,1.0,2.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,2.0,,,,,,,
12448389,away,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,45.0,37.0,5.0,,0.0,20.0,21.0,17.0,24.0,4.0,1.0,,,,,,90.0,53.0,6.5,10.0,0.0079981,0,,,,,1.0,,3.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,
12448389,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,31.0,23.0,6.0,1.0,0.0,9.0,11.0,14.0,27.0,3.0,3.0,,,,,,89.0,68.0,7.2,27.0,0.0140539,1,,,7.0,,,1.0,3.0,4.0,,2.0,,2.0,1.0,1.0,,,,,,1.0,,0.0546,1.0,1.0,1.0,,,,,,,1.0
12448389,away,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,17.0,13.0,2.0,1.0,0.0,1.0,2.0,12.0,15.0,1.0,3.0,,,,,,90.0,28.0,7.1,5.0,0.141755,4,,,,,,,1.0,1.0,,1.0,,,,,,2.0,2.0,,,,3.0,0.11,,,1.0,1.0,,0.3162,,1.0,,
12448389,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,False,29.0,21.0,4.0,3.0,0.0,9.0,10.0,12.0,20.0,2.0,3.0,,,,,,89.0,40.0,6.5,12.0,0.0146114,0,,,1.0,,2.0,2.0,9.0,6.0,2.0,,,3.0,,3.0,5.0,1.0,,Tika de Jonge,,,,,,,1.0,,,,,,,
12448389,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,39.0,35.0,4.0,3.0,0.0,11.0,12.0,24.0,27.0,,6.0,,,,,,90.0,58.0,7.4,10.0,0.169137,0,,,,,,,6.0,7.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,Luciano Valente,,,,,3.0,,1.0,,1.0,,,,,
12448389,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,15.0,14.0,,,0.0,2.0,2.0,12.0,13.0,,1.0,,,,,,79.0,24.0,6.3,6.0,0.0188978,1,,,,,1.0,,4.0,1.0,,3.0,1.0,,,2.0,,,,Jorg Schreuders,,,,0.0186,1.0,,,1.0,,,,,,
12448389,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,False,11.0,6.0,1.0,,0.0,3.0,5.0,3.0,7.0,1.0,2.0,,,,,,67.0,20.0,6.9,6.0,0.00710709,2,,,1.0,,,3.0,1.0,4.0,1.0,,,1.0,1.0,,,,,,,2.0,,0.2147,,,,,,,1.0,,,
12448389,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,False,15.0,9.0,,,0.0,5.0,6.0,4.0,9.0,3.0,4.0,,,,,,90.0,34.0,7.0,12.0,0.012446,0,,,,,7.0,3.0,8.0,9.0,,2.0,2.0,1.0,,5.0,1.0,,,Thom van Bergen,,,,,1.0,,3.0,,,,1.0,,,
12448389,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,23.0,5.0,6.5,2.0,0.00238724,0,,,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
12448389,away,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,1.0,,,,0.0,,,,1.0,,,,,,,,11.0,2.0,6.4,2.0,,0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12448389,away,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,M,25,25,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,0.00154831,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
12448389,away,FC Groningen,Alex Mortensen,alex-mortensen,A. Mortensen,F,,175,46,M,1093224,EUR,1026518400,F,33,33,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,Alex Mortensen,,,,,,,,,,,,,,
12448389,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Dirk Baron,,,,,,,,,,,,,,
12448389,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448389,away,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Finn Stam,,,,,,,,,,,,,,
12448389,away,FC Groningen,Maxim Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Maxim,Mariani,,,,,,,,,,,,,
12448389,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Thijmen Blokzijl,,,,,,,,,,,,,,
12448389,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448389,away,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Stije Resink,,,,,,,,,,,,,,
